"number","title","artist","album","album_release_date","release_date","pageviews","word_count","line_count","featured_artists","genius_url","genius_id","lyrics"
"11","Talking to the Moon","Bruno Mars","Doo-Wops & Hooligans (Japanese Platinum Edition)","","October 4, 2010","850071","223","34","","https://genius.com/Bruno-mars-talking-to-the-moon-lyrics","85221","I know you're somewhere out there, somewhere far away
I want you back, I want you back
My neighbors think I'm crazy, but they don't understand
You're all I had, you're all I had

At night when the stars light up my room
I sit by myself

Talkin' to the moon
Tryna get to you
In hopes you're on the other side talkin' to me, too
Or am I a fool who sits alone
Talkin' to the moon?
Oh

I'm feeling like I'm famous, the talk of the town
They say I've gone mad, yeah, I've gone mad
But they don't know what I know, 'cause when the sun goes down
Someone's talkin' back, yeah, they're talkin' back, oh

At night when the stars light up my room
I sit by myself

Talkin' to the moon
Tryna get to you
In hopes you're on the other side talkin' to me, too
Or am I a fool who sits alone
Talkin' to the moon?

Oh-oh, oh-oh, oh-oh
Do you ever hear me callin'?
Oh-oh (Oh-oh-oh), oh-oh (Oh-oh-oh)
Oh-oh

'Cause every night, I'm talkin' to the moon
Still tryna get to you
In hopes you're on the other side talkin' to me, too
Or am I a fool who sits alone
Talkin' to the moon?
Oh

I know you're somewhere out there, somewhere far away"
"12","Finesse","Bruno Mars","24K Magic (Japan Edition)","","November 18, 2016","765286","516","65","","https://genius.com/Bruno-mars-finesse-lyrics","2898791","Ooh, don't we look good together? (Together, together)
There's a reason why they watch all night long (All night long, woo!)
Yeah, I know we'll turn heads forever (Forever, forever)
So tonight, I'm gonna show you off

When I walk in witchu (When I walk in witchu)
I watch the whole room change (I watch the whole room change)
Baby, that's what you do (Baby, that's what you do)
No, my baby don't play (No)
Blame it on my confidence or blame it on your measurements
Shut the shit down on sight
That's right

We out here drippin' in finesse
It don't make no sense
Out here drippin' in finesse
You know it, you know
We out here drippin' in finesse
It don't make no sense
Out here drippin' in finesse
You know it, you know it

Now slow it down for me, baby (Slow it down, girl)
'Cause I love the way it feels when we grind (When we grind,) yeah-eah
Our connection's so magnetic on the floor
Nothing can stop us tonight

When I walk in witchu (When I walk in witchu)
I watch the whole room change (I watch the whole room change)
Baby, that's what you do (Baby, that's what you do)
No, my baby don't play (No)
Blame it on my confidence or blame it on your measurements
Shut the shit down on sight
That's right

We out here drippin' in finesse
It don't make no sense
Out here drippin' in finesse
You know it, you know
We out here drippin' in finesse
It don't make no sense
Out here drippin' in finesse
You know it, you know it (Woo!)

Fellas, grab your ladies if your lady fine
Tell her she the one, she the one for life
Ladies, grab your fellas, and let's do this right (Do this right)
If you're on one like me in mind (Woo!)

Yeah, we got it goin' on, got it goin' on
Don't it feel so good to be us? Ayy
Yeah, we got it goin' on, got it goin' on
Girl, we got it goin' on
Yeah, we got it goin' on, got it goin' on (He-hey)
Don't it feel so good to be us, ayy? (It feels so good with)
Yeah, we got it goin' on, got it goin' on (You)

We out here drippin' in finesse
It don't make no sense
Out here drippin' in finesse
You know it, you know
We out here drippin' in finesse with my baby
It don't make no sense
Out here drippin' in finesse
You know it, you know it (Girl, you know we got it goin' on)

Yeah, we got it goin' on, got it goin' on
Don't it feel so good to be us? Ayy
Yeah, we got it goin' on, got it goin' on
(You know it, you know it)
Yeah, we got it goin' on, got it goin' on (Ooh, girl, we got it)
Don't it feel so good to be us? Ayy (Baby)
Yeah, we got it goin' on, got it goin' on (Woo!)
(You know it, you know it)"
"13","Treasure","Bruno Mars","Unorthodox Jukebox (Deluxe/Target Edition)","","December 7, 2012","670304","325","54","","https://genius.com/Bruno-mars-treasure-lyrics","113496","Baby squirrel, you's a sexy motherfucker

Gimme your, gimme your, gimme your attention, baby
I gotta tell you a little somethin' about yourself
You're wonderful, flawless, ooh, you a sexy lady
But you walk around here like you wanna be someone else

Oh, woah
I know that you don't know it
But you're fine, so fine (Fine, so fine)
Oh, woah
Oh, girl, I'm gonna show you
When you're mine, oh, mine (Mine, oh, mine)

Treasure
That is what you are
Honey, you're my golden star
You know you can make my wish come true
If you let me treasure you
If you let me treasure you
Oh, oh, oh

Pretty girl, pretty girl, pretty girl, you should be smilin'
A girl like you should never look so blue
You're everything I see in my dreams
I wouldn't say that to you if it wasn't true

Oh, woah
I know that you don't know it
But you're fine, so fine (Fine, so fine)
Oh, woah
Oh, girl, I'm gonna show you
When you're mine, oh, mine (Mine, oh, mine)

Treasure
That is what you are
Honey, you're my golden star
You know you can make my wish come true
If you let me treasure you
If you let me treasure you
Oh, oh, oh

You are my treasure
You are my treasure
You are my treasure
Yeah, you, you, you, you are
You are my treasure
You are my treasure
You are my treasure
Yeah, you, you, you, you are

Treasure (You are my treasure)
That is what you are (You are my treasure)
(You are my treasure)
Honey, you're my golden star (You, you, you are)
(You are my treasure)
You know you can make my wish come true (You are my treasure)
(You are my treasure)
If you let me treasure you (You, you, you are)
(You are my treasure)
If you let me treasure you (You are my treasure)
Oh, oh, oh"
"14","The Lazy Song","Bruno Mars","Doo-Wops & Hooligans (Japanese Platinum Edition)","","February 15, 2011","599203","368","51","","https://genius.com/Bruno-mars-the-lazy-song-lyrics","49966","Today, I don't feel like doin' anything
I just wanna lay in my bed
Don't feel like pickin' up my phone
So leave a message at the tone
'Cause today, I swear, I'm not doin' anything, uh

I'm gonna kick my feet up, then stare at the fan
Turn the TV on, throw my hand in my pants
Nobody's gon' tell me I can't, nah
I'll be loungin' on the couch, just chillin' in my Snuggie
Click to MTV, so they can teach me how to dougie
'Cause in my castle, I'm the freakin' man

Oh-oh, yes I said it, I said it (Ooh)
I said it, 'cause I can (Ooh)

Today, I don't feel like doin' anything
I just wanna lay in my bed
Don't feel like pickin' up my phone
So leave a message at the tone
'Cause today, I swear, I'm not doin' anything

Nothin' at all
Woo-hoo, woo-hoo, ooh
Nothin' at all
Woo-hoo, woo-hoo, ooh

Tomorrow, I'll wake up, do some P90X
Meet a really nice girl, have some really nice sex
And she's gonna scream out, ""This is great"" (Oh my God, this is great)
Yeah, I might mess around and get my college degree
I bet my old man will be so proud of me
But sorry, pops, you'll just have to wait

Oh-oh, yes I said it, I said it (Ooh)
I said it, 'cause I can (Ooh)

Today, I don't feel like doin' anything
I just wanna lay in my bed
Don't feel like pickin' up my phone
So leave a message at the tone
'Cause today, I swear, I'm not doin' anything

No, I ain't gonna comb my hair (Ooh)
'Cause I ain't goin' anywhere
No, no, no, no, no, no, no, no, no
I'll just strut in my birthday suit (Ooh)
And let everything hang loose
Yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah

Oh, today, I don't feel like doin' anything
I just wanna lay in my bed
Don't feel like pickin' up my phone
So leave a message at the tone
'Cause today, I swear, I'm not doin' anything

Nothin' at all
Woo-hoo, woo-hoo, ooh
Nothin' at all
Woo-hoo, woo-hoo, ooh
Nothin' at all"
"15","Marry You","Bruno Mars","Doo-Wops & Hooligans (Japanese Platinum Edition)","","August 15, 2011","430223","340","37","","https://genius.com/Bruno-mars-marry-you-lyrics","186229","It's a beautiful night, we're lookin' for somethin' dumb to do
Hey, baby, I think I wanna marry you
Is it the look in your eyes, or is it this dancing juice?
Who cares, baby? I think I wanna marry you

Well, I know this little chapel on the boulevard, we can go
No one will know, oh, come on, girl
Who cares if we're trashed? Got a pocket full of cash we can blow
Shots of Patrón and it's on, girl

Don't say no, no, no, no, no
Just say yeah, yeah, yeah, yeah, yeah
And we'll go, go, go, go, go
If you're ready, like I'm ready

'Cause it's a beautiful night, we're lookin' for somethin' dumb to do
Hey, baby, I think I wanna marry you
Is it the look in your eyes, or is it this dancing juice?
Who cares, baby? I think I wanna marry you
Oh

(Ooh) I'll go get a ring, let the choir bells sing like, ""Ooh""
(Ooh) So what you wanna do? Let's just run, girl
(Ooh) If we wake up and you wanna break up, that's cool
(Ooh) No, I won't blame you, it was fun, girl

Don't say no, no, no, no, no
Just say yeah, yeah, yeah, yeah, yeah
And we'll go, go, go, go, go
If you're ready, like I'm ready

'Cause it's a beautiful night, we're lookin' for somethin' dumb to do
Hey, baby, I think I wanna marry you
Is it the look in your eyes, or is it this dancing juice?
Who cares, baby? I think I wanna marry you

Just say, ""I do""
Tell me right now, baby, tell me right now, baby, baby
Just say, ""I do""
Tell me right now, baby, tell me right now, baby, baby, oh

It's a beautiful night, we're lookin' for somethin' dumb to do
Hey, baby, I think I wanna marry you
(Ooh) Is it the look in your eyes, or is it this dancing juice?
(Ooh) Who cares, baby? I think I wanna marry you"
"16","Chunky","Bruno Mars","24K Magic (Japan Edition)","","October 16, 2016","402658","357","63","","https://genius.com/Bruno-mars-chunky-lyrics","2883439","She gotta shake her lil' somethin'
(Shake her little somethin')
Ooh, throwin' that thing from left, right, side to side
She gotta have her own money
(She got her own money)
Oh, yeah
Shout out to the girls that pay they rent on time

If you ain't here to party, take your ass back home
If you gettin' naughty, baby, here's my phone
Slide with your boy to the bar
Slide with your boy to the car
I been searchin' everywhere and now here you are

Ooh, chunky
Lookin' for them girls with the big ol' hoops
That drop it down in Daisy Dukes
(I wanna get down)
Yeah, them the ones I'm tryna recruit
I'm lookin' at you
Yeah, you, baby

Now let me hear you say you're ready
(I'm ready)
Oh, yeah
Girl, you better have your hair weave strapped on tight
'Cause once we get goin', we're rollin'
We'll cha-cha 'til the mornin'
So just say alright
(Alright)

If you ain't here to party, take your ass back home
If you gettin' naughty, baby, here's my phone
Slide with your boy to the bar
Slide with your boy to the car
I been searchin' everywhere and now here you are

Ooh, chunky
Lookin' for them girls with the big ol' hoops
That drop it down in Daisy Dukes
(I wanna get down)
Yeah, them the ones I'm tryna recruit
I'm lookin' at you
Yeah, you, baby
(Baby, baby, baby)

Ow, you got what I want
(I got what you want)
Girl, you got what I need
(I got what you need)
37-27-42
Ooh, squeeze all of that in my coupe
Girl, I-I choo-oose you

Chunky
Lookin' for them girls with the big ol' hoops
That drop it down in Daisy Dukes
(I wanna get down)
Yeah, them the ones I'm tryna recruit, woah
I'm lookin' at you
Yeah, you, baby
Chunky
Oh, oh, oh, oh
Lookin' for them girls with the big ol' hoops, hoops
That drop it down in Daisy Dukes
(I wanna get down)
Yeah, them the ones I’m tryna recruit
Hey, I'm lookin' at you
Yeah, you, baby
(Baby, baby, baby)"
"17","I Just Might","Bruno Mars","The Romantic","","January 9, 2026","292519","466","57","","https://genius.com/Bruno-mars-i-just-might-lyrics","12946678","One, two, three, four
Doo-doo, doo-doo, doo-doo, doo-doo-doo
Doo-doo, doo-doo, doo-doo, doo-doo-doo

You stepped inside with a vibe I ain't never seen
Yes, you did, ooh
So girl, if you talk like you walk, come and talk to me
But look here

It would break my heart, break my heart, break my heart
If I find out you can't move
You better show me now, show me now, show me now
'Cause when I take you to the floor, ooh, you gotta get down
You know what to do

Hey, Mr. DJ (Oh, oh, oh)
Play a song for this pretty little lady (Oh, oh, oh)
'Cause if she dance as good as she look right now (Oh, oh, oh)
I just might, I just might make her my baby
I just might make her my baby, hey

Doo-doo, doo-doo, doo-doo, doo-doo-doo
I just might
Doo-doo, doo-doo, doo-doo, doo-doo-doo
Oh, I just might

But first, may I just say that your facе got me so intrigued?
I'm so intrigued
But what good is bеauty if your booty can't find the beat?
I don't wanna know, girl
So please don't do that to me

'Cause it would break my heart, break my heart, break my heart
If I find out you can't move
You better show me now, show me now, show me now
'Cause when I take you to the floor, ooh, you gotta get down
You know what to do

Hey, Mr. DJ (Oh, oh, oh)
Play a song for this pretty little lady (Oh, oh, oh)
'Cause if she dance as good as she look right now (Oh, oh, oh)
I just might, I just might make her my baby
I just might make her my baby, hey

Woah, woah, woah, woah, woah
Woah, woah, woah, woah, woah
This the part where you break it all the way down, down, down, down
This the part where I turn you all the way around, 'round, 'round, 'round
Put some spirit in it, put your heart into it
That's all I need
And if I like what I see, you're comin' home with me

Hey, Mr. DJ (Oh, oh, oh)
Play a song for this pretty little lady (Oh, oh, oh)
'Cause if she dance as good as she look right now (Oh, oh, oh)
I just might, I just might make her my baby
I just might make her my baby
Hey, Mr. DJ (Oh, oh, oh)
Play a song for this pretty little lady (Oh, oh, oh)
'Cause if she dance as good as she look right now (Oh, oh, oh)
I just might, I just might make her my baby
I just might make her my baby, hey

Doo-doo, doo-doo, doo-doo, doo-doo-doo
I just might
Doo-doo, doo-doo, doo-doo, doo-doo-doo
Oh, I just might"
"18","Too Good to Say Goodbye","Bruno Mars","24K Magic (Japan Edition)","","November 18, 2016","277991","397","52","","https://genius.com/Bruno-mars-too-good-to-say-goodbye-lyrics","2898393","I've made mistakes
I could have treated you better
I let you get away
There goes my happily ever after

Tell me why, why can't we try and start again?
This can't be how our story ends
You're more than my girl, you're my best friend
Tell me you remember when
Ooh, I was your man and you were my girl
It was you and me against the world

Baby, ain't nobody gonna love me like the way you do
And you ain't never gonna find a love like mine
Tell me, what can I do to make it up to you?
'Cause what we got's too good to say goodbye, goodbye

Yeah, I'm still in love with you, darlin'
I know you feel the same
Oh, what's the point of both of us being broken-hearted?
I pray it's never too late

So tell me why, why can't we try and start again?
This can't be how our story ends
You're more than my girl, you're my best friend
Tell me you remember when
I was your man and you were my girl
It was you and me against the world

Baby, ain't nobody gonna love me like the way you do
And you ain't never gonna find a love like mine
Tell me, what can I do to make it up to you?
'Cause what we got's too good to say goodbye, goodbye

(Oh, don't you give up)
Girl, won't you listen?
(Don't you give up)
It's you that I'm missin'
(Don't you give up)
Take my hand, I wanna go, I wanna go
(All the way)
If we're gonna fight, let's fight for better days
I know we're gonna make it
This is the chance, let's take it

Baby, ain't nobody gonna love me like the way you do (Woo)
(No, no, no)
And you ain't never gonna find a love like mine
(Ooh, tell me)
Tell me, what can I do to make it up to you?
'Cause what we got's too good to say goodbye
(Come on, come on, come on)
Goodbye (Ooh, baby, baby)
Ain't nobody gonna love me like the way you do (Yeah)
(Nobody, baby)
And you ain't never gonna find a love like mine
(Oh, tell me)
Tell me, what can I do to make it up to you?
'Cause what we got's too good to say goodbye, goodbye"
"19","Gorilla","Bruno Mars","Unorthodox Jukebox (Deluxe/Target Edition)","","December 7, 2012","255872","319","45","","https://genius.com/Bruno-mars-gorilla-lyrics","104971","Ooh, I got a body full of liquor
With a cocaine kicker
And I'm feelin' like I'm thirty feet tall
So lay it down, lay it down
You got your legs up in the sky
With the devil in your eyes
Let me hear you say you want it all
Say it now, say it now

Look what you're doin'
Look what you've done
But in this jungle, you can't run
'Cause what I got for ya, I promise it's a killer
You'll be bangin' on my chest, bang bang, gorilla

Ooh, ooh, yeah
You and me, baby, makin' love like gorillas
Ooh, ooh, yeah
You and me, baby, makin' love like gorillas

Yeah, I got a fistful of your hair
But you don't look like you're scared
You just smilin', tell me, ""Daddy, it's yours""
'Cause you know how I like it, you's a dirty little lover
If the neighbors call the cops, call the sheriff, call the SWAT
We don't stop, we keep rockin' while they knockin' on our door
And you're screamin', ""Give it to me, baby
Give it to me, motherfucker""

Oh, look what you're doin'
Look what you've done
But in this jungle, you can't run
'Cause what I got for ya, I promise it's a killer
You'll be bangin' on my chest, bang bang, gorilla

Ooh, ooh, yeah
You and me, baby, makin' love like gorillas
Ooh, ooh, yeah
You and me, baby, makin' love like gorillas

I bet you never ever felt so good, so good
I got your body tremblin' like it should, it should
You'll never be the same, baby, once I'm done with
You-ooh-ooh-ooh-ooh

You, you, you
Oh, you and me, baby, makin' love like gorillas
Ooh (Ooh, ooh), ooh, yeah (Yeah)
You and me, baby, we'll be fuckin' like gorillas
Yeah (Ooh), yeah, baby (Ooh), baby (Yeah)
Aw, yeah, yeah
You and me, baby, makin' love like gorillas"
"20","Perm","Bruno Mars","24K Magic (Japan Edition)","","November 18, 2016","191321","516","73","","https://genius.com/Bruno-mars-perm-lyrics","2909159","Now look at you, been walking in here looking all pretty and angry and mean and good
Now I know you didn't get your hair done so you could just sit down and just sit still
Aye, we tryna have a good time tonight, let's go, baby!

It's my birthday
(No, it's not)
But I still look good, though
(Hot comb hot)
Ow, I bet you want an autograph
(For you and your friends)
Gotta do it in the penthouse
That's where I keep my pen

What, you can't dance? Ain't got rhythm?
What, you got a man? I don't see you with him
Put your phone down, let's get it
Forget your Instagram and your Twitter
Got me like woah, wait a minute
You need to take a minute
Loosen them shoulders up
Pour it up, let's work

Throw some perm on your attitude
Girl, you gotta relax, ooh, uh
Let me show you what you got to do
You gotta lay it back
Matter of fact? Band, show her how to lay it back, uh!
Show her how to lay it back, uh
Show her how to lay it back, aow
Show her how to lay it back
Alright!

Come on, baby, I love you
(No, you don't)
You never know, I might though
Can't say I won't, ah
There's that smile I'm looking for
(Was that so hard?)
Ooh, if you ever need to smile again girl, take my card

Razzle-dazzle, never gon' stop
What you want is what I got
You wanna get down? You gotta get up
Don't be stingy with your big ol' butt
You got a booty like
Woah, wait a minute
I'm just playin' with you
Loosen them shoulders up
Pour it up, let's work

Throw some perm on your attitude
Girl, you gotta relax, ooh, uh
Let me show you what you got to do
You gotta lay it back
Matter of fact? Band, show her how to lay it back, uh!
Show her how to lay it back, uh
Show her how to lay it back, aow
Show her how to lay it back
Alright!

Aye, now you got it, baby! You tryna have some fun tonight, you just gotta follow these simple instructions, you ready?

You need to activate your sexy (Activate your sexy)
Silky, smooth and snap (Silky, smooth and snap)
Now lean with it (lean), throw a lil' Sheen in it (Sheen)
Then pat, pat, pat 'til it's flat
One more time
You need to activate your sexy (Activate your sexy)
Silky, smooth and snap (Silky, smooth and snap)
Uh, now lean with it (lean), throw a lil' Sheen in it (Sheen)
Then pat, pat, pat 'til it's flat

I'll sing it again
Throw some perm on your attitude
Girl, you gotta relax, ooh, ooh
Let me show you what you got to do
You gotta lay it back
Matter of fact? Band, show her how to lay it back, uh!
Show her how to lay it back
Show her how to lay it back
Show her how to lay it back
Alright!"
"21","Young Girls","Bruno Mars","Unorthodox Jukebox (Deluxe/Target Edition)","","November 6, 2012","181944","337","50","","https://genius.com/Bruno-mars-young-girls-lyrics","96183","I spend all my money
Bought a big old fancy car
For these bright-eyed honeys
Oh yeah, you know who you are
Keep me up 'til the sun is high
'Til the birds start callin' my name
I'm addicted and I don't know why
Guess I've always been this way

All these roads steer me wrong
But I still drive them all night long
All night long

All you young, wild girls
You make a mess of me (You make a mess of me)
Yeah, you young, wild girls
You'll be the death of me, the death of me
All you young, wild girls
No matter what you do (No matter what you do)
Yeah, you young, wild girls
I'll always come back to you, come back to you

I get lost under these lights
I get lost in the words I say
Start believin' my own lies
Like everythin' will be okay
Oh, I still dream of a simple life
Boy meets girl, makes her his wife
But love don't exist when you live like this
That much, I know, yes, I know

All these roads steer me wrong
But I still drive them all night long
All night long

All you young, wild girls
You make a mess of me (You make a mess of me)
Yeah, you young, wild girls
You'll be the death of me, the death of me
All you young, wild girls
No matter what you do (No matter what you do)
Yeah, you young, wild girls
I'll always come back to you, come back to you

You, you
You, you, you
Yeah, you, you, you
You, you, you

All you young, wild girls
You make a mess of me (You make a mess of me)
Yeah, you young, wild girls
You'll be the death of me, the death of me
All you young, wild girls
No matter what you do (No matter what you do)
Yeah, you young, wild girls
I'll always come back to you, come back to you"
"22","Today My Life Begins","Bruno Mars","","","","179332","296","32","","https://genius.com/Bruno-mars-today-my-life-begins-lyrics","186649","I've been working hard so long
Seems like pain has been my only friend
My fragile heart's been done so wrong
I wondered if I'd ever heal again

Oh, just like all the seasons never stay the same
All around me I can feel a change (Oh)

I will break these chains that bind me, happiness will find me
Leave the past behind me, today my life begins
A whole new world is waiting its mine for the taking
I know I can make it today my life begins

Yesterday has come and gone
And I've learn how to leave it where it is
And I see that I was wrong
For ever doubting I could win

Oh, just like all the seasons never stay the same
All around me I can feel a change (Oh)

I will break these chains that bind me, happiness will find me
Leave the past behind me, today my life begins
A whole new world is waiting its mine for the taking
I know I can make it today my life begins

Life's too short to have regrets
So I'm learning now to leave it in the past and try to forget
Only have one life to live
So you better make the best of it

I will break these chains that bind me, happiness will find me
Leave the past behind me, today my life begins
A whole new world is waiting its mine for the taking
I know I can make it today my life begins

I will break these chains that bind me, happiness will find me
Leave the past behind me, today my life begins
A whole new world is waiting its mine for the taking
I know I can make it today my life begins"
"23","Runaway Baby","Bruno Mars","Doo-Wops & Hooligans (Japanese Platinum Edition)","","October 4, 2010","169196","416","47","","https://genius.com/Bruno-mars-runaway-baby-lyrics","56852","Ahh, yes

Well, looky here, looky here, ahh, what do we have?
Another pretty thang ready for me to grab
But little does she know that I'm a wolf in sheep's clothing
'Cause at the end of the night, it is her I'll be holdin'

""I love you so"" (Hey) That's what you'll say (That's what you'll say)
You'll tell me, ""Baby, baby, please don't go away"" (Don't go away)
But when I play (But when I play), I never stay (I never stay)
So every girl that I meet, yeah, this is what I say

Run, run, run away, run away, baby
Before I put my spell on you
You better get, get, get away, get away, darlin'
'Cause everything you heard is true
Your poor little heart will end up alone
'Cause Lord knows I'm a rollin' stone
So you better run, run, run away, run away, baby

Uh, ah-yeah

Well, let me think, let me think, ahh, what should I do?
So many eager young bunnies that I'd like to pursue
Now even though they're eatin' out the palm of my hand
There's only one carrot and they all gotta share it

""I love you so"" (Hey) That's what you'll say (That's what you'll say)
You'll tell me, ""Baby, baby, please don't go away"" (Don't go away)
But when I play (But when I play), I never stay (I never stay)
So every girl that I meet, yeah, this is what I say

Run, run, run away, run away, baby
Before I put my spell on you
You better get, get, get away, get away, darlin'
'Cause everything you heard is true
Your poor little heart will end up alone
'Cause Lord knows I'm a rollin' stone
So you better run, run, run away, run away, baby, uh

See, I ain't tryna hurt you, baby, no, no
No, I just wanna work you, baby, yup, yup
See, I ain't tryna hurt you, baby, no, no
No, I just wanna work you, baby
If you scared, you better run
(You better run) You better run
(You better run) You better run
(You better run) You better, you better, you better

Run, run, run away, run away, baby
Before I put my spell on you
You better get, get, get away, get away, darlin'
'Cause everything you heard is true
Your poor little heart will end up alone
'Cause Lord knows I'm a rollin' stone
So you better run, run, run away, run away, baby"
"24","Just the Way You Are (2010 Remix)","Bruno Mars","Doo-Wops & Hooligans (Japanese Platinum Edition)","","October 4, 2010","143503","430","63","Lupe Fiasco","https://genius.com/Bruno-mars-just-the-way-you-are-2010-remix-lyrics","5831","First rule, never let 'em change you
Rule two, do you to the fullest (To the fullest)
And never be ashamed to
You're just good at what they can't do
And they hate that, they wanna paint you
In they color, put you on another
But what they don't accept (Uh), and what they don't see (Yeah)
The best thing is what you already be

Oh, her eyes, her eyes make the stars look like they're not shinin'
Her hair, her hair falls perfectly without her tryin'
She's so beautiful, uh
And I tell her every day
Yeah, I know, I know, when I compliment her, she won't believe me
And it's so, it's so sad to think that she don't see what I see
But every time she asks me, ""Do I look okay?""
I say

When I see your face
There's not a thing that I would change
'Cause you're amazing
Just the way you are
And when you smile
The whole world stops and stares for a while
'Cause, girl, you're amazing
Just the way you are
Yeah

Her lips, her lips, I could kiss them all day if she'd let me
Her laugh, her laugh, she hates, but I think it's so sexy
She's so beautiful, uh
And I tell her every day
Oh, you know, you know, you know, I'd never ask you to change
If perfect's what you're searching for, then just stay the same
So don't even bother askin' if you look okay
You know I'll say

When I see your face
There's not a thing that I would change
'Cause you're amazing
Just the way you are
And when you smile
The whole world stops and stares for a while
'Cause, girl, you're amazing
Just the way you are

Uh, yeah, the definition of real is
If you don't feel, then you don't feel it
Don't conceal it, don't be fair
You look great, don't need silicone to build it (Uh)
Or botox to kill it, you just killing off spirit (Uh)
And you the one that you gotta live with (Uh, uh)
So don't get caught up in appearance
And see the inner beauty
When you look off in the mirrors

The way you are
The way you are
Girl, you're amazing
Just the way you are

When I see your face
There's not a thing that I would change
'Cause you're amazing
Just the way you are
And when you smile
The whole world stops and stares for a while
'Cause, girl, you're amazing
Just the way you are
Yeah"
"25","Liquor Store Blues","Bruno Mars","Doo-Wops & Hooligans (Japanese Platinum Edition)","","October 4, 2010","129604","392","59","Damian Marley","https://genius.com/Bruno-mars-liquor-store-blues-lyrics","50956","Now greetings to da world (All of you)
Voice of da one called Bruno Mars, 'long side gong to da zilla
(Ya know I mean? I roll)

Standing at this liquor store, whiskey coming through my pores
Feeling like I run this whole block
Lotto tickets, cheap beer, that's why you can catch me here
Tryna scratch my way up to the top

'Cause my job's got me going nowhere
So I ain't got a thing to lose
Take me to a place where I don't care
This is me and my liquor store blues

I'll take one shot for my pain
One drag for my sorrow
Get messed up today
I'll be okay tomorrow
One shot for my pain
One drag for my sorrow
Get messed up today
I'll be okay tomorrow

Me and my guitar tonight, singing to the city lights
Tryna leave with more than what I got
'Cause sixty-eight cent just ain't gon' pay the rent
So I'll be out here 'til they call the cops

'Cause my job's got me going nowhere
So I ain't got a thing to lose
Take me to a place where I don't care
This is me and my liquor store blues

I'll take one shot for my pain
One drag for my sorrow
Get messed up today
I'll be okay tomorrow
One shot for my pain
One drag for my sorrow
I get messed up today
I'll be okay tomorrow

Here comes Junior Gong
I'm flying high like Superman
And thinking that I run the whole block
I don't know if it's just because
Pineapple kush between my jaws
Has got me feeling like I'm on top
Feeling like I woulda stand up to de cops
And stand up to de bigga heads
Becaw de whole ah de mah saps
All de talk dem a talk
And dem fly make nah drop
Nuff ghetto youth cannot escape de trap

Give me this one shot for my pain
One drag for my sorrow
I get messed up today
I'll be okay tomorrow
One shot for my pain
One drag for my sorrow
Get messed up today
I'll be okay tomorrow

Now greetings to da world
Voice of da one called Bruno Mars, 'long side gong to da zilla
A.K.A. Damian junior gong Marley, yes sir
Ya best believe, ha ha (Now, neh)"
"26","Calling All My Lovelies","Bruno Mars","24K Magic (Japan Edition)","","November 18, 2016","119344","365","40","","https://genius.com/Bruno-mars-calling-all-my-lovelies-lyrics","2909040","I got too many girls on hold for you to be so bold
Too many on my team for you to act so mean
You say you wanna go and have fun, well, you ain't the only one
If I ring, don't let it ring too long or I'm gone

I got Alicia waitin', Aisha waitin'
All the ""isha""s waitin' on me
So why you contemplatin'? Playa hatin'?
If this is how it's gonna be

I'm callin' all my lovelies (Callin' all my lovelies)
'Cause I can't get a hold of you
Since you ain't thinkin' of me (Since you ain't thinkin' of me)
Oh, look what you're makin' me do

Honey pie, I'm far too fly to be on standby
Sendin' me straight to voicemail, suga, what the hell? (What the hell?)
Ooh, you ought to be ashamed, playin' these childish games
I don't get down like that, tell me where you're at, hit me back

Mmm, I got Alicia waitin', Aisha waitin'
All the -eeshas waitin' on me
So why you contemplatin'? Playa hatin'?
If this is how it's gonna be

I'm callin' all my lovelies (Callin' all my lovelies)
'Cause I can't get a hold of you
Since you ain't thinkin' of me (Since you ain't thinkin' of me)
Oh, look what you're makin' me do

Pick up the phone, pick up the phone
'Cause all this lovin' needs a home, oh, yeah

Oh, no, look at what you started, baby
Now, I'm left here brokenhearted, baby
There's a pain in my chest, I cannot explain
I told myself I wasn't gon' cry (I'm not gonna cry, no, no)
But somebody's gotta come dry these eyes 'cause (Dry these eyes)

Hi, you've reached Halle Berry. Sorry I can't get to the phone right now
But if you leave your name and number, I'll get right back to you, mwah
Damn

I'm callin', callin', callin', callin' all my lovelies
'Cause I can't get a hold of you
Oh, since you ain't thinkin' of me (Since you ain't thinkin' of me, baby)
Look what you're makin' me do

Pick up the phone, pick up the phone
'Cause all this lovin' needs a home, oh"
