"number","title","artist","album","album_release_date","release_date","pageviews","word_count","line_count","featured_artists","genius_url","genius_id","lyrics"
"11","Talk Tonight","Oasis","(What’s The Story) Morning Glory? (Deluxe Remastered Edition)","","April 24, 1995","205162","213","33","","https://genius.com/Oasis-talk-tonight-lyrics","386869","Just take me watch off

Sittin' on my own, chewin' on a bone
A thousand million miles from home
When something hit me
Somewhere right between the eyes
Sleepin' on a plane, you know you can't complain
You took your last chance once again
I landed, stranded
Hardly even knew your name

I wanna talk tonight
Until the morning light
'Bout how you saved my life
You and me see how we are
You and me see how we are

All your dreams are made of strawberry lemonade
And you make sure I eat today
You take me walking
To where you played when you were young
I'll never say that I won't ever make you cry
And this I'll say, I don't know why
I know I'm leavin'
But I'll be back another day

I wanna talk tonight
Until the morning light
'Bout how you saved my life (You saved my life)
I wanna talk tonight (I wanna talk tonight)
'Bout how you saved my life (I wanna talk tonight)
'Bout how you saved my life (I wanna talk tonight)
'Bout how you saved my life (I wanna talk tonight)
'Bout how you saved my life (I wanna talk tonight)

I wanna talk tonight
I wanna talk tonight
I wanna talk tonight"
"12","She’s Electric","Oasis","(What’s The Story) Morning Glory? (Deluxe Remastered Edition)","","October 2, 1995","178712","268","40","","https://genius.com/Oasis-shes-electric-lyrics","145442","She's electric
She's in a family full of eccentrics
She's done things I've never expected
And I need more time
She's got a sister
And God only knows how I've missed her
And on the palm of her hand is a blister
And I need more time

And I want you to know
I've got my mind made up now (Mind made up now)
But I need more time
And I want you to say
""Do you know what I'm sayin'?"" (What I'm sayin')
But I need more

'Cause I'll be you and you'll be me
There's lots and lots for us to see
Lots and lots for us to do
She is electric, can I be electric too?

She's got a brother (Got a brother)
We don't get on with one another
But I quite fancy her mother
And I think that she likes me
She's got a cousin (Got a cousin)
In fact she's got 'bout a dozen ('Bout a dozen)
She's got one in the oven (In the oven)
But it's nothing to do with me

And I want you to know
I've got my mind made up now (Mind made up now)
But I need more time
And I want you to say
""Do you know what I'm sayin'?"" (What I'm sayin')
But I need more

'Cause I'll be you and you'll be me
There's lots and lots for us to see
There's lots and lots for us to do
She is electric, can I be electric too?

Can I be electric too?
Can I be electric too?
Can I be electric too?
(Ah-ah-ah-ah-ah-ah-ah-ah-ah)"
"13","Half the World Away","Oasis","Definitely Maybe (Deluxe Remastered Edition)","","December 18, 1994","161704","256","40","","https://genius.com/Oasis-half-the-world-away-lyrics","353524","Yeah, we're on, haha

I would like to leave this city
This old town don't smell too pretty and
I can feel the warning signs
Running around my mind
And when I leave this island
I'll book myself into a soul asylum
'Cause I can feel the warning signs
Running around my mind

So here I go
I'm still scratching around in the same old hole
My body feels young
But my mind is very old
So what do you say?
You can't give me the dreams that are mine anyway
You're half the world away
Half the world away
Half the world away
I've been lost, I've been found but I don't feel down

And when I leave this planet
You know I'd stay but I just can't stand it and
I can feel the warning signs
Running around my mind
And if I could leave this spirit
I'll find me a hole and I'll live in it and
I can feel the warning signs
Running around my mind

Here I go
I'm still scratching around in the same old hole
My body feels young
But my mind is very old
So what do you say?
You can't give me the dreams that are mine anyway
You're half the world away
Half the world away
Half the world away
I've been lost, I've been found but I don't feel down
No, I don't feel down, no, I don't feel down

I don't feel down, I don't feel down
Don't feel down, I don't feel down"
"14","Hello","Oasis","(What’s The Story) Morning Glory? (Deluxe Remastered Edition)","","October 2, 1995","147850","246","32","","https://genius.com/Oasis-hello-lyrics","143249","I don't feel as if I know you
You take up all my time
The days are long and the nights will throw you away
'Cause the sun don't shine

Nobody ever mentions the weather
Can make or break your day
Nobody ever seems to remember
Life is a game we play

We live in the shadows and we
Had the chance and threw it away
And it's never gonna be the same
'Cause the years are falling by like the rain
It's never gonna be the same (The same)
Till the life I knew comes to my house and says hello

There ain't no sense in feelin' lonely
You got no faith in you
But I've got a feeling you still owe me
So wipe the shit from your shoes

Nobody ever mentions the weather
Can make or break your day
Nobody ever seems to remember
Life is a game we play

We live in the shadows and we
Had the chance and threw it away
And it's never gonna be the same (The same)
'Cause the years are falling by like the rain
It's never gonna be the same (The same)
'Till the life I knew comes to my house and says

Hello, hello (Said it's good to be back, it's good to be back)
Hello, hello (Said it's good to be back, it's good to be back)
Hello, hello (Said it's good to be back, it's good to be back)
Hello, hello, hello"
"15","Whatever","Oasis","Definitely Maybe (Deluxe Remastered Edition)","","December 18, 1994","147784","254","35","","https://genius.com/Oasis-whatever-lyrics","119645","I'm free to be whatever I
Whatever I choose and I'll sing the blues if I want
I'm free to say whatever I
Whatever I like if it's wrong or right, it's alright

Always seems to me
You only see what people want you to see
How long's it gonna be
Before we get on the bus and cause no fuss?
Get a grip on yourself it don't cost much

Free to be whatever you
Whatever you say if it comes my way, it's alright
You're free to be wherever you
Wherever you please you can shoot the breeze if you want

It always seems to me
You only see what people want you to see
How long's it gonna be
Before we get on the bus and cause no fuss?
Get a grip on yourself it don't cost much

Free to be whatever I
Whatever I choose and I'll sing the blues if I want

Here in my mind
You know you might find
Something that you
You thought you once knew
But now it's all gone and you know it's no fun
Yeah, you know it's no fun, and you know it's no fun

I'm free to be whatever I
Whatever I choose and I'll sing the blues if I want
I'm free to be whatever I
Whatever I choose and I'll sing the blues if I want

Whatever you do, whatever you say
Yeah, I know it's alright
Whatever you do, whatever you say
Yeah, I know it's alright

(*crowd cheering*)"
"16","Some Might Say","Oasis","Time Flies... 1994-2009 (Limited Edition)","","April 24, 1995","142630","334","45","","https://genius.com/Oasis-some-might-say-lyrics","118473","Some might say that sunshine follows thunder
Go and
tell it to the man who cannot shine
Some might say that we should never ponder
On our
thoughts today 'cause they hold sway over time

Some might say we will find a brighter day
Some might say we will find a
brighter day, yeah

'Cause I've been standin' at the station
In need of education in the rain
You made no preparation
For my reputation once again
The sink is full of fishes
She's got dirty dishes on the brain
It was overflowing gently
But it's all elementary my friend

Some might say they don't believe in Heaven
Go and
tell it to the man who lives in Hell
Some might say you get what you've been given
If you
don't get yours I won't get mine as well

Some might say we will find a brighter day
Some might say we will find a
brighter day, yeah

'Cause I've been standin' at the station
In need of education in the rain
You made no preparation
For my reputation once again
The sink is full of fishes
She's got dirty dishes on the brain
And my dog's been itchin'
Itchin' in the kitchen once again

Some might say (Some might say)
Some might say (Some might say)
You know what some might say (Say) (You know what some might say)
You know what some might say (Say) (You know what some might say)
You know what some might say (Say) (You know what some might say)
You know what some might say (Say) (You know what some might say)
You know what some might say (Might say, might say, might say, might say) (You know what some might say)
You know what some might say (Might say, might say, might say) (You know what some might say)
You know what some might say (Say) (You know what some might say)
You know what some might say (Say) (You know what some might say)
(Woo!)"
"17","The Masterplan","Oasis","(What’s The Story) Morning Glory? (Deluxe Remastered Edition)","","October 30, 1995","140295","256","45","","https://genius.com/Oasis-the-masterplan-lyrics","386903","Get on with it, go on
Get the count in
Where is it?
One
There it is
Two, three, four!

Take the time to make some sense
Of what you wanna say
And cast your words away upon the waves
And sail them home with acquiesce
On a ship of hope today
And as they land upon the shore
Tell them not to fear no more
Say it loud and sing it proud today

And then dance if you wanna dance
Please brother take a chance
You know they're gonna go
Which way they wanna go
All we know is that we don't
Know how it's gonna be
Please brother let it be
Life on the other hand
Won't make us understand
We're all part of a masterplan
Say it loud and sing it proud today

I'm not saying right is wrong
It's up to us to make
The best of all the things that come our way
'Cause everything that's been has passed
The answer's in the looking glass
There's four and twenty million doors
On life's endless corridor
Say it loud and sing it proud and they

Will dance if they wanna dance
Please brother take a chance
You know they're gonna go
Which way they wanna go
All we know is that we don't
Know how it's gonna be
Please brother let it be
Life on the other hand
Won't make you understand
We're all part of a masterplan

I’d like to be under the sea
In an octopus’s garden in the shade"
"18","Married with Children","Oasis","Definitely Maybe (Deluxe Remastered Edition)","","August 29, 1994","133170","186","25","","https://genius.com/Oasis-married-with-children-lyrics","119336","There's no need for you to say you're sorry
Goodbye, I'm going home
I don't care no more so don't you worry
Goodbye, I'm going home

I hate the way that even though you know you're wrong
You say you're right
I hate the books you read and all your friends
Your music's shite, it keeps me up all night, up all night

There's no need for you to say you're sorry
Goodbye, I'm going home
I don't care no more so don't you worry
Goodbye, I'm going home

I hate the way that you are so sarcastic
And you're not very bright
You think that everything you've done's fantastic
Your music's shite, it keeps me up all night, up all night

And it will be nice to be alone
For a week or two
But I know then I will be right
Right back here with you, with you, with you, with you
With you, with you, with you

There's no need for you to say you're sorry
Goodbye, I'm going home
I don't care no more so don't you worry
Goodbye, I'm going home"
"19","Don’t Go Away","Oasis","Be Here Now (Deluxe Remastered Edition)","","August 21, 1997","132800","305","35","","https://genius.com/Oasis-dont-go-away-lyrics","361328","One, two, three, four

Cold and frosty morning, there's not a lot to say
About the things caught in my mind
And as the day was dawning, my plane flew away
With all the things caught in my mind

And I wanna be there when you're coming down
And I wanna be there when you hit the ground

So don't go away, say what you say
Say that you'll stay forever and a day
In the time of my life, 'cause I need more time
Yes, I need more time just to make things right

Damn my situation and the games I have to play
With all the things caught in my mind
Damn my education, I can't find the words to say
With all the things caught in my mind

And I wanna be there when you're calling down
And I wanna be there when you hit the ground

So don't go away, say what you say
Say that you'll stay forever and a day
In the time of my life, 'cause I need more time
Yes, I need more time just to make things right

Me and you, what's going on?
All we seem to know is how to show
The feelings that are wrong

So don't go away, say what you say
Say that you'll stay forever and a day
In the time of my life, 'cause I need more time
Yes, I need more time just to make things right
And don't go away, say what you say
Say that you'll stay forever and a day
In the time of my life, 'cause I need more time
Yes, I need more time just to make things right
Yes, I need more time just to make things right
Yes, I need more time just to make things right
So don't go away"
"20","Little By Little","Oasis","Time Flies... 1994-2009 (Limited Edition)","","September 23, 2002","111418","277","39","","https://genius.com/Oasis-little-by-little-lyrics","92627","We the people fight for our existence
We don't claim to be perfect but we're free
We dream our dreams alone with no resistance
Fading like the stars we wish to be

You know I didn't mean
What I just said
But my god woke up on the wrong side of his bed
And it just don't matter now

'Cause little by little
We gave you everything you ever dreamed of
Little by little
The wheels of your life have slowly fallen off
Little by little
You have to give it all in all your life
And all the time I just asked myself why, you really here?

True perfection has to be imperfect
I know that that sounds foolish but it's true
The day has come and now you'll have to accept
The life inside your head we give to you

You know I didn't mean
What I just said
But my god woke up on the wrong side of his bed
And it just don't matter now

'Cause little by little
We gave you everything you ever dreamed of
Little by little
The wheels of your life have slowly fallen off
Little by little
You have to give it all in all your life
And all the time I just asked myself why, you really here?

Little by little
We gave you everything you ever dreamed of
Little by little
The wheels of your life have slowly fallen off
Little by little
You have to give it all in all your life
And all the time I just asked myself why, are you really here?
Why am I really here?
Why am I really here?"
"21","Cigarettes & Alcohol","Oasis","Definitely Maybe (Deluxe Remastered Edition)","","October 10, 1994","104887","182","28","","https://genius.com/Oasis-cigarettes-and-alcohol-lyrics","351933","Is it my imagination
Or have I finally found something worth living for?
I was looking for some action
But all I found was cigarettes and alcohol

You could wait for a lifetime
To spend your days in the sunshine
You might as well do the white line
'Cause when it comes on top

You gotta make it happen
You gotta make it happen
You gotta make it happen
You gotta make it happen

Is it worth the aggravation
To find yourself a job when there's nothing worth working for?
It's a crazy situation
But all I need are cigarettes and alcohol

You could wait for a lifetime
To spend your days in the sunshine
You might as well do the white line
'Cause when it comes on top

You gotta make it happen
You gotta make it happen
You gotta make it happen
You gotta make it happen

You gotta, you gotta, you gotta make it
You gotta, you gotta, you gotta fake it
You gotta, you gotta, you gotta make it
You gotta, you gotta, you gotta fake it (Woo)"
"22","I’m Outta Time","Oasis","Time Flies... 1994-2009 (Limited Edition)","","December 1, 2008","101346","225","40","","https://genius.com/Oasis-im-outta-time-lyrics","119436","La, la, la, la, la
La, la, la, la, la-ah
La, la, la, la, la
La, la, la, la, la-ah

Here's a song
It reminds me of when we were young
Looking back at all the things we've done
You gotta keep on keeping on
Out to sea
It's the only place I honestly
Can get myself some peace of mind
You know it's getting hard to fly

If I'm to fall
Would you be there to applaud?
Or would you hide behind them all?
'Cause if I have to go
In my heart you grow
And that's where you belong

If I'm to fall
Would you be there to applaud?
Or would you hide behind them all?
'Cause if I have to go
In my heart you grow
And that's where you belong
If I'm to fall
Would you be there to applaud?
Or would you hide behind them all?
'Cause if I have to go
In my heart you grow
And that's where you belong
(La, la-la-la
La-la-la-la-la-la-la)

Guess I'm out of time
I'm out of time
I'm out of time
I'm out of time
I'm out of time

(As Churchill said, it's the Englishman's inalienable right to live where the hell he likes
I said, what do you think, it's gonna vanish?
It's not going to be there when I get back?)"
"23","Rock ‘n’ Roll Star","Oasis","Definitely Maybe (Deluxe Remastered Edition)","","August 30, 1994","97802","328","46","","https://genius.com/Oasis-rock-n-roll-star-lyrics","351928","I live my life in the city
And there's no easy way out
The day's moving just too fast for me
I need some time in the sunshine
I've gotta slow it right down
The day's moving just too fast for me

I live my life for the stars that shine
People say, ""It's just a waste of time""
Then they said, ""I should feed my head""
That to me was just a day in bed
I'll take my car and drive real far
They're not concerned about the way we are
In my mind my dreams are real
Now you concerned about the way I feel
Tonight I'm a rock 'n' roll star
Tonight I'm a rock 'n' roll star

I live my life in the city
And there's no easy way out
The day's moving just too fast for me
I need some time in the sunshine
I've gotta slow it right down
The day's moving just too fast for me

I live my life for the stars that shine
People say, ""It's just a waste of time""
Then they said, ""I should feed my head""
Oh, that to me was just a day in bed
I'll take my car and drive real far
You're not concerned about the way we are
In my mind my dreams are real
Now you concerned about the way I feel
Tonight I'm a rock 'n' roll star
Tonight I'm a rock 'n' roll star
Tonight I'm a rock 'n' roll star

You're not down with who I am
Look at you now, you're all in my hands tonight

Tonight I'm a rock 'n' roll star
Tonight I'm a rock 'n' roll star
Tonight I'm a rock 'n' roll star

It's just rock 'n' roll
It's just rock 'n' roll
It's just rock 'n' roll
It's just rock 'n' roll
It's just rock 'n' roll
It's just rock 'n' roll
It's just rock 'n' roll
It's just rock 'n' roll"
