"number","title","artist","album","album_release_date","release_date","pageviews","word_count","line_count","featured_artists","genius_url","genius_id","lyrics"
"11","Promises","The Cranberries","Gold","","April 19, 1999","33357","355","55","","https://genius.com/The-cranberries-promises-lyrics","1466029","Ooh, ooh, ooh, ohh
Ooh, ooh, ooh, ohh
Ooh, ooh, ooh, ohh
Ooh, ooh, ooh, ohh
Ooh, ooh, ooh, ohh
Ooh, ooh, ooh, ohh

You'd better believe I'm comin'
You'd better believe what I say
You'd better hold on to your promises
Because you bet, you'll get what you deserve
She's going to leave him over
She's gonna take her love away
So much for your eternal vows
Well, it does not matter anyway

Why can't you stay here awhile?
Stay here awhile, stay with me

Oh-whoa-oh, all the promises we made (Promises we made)
All the meaningless and empty words
I prayed, prayed, prayed
Oh-whoa-oh, all the promises we broke (Promises we broke)
All the meaningless and empty words
I spoke, spoke, spoke

Do do do, do do do, do do do, do do do
Do do do, do do do, do do do, do do do

What of all the things that you taught me?
What of all the things that you'd say?
What of all your prophetic preaching?
You're just throwing it all away
Maybe we should burn the house down
Have ourselves another fight
Leave the cobwebs in the closet
'Cause tearing them out is just not right

Why can't you stay here awhile?
Stay here awhile, stay with me, oh-oh

Oh-whoa-oh, all the promises we made (Promises we made)
All the meaningless and empty words
I prayed, prayed, prayed
Oh-whoa-oh, all the promises we broke (Promises we broke)
All the meaningless and empty words
I spoke, spoke, spoke

Oh
Whoa-oh, whoa-oh, whoa-oh

Oh-whoa-oh, all the promises we made (Promises we made)
All the meaningless and empty words
I prayed, prayed, prayed
Oh-whoa-oh, all the promises we broke (Promises we broke)
All the meaningless and empty words
I spoke, spoke, spoke

Oh-eh, oh-eh, oh-eh, oh-eh
Oh-eh, oh-eh, oh-eh, oh-eh
Oh-eh, oh-eh, oh-eh, oh-eh
Do do do, do do do, do do do, do do do
Do do do, do do do, do do do, do do do
Do do do, do do do, do do do, do do do
Do do do, do do do, do do do, do do do"
"12","Salvation","The Cranberries","To The Faithful Departed (Deluxe Edition)","","April 6, 1996","28313","236","56","","https://genius.com/The-cranberries-salvation-lyrics","1183419","To all those people doing lines
Don't do it, don't do it
Inject your soul with liberty
It's free, it's free

To all the kids with heroin eyes
Don't do it, don't do it
Because it's not, not what it seems
No, no it's not, not what it seems

Salvation, salvation, salvation is free
Salvation, salvation, salvation is free

Uh huh huh
Uh huh huh
Uh huh huh
Uh huh huh
Uh huh huh
Uh huh huh
Uh huh huh
Uh huh huh
Uh huh huh
Uh huh huh
Uh huh huh
Uh huh huh
Uh huh huh
Uh huh huh
Uh

Do do do do do do do do
Do do do doooo
Do do do do do do do do
Do do do doooo

To all those parents with sleepless nights
Sleepless nights
Tie your kids home to their beds
Clean their heads

To all the kids with heroin eyes
Don't do it, don't do it
Because it's not, not what it seems
No, no it's not, not what it seems

Salvation, salvation, salvation is free
Salvation, salvation, salvation is free

Salvation, salvation, salvation is free
Salvation, salvation, salvation is free

Uh huh huh
Uh huh huh
Uh huh huh
Uh huh huh
Uh huh huh
Uh huh huh
Uh huh huh
Uh huh huh
Uh huh huh
Uh huh huh
Uh huh huh
Uh huh huh
Uh huh huh
Uh huh huh
Uh"
"13","I Can’t Be With You","The Cranberries","Gold","","October 3, 1994","25977","231","45","","https://genius.com/The-cranberries-i-cant-be-with-you-lyrics","1383179","Lying in my bed again
And I cry 'cause you're not here
Crying in my head again
And I know that it's not clear
Put your hands, put your hands
Inside my face and see that it's just you
But it's bad and it's mad
And it's making me sad
Because I can't be with you

Be with you, be with you
Be with you, be with you
Be with you, be with you
Baby, I can't be with you

Thinking back on how things were
And on how we loved so well
I wanted to be the mother of your child
And now it's just farewell
Put your hands in my hands
And come with me
We'll find another end
And my head, and my head
On anyone's shoulder
'Cause I can't be with you

Be with you, be with you
Be with you, be with you
Be with you, be with you
Baby, I can't be with you

'Cause you're not here, you're not here
Baby, I can't be with you
'Cause you're not here, you're not here
Baby, still in love with you, da-da-da

Do-do-do-do-do
Do-do-do-do-do-do-do
Da-da-da-da-da
Still in love with you
Do-do-do-do
When I'm still in love with you
Na-na-na-na-na-na-na
Still in love with you
Do-do-do
When I'm still in love with you
Na-na-na-na-na-na
Still in love with you
Na-na-na-na-na-na
When I'm still in love with you"
"14","Free to Decide","The Cranberries","To The Faithful Departed (Deluxe Edition)","","April 30, 1996","24779","189","26","","https://genius.com/The-cranberries-free-to-decide-lyrics","1633309","It's not worth anything more than this at all
I live as I choose or I will not live at all

So, return to where you've come from
Return to where you dwell
Because harassment's not my forte
But you do it very well

I'm free to decide, I'm free to decide
And I'm not so suicidal after all
I'm free to decide, I'm free to decide
And I'm not so suicidal after all
At all, at all, at all

You must have nothing more with your time to do
There's a war in Russia and Sarajevo too

So, to hell with what you're thinking
And to hell with your narrow mind
You're so distracted from the real thing
You should leave your life behind

'Cause I'm free to decide, I'm free to decide
And I'm not so suicidal after all
I'm free to decide, I'm free to decide
And I'm not so suicidal after all
At all, at all, at all

I'm free to decide, I'm free to decide
And I'm not so suicidal after all
At all, at all, at all

At all, at all, at all"
"15","Empty","The Cranberries","Gold","","October 3, 1994","24269","130","23","","https://genius.com/The-cranberries-empty-lyrics","1702063","Something has left my life
And I don't know where it went to, a-a-ah
Somebody caused me strife
And it's not what I was seeking

Didn't you see me? Didn't you hear me?
Didn't you see me standing there, a-a-ah?
Why did you turn out the lights?
Did you know that I was sleeping?

Say a prayer for me
Help me to feel the strength I did
My identity, has it been taken?
Is my heart breakin' on me?
All my plans fell through my hands
They fell through my hands, on me
All my dreams, it suddenly seems
It suddenly seems

Empty-y-y, y-y, y-y, y-y
Empty-y-y, y-y, y-y, y-y

Empty-y-y, y-y, y-y, y-y
Empty-y-y, y-y, y-y, y-y

Empty-y-y, y-y, y-y, y-y
Empty-y-y, y-y, y-y, y-y
Empty-y-y, y-y, y-y, y-y"
"16","I Still Do","The Cranberries","Everybody Else Is Doing It, So Why Can’t We? (Super Deluxe)","","March 1, 1993","19016","131","29","","https://genius.com/The-cranberries-i-still-do-lyrics","1049263","I'm not ready for this
Though I thought I would be
I can't see the future
Though I thought I could see

I don't want to leave you
Even though I have to
I don't want to love you
Oh, I still do

Need some time to find myself
You wouldn't live with it

Can I go my own way?
Can I pray my own way?
I don't want to leave you
Oh, I need you
Am I ready for this?
Did I think I would be?
Can I see the future?
No, I can't see

I don't want to leave you
Even though I have to
I don't want to love you
Oh, I still do

Ah-ah-ah
Na-na-na-na-na-na
Oh-oh, I still do
Ah-ah-ah
Na-na-na-na-na
Ah-ah, I still do
Ooh, ooh"
"17","Daffodil Lament","The Cranberries","Gold","","October 3, 1994","18871","193","39","","https://genius.com/The-cranberries-daffodil-lament-lyrics","927200","Holdin' on, that's what I do, since I met you
And it won't be long
Would you notice, if I left you?
And it's fine for some
'Cause you're not the one, you're not the one
There
There, there, there
There, there

All night long, laid on my pillow
These things are wrong
I can't sleep here

So lovely, so lovely, so lovely

I have decided to leave you forever
I have decided to start things from here
Thunder and lightning won't change what I'm feelin'
And the daffodils look lovely today
And the daffodils look lovely today
Look lovely today
Through your eyes I can see the disguise
Through your eyes I can see the dismay
Has anyone seen lightning?
Has anyone looked lovely?
And the daffodils look lovely today, a-ay
And the daffodils look lovely today, a-ay
Look lovely today

Look lovely (Look lovely)
Look lovely (Look lovely)
Look lovely (Look lovely)
Look lovely (Look lovely)
Look lovely (Look lovely)
Look lovely (Look lovely)
Look lovely (Look lovely)
Look lovely (Look lovely)
Look lovely
Nah, nah
Nah, nah-nah, nah-nah, nah
Nah, nah-nah, nah-nah, nah
Nah, nah-nah, nah-nah, nah
Nah, nah-nah, nah-nah"
"18","Twenty One","The Cranberries","No Need to Argue (The Complete Sessions 1994-1995)","","October 3, 1994","18228","127","27","","https://genius.com/The-cranberries-twenty-one-lyrics","1038462","I don't think it's going to happen anymore
You took my thoughts from me, now I want nothing more
And did you think you could just take it all away
I don't think it's happening, this is what I say

Leave me alone, leave me alone
Leave me alone 'cause I found it all
Twenty one, twenty one, twenty one

So I don't think it's going to happen anymore
I don't think it's going to happen anymore

Twenty one, twenty one, twenty one
Twenty one, twenty one, twenty one

Today-a-a-a-a-a-a-y
Today-a-a-a-a-a-a-y
Today-a-a-a-a-a-a-y
Today-a-a-a-a-a-a-y

(Oh-oh-oh-oh-ah-ah)
Twenty one, twenty one
(Oh-oh-oh-oh-ah-ah)
Twenty one, twenty one
(Oh-oh-oh-oh-ah-ah)
Twenty one, twenty one
(Oh-oh-oh-oh-ah-ah)
Twenty one, twenty one
(A-a-ah, a-a-ah)
Twenty one, twenty one
(A-a-ah, a-a-ah)
Twenty one, twenty one, twenty one"
"19","Dreaming My Dreams","The Cranberries","Gold","","October 3, 1994","18214","194","31","","https://genius.com/The-cranberries-dreaming-my-dreams-lyrics","1202242","Oh-oh-oh, oh
Oh-oh-oh, oh

All the things you said to me today
Changed my perspective in every way
These things count to mean so much to me
Into my faith you and your baby

It's out there, it's out there, it's out there
If you want me, I'll be here
It's out there, it's out there, it's out there
If you want me, I'll be here

I'll be dreaming my dreams with you
I'll be dreaming my dreams with you
And there's no other place
That I'd lay down my face
I'll be dreaming my dreams with you

It's out there, it's out there, it's out there
If you want me, I'll be here
It's out there, it's out there, it's out there
If you want me, I'll be here

I'll be dreaming my dreams with you
I'll be dreaming my dreams with you
And there's no other place
That I'd lay down my face
I'll be dreaming my dreams with you
Dreaming my dreams with you
I'll be dreaming my dreams with you
And there's no other place
That I'd lay down my face
Dreaming my dreams with you

O-o-oh-oh, o-oh
O-o-oh-oh, o-oh"
"20","Yeats’ Grave","The Cranberries","No Need to Argue (The Complete Sessions 1994-1995)","","October 3, 1994","17434","159","36","","https://genius.com/The-cranberries-yeats-grave-lyrics","1228423","Silenced by death in the grave
William Butler Yeats couldn't save
Why did you stand here
Were you sickened in time
But I know by now
Why did you sit here
In the grave
In the grave
In the grave
In the grave

Why should I blame her
That she filled my days
With misery or that she would of late
Have taught to ignorant men most violent ways
Or hurled the little streets upon the great
Had they but courage equal to desire?

Sad that Maud Gonne couldn't stay
But she had MacBride anyway
And you sit here with me
On the isle Innisfree
And you are writing down everything
But I know by now
Why did you sit here
In the grave
In the grave
In the grave
In the grave

William Butler
William Butler
William Butler
William Butler

Why should I blame her
Had they but courage equal to desire

William Butler
William Butler
William Butler"
"21","The Icicle Melts","The Cranberries","No Need to Argue (The Complete Sessions 1994-1995)","","October 3, 1994","17163","199","24","","https://genius.com/The-cranberries-the-icicle-melts-lyrics","1601309","When, when will the icicle melt? The icicle, icicle
And when, when will the picture show end? The picture show, picture show

I should not have read the paper today
'Cause a child, child, child, child, he was taken away

There's a place for the baby that died
And there's a time for the mother who cried
And she will hold him in her arms sometime
'Cause nine months is too long, too long, too long

La-la-la-la-la-la-la, la-la-la
La-la-la-la-la-la-la, la-la-la

How, how could you hurt a child? How could you hurt a child?
Now does this make you satisfied, satisfied, satisfied?

I don't know what's happening to people today
When a child, child, child, child, he was taken away, taken away

There's a place for the baby that died
And there's a time for the mother who cried
And she will hold him in her arms sometime
'Cause nine months is too long, too long, too long

La-la-la-la-la-la-la, la-la-la
La-la-la-la-la-la-la, la-la-la

There's a place for the baby that died
And there's a time for the mother who cried
And you will hold him in your arms sometime
'Cause nine months is too long, too long, too long, too long"
"22","You and Me","The Cranberries","Gold","","April 19, 1999","17133","170","45","","https://genius.com/The-cranberries-you-and-me-lyrics","1210329","I'm not going out tonight
'Cause I don't want to go
I am staying at home tonight
'Cause I don't want to know
You revealed a world to me
And I would never be
Dwelling in such happiness
Your gift of purity

Eh-ee-oh, eh-ee-oh, eh-ee-oh, eh-ee-oh
Eh-ee-oh, eh-ee-oh, eh-ee-oh, eh-ee-oh

Aah, you and me
It will always be
You and me
Forever be
Eternally
It will always be
You and me

Taylor, Taylor, Taylor, Taylor

I don't pay attention
To the ones who never cared
Find your own direction
'Cause there's sweetness in the air
You will be the world to me
And I will always be
Dwelling in this happiness
Your gift of purity

Eh-ee-oh, eh-ee-oh, eh-ee-oh, eh-ee-oh
Eh-ee-oh, eh-ee-oh, eh-ee-oh, eh-ee-oh

Aah, you and me
It will always be
You and me
Forever be
Eternally
It will always be
You and me
Always be
You and me
Forever be
Eternally
It will always be
You and me
Forever be
Eternally

Taylor, Taylor, Taylor, Taylor
Taylor, Taylor, Taylor, Taylor"
"23","Why","The Cranberries","Remembering Dolores","","March 22, 2017","17005","162","38","","https://genius.com/The-cranberries-why-lyrics","3025721","Tell me
Tell me

Somewhere in between here and heaven
Somewhere in between where and why
Somewhere in another dimension
I can hear you asking me why
Why?
Why?

Tell me can you hear me I’m calling
Tell me you can hear me, don’t cry
Tell me that you’re not feeling lonely
Somewhere in between where and why

I will wait for you
Will you wait for me?
I will wait for you
Will you wait for me?

Tell me
Tell me
Tell me
Tell me

Somewhere at the crossroads of nowhere
Somewhere at the crossroads of why
Somewhere in another dimension
I can hear you asking me why
Why?
Why?

Will you wait for me?
I will wait for you
Will you wait for me?
I will wait for you

Tell me
Tell me
Tell me
Tell me

Somewhere in between here and heaven
Somewhere in between where and why
Somewhere in another dimension
I can hear you asking me why"
"24","Pretty","The Cranberries","Everybody Else Is Doing It, So Why Can’t We? (Super Deluxe)","","March 1, 1993","15943","124","16","","https://genius.com/The-cranberries-pretty-lyrics","1055141","You're so pretty the way you are
You're so pretty the way you are
And you have no reason to be so insolent to me
You're so pretty the way you are

La-ah, la-ah-ay
You can say it if you want to, but you won't change me
La-ah, la-ah-ay
You can say it if you want to, but you won't change me

You're so pretty the way you are
You're so pretty the way you are
And you have no reason to be so insolent to me
You're so pretty the way you are

La-ah, la-ah-ay
You can say it if you want to, but you won't change me
La-ah, la-ah-ay
You can say it if you want to, but you won't change me"
"25","I Will Always","The Cranberries","Everybody Else Is Doing It, So Why Can’t We? (Super Deluxe)","","March 1, 1993","14041","105","12","","https://genius.com/The-cranberries-i-will-always-lyrics","1362410","And now, it's all the same to me
Be whatever you want to be, and go wherever you need to go
And when it all seems like a mistake
Take whatever you need to take, and leave the rest for my own sake

I will always go beside you
You will always understand it

And now, it's all the same to me
So be whatever you want to be, and go wherever you need to go
And when there's nothing left behind
Taken whatever you needed to, and leave it all into my mind

I will always go beside you
You will always understand it"
"26","Disappointment","The Cranberries","No Need to Argue (The Complete Sessions 1994-1995)","","October 3, 1994","12444","177","37","","https://genius.com/The-cranberries-disappointment-lyrics","1720119","Disappointment you shouldn't have done
You couldn't have done, you wouldn't have done
The things you did then and we could've been happy
What a piteous thing, a hideous thing
Was tainted by the rest

But it won't get any harder
And I hope you'll find your way again
And it won't get any higher
And it all boils down to what you did

There, there
There, there
There, there
There, there

In the night we fight, I fled, you're right
It was exactly there, it was exactly there
I decided, decided, decided, decide
A-a-ah, we threw you out
In the night we fight, I fled, you're right
It was exactly there, it was exactly there
I decided, decided, decided, decided

Ah-a-ah-a-ah-ah
Ah-a-ah-a-ah-ah
Ah-a-ah-a-ah-ah

But it won't be any harder
And I hope you'll find your way again
And it won't get any higher
But it all boils down to what you did

There, there
There, there
There, there
There, there

Disappointment, disappointment, disappointment
Disappointment, disappointment, disappointment
There, there
There, there
Disappointment, disappointment, disappointment
Disappointment, disappointment, disappointment"
"27","Everything I Said","The Cranberries","Gold","","October 3, 1994","11741","117","22","","https://genius.com/The-cranberries-everything-i-said-lyrics","1490990","It makes me lonely
It makes me very lonely
When I see you here waitin' on
He makes me tired, he makes me very tired
And inside of me, lingers on

But you have your heart
Don't believe it, and you will find it
Waitin' on
Everything I said, oh, well I meant it
And inside my head, holdin' on

'Cos if I died tonight
Would you hold my hand, no
Would you understand
And if I lied in spite
Would you still be here, no
Would you disappear

Surely must be you
Surely must be you
But I don't make you lonely
I'll get over you
I'll get over you
But I don't make you lonely"
"28","Analyse","The Cranberries","Gold","","October 22, 2001","11673","213","31","","https://genius.com/The-cranberries-analyse-lyrics","1110197","Close your eyes, close your eyes
Breathe the air, out there
We are free, we can be wide open

For you opened my eyes to the beauty I see
We will pray, we will stay wide open

Don't analyse, don't analyse
Don't go that way, don't live that way
That would paralyse your evolution

Don't analyse, don't analyse
Don't go that way, don't live that way
That would paralyse your evolution

La ah ah this greatest moment
La ah ah this greatest day
La ah ah the greatest love of them all

La ah ah this greatest moment
La ah ah this greatest day
La ah ah the greatest love of them all

Close your eyes, close your eyes
Breathe the air, out there
Fantasise, fantasise we are open

For you opened my eyes to the beauty I see
We will pray, we will stay together

La ah ah this greatest moment
La ah ah this greatest day
La ah ah the greatest love of them all

La ah ah this greatest moment
La ah ah this greatest day
La ah ah the greatest love of them all

La ah ah ah ah ah ah ah
La ah ah ah ah ah ah
La ah ah ah ah ah ah ah ah ah"
