"number","title","artist","album","album_release_date","release_date","pageviews","word_count","line_count","featured_artists","genius_url","genius_id","lyrics"
"11","I Look to You","Whitney Houston","Japanese Singles Collection: Greatest Hits","","July 28, 2009","114555","287","54","","https://genius.com/Whitney-houston-i-look-to-you-lyrics","185928","As I lay me down
Heaven hear me now
I'm lost without a cause
After giving it my all
Winter storms have come
And darkened my sun
After all that I've been through
Who on earth can I turn to?

I look to you
I look to you
After all my strength is gone
In you, I can be strong
I look to you
I look to you, yeah
And when melodies are gone
In you, I hear a song
I look to you

About to lose my breath
There's no more fighting left
Sinking to rise no more
Searching for that open door
And every road that I've taken, mm
Led to my regret
And I don't know if I'm gon' make it
Nothing to do but lift my head

I look to you
I look to you, yeah
And when all my strength is gone
In you, I can be strong
I look to you
I look to you, oh yeah
And when melodies are gone
In you, I hear a song
I look to you

My levees are broken (Oh Lord)
My walls have come (Coming down on me)
They're crumbling down on me (All the rain is falling)
The rain is falling (Woo)
Defeat is calling (Set me free)
I need you to set me free
Take me far away from the battle
I need you
Shine on me

I look to you
I look to you
After all my strength is gone
In you, I can be strong
I look to you
I look to you, yeah
And when melodies are gone
In you, I hear a song
I look to you, yeah

I look to you, ooh
I look to you"
"12","My Love Is Your Love","Whitney Houston","Whitney: The Greatest Hits","","July 3, 1999","103848","588","78","","https://genius.com/Whitney-houston-my-love-is-your-love-lyrics","2290025","Clap your hands, y'all, it's alright
(Turn me up, turn me up, turn me up)
Clap your hands, y'all, it's alright
Clap your hands, y'all, it's alright (Ahh ha)
Clap your hands, y'all, it's alright (Oh)

If tomorrow is Judgment Day (
Sing, mommy
)
And I'm standing on the front line, mm
And the Lord ask me what I did with my life
I will say I spent it with you
Clap your hands, y'all, it's alright (It's alright)
Clap your hands, y'all, it's alright

If I wake up in World War 3 (World War 3)
(In World War 3)
I see destruction and poverty
And I feel like I wanna go home
It's okay (It's okay) if you're comin' with me
Clap your hands, y'all, it's alright (It's alright)
Clap your hands, y'all, it's alright
Clap your hands, y'all, it's alright

'Cause your love is my love
And my love is your love
It would take an eternity to break us
And the chains of Amistad couldn't hold us
'Cause your love is my love
And my love is your love
It would take an eternity to break us
And the chains of Amistad couldn't hold us

Clap your hands, y'all, it's alright (Uh-huh)
Clap your hands, y'all, it's alright
Clap your hands, y'all, it's alright

If I lose my fame and fortune (Really don't mind)
And I'm homeless on the street (On the street, oh, Lord)
And I'm sleepin' in Grand Central Station (Ooh, okay)
It's okay if you're sleepin' with me
Clap your hands, y'all, it's alright
Clap your hands, y'all, it's alright

As the years, they pass us by (The years, the years, the years)
We stay young through each other's eyes (Each other's eyes)
And no matter how old we get, oh
It's okay as long, as I got you, babe
Clap your hands, y'all, it's alright
Clap your hands, y'all, it's alright

'Cause your love is my love
And my love is your love (Your love, your love, baby)
It would take an eternity to break us
And the chains of Amistad couldn't hold us
'Cause your love is my love
And my love is your love (My love is your love)
It would take an eternity to break us
And the chains of Amistad couldn't hold us

If I should die this very day (Very, very day)
Don't cry (Don't cry), 'cause on Earth, we wasn't meant to stay
Clap your hands, y'all, it's alright
And no matter what people say (Really don't matter)
Clap your hands, y'all, it's alright
I'll be waiting for you after Judgement Day

'Cause your love is my love
And my love is your love
It would take an eternity to break us
And the chains of Amistad couldn't hold us (Can't hold us)
'Cause your love is my love
And my love is your love (Yes, it is)
It would take an eternity to break us
And the chains of Amistad couldn't hold us
'Cause your love is my love
And my love is your love
It would take an eternity to break us (Break us, baby)
And the chains of Amistad couldn't hold us

Clap your hands, y'all, it's alright
Clap your hands (Clap your hands)
Clap your hands, y'all, it's alright
Clap your hands, y'all, it's alright
Clap your hands, y'all, it's alright
Clap your hands, y'all, it's alright
Clap your hands, y'all, it's alright (Clap your hands)
Clap your hands, y'all, it's alright (I said the record is not over yet!)"
"13","I’m Your Baby Tonight","Whitney Houston","I Wanna Dance With Somebody (The Movie: Whitney New, Classic and Reimagined)","","September 28, 1990","82832","621","98","","https://genius.com/Whitney-houston-im-your-baby-tonight-lyrics","329324","From the moment I saw you
I went outta my mind
Oh, I never believed in love at first sight
But you got a magic, boy
That I just can't explain
Well, you got a, you got a way that you're making me feel
I can do, I can do anything for you, baby
I'll be down for you, baby
Lay all my cards out tonight
Just call on me, baby
I'll be there in a hurry
It's your move, so baby
Baby, decide

Whatever you want from me
I'm giving you everything
I'm your baby tonight
You've given me ecstasy
You are my fantasy
I'm your baby tonight

From the second you touched me
I was ready to die
I've never been fatal
You're my first time
I feel like an angel
Who just started to fly
Well, you got a, you got a way that you're making me feel
I can feel, I can do anything for you, baby (Woo)
I will fly for you, baby
Hold on and enjoy the ride
I'm not in no hurry
We can fly all night, baby
It's your move, now, baby
Baby, let's fly

Whatever you want from me (Me)
I'm giving you everything (Everything)
I'm your baby tonight (I'm your baby)
You've given me ecstasy (Ecstasy)
You are my fantasy (Fantasy)
I'm your baby tonight (I'm your baby)
Whatever you want from me (Whatever)
I'm giving you everything (You want, boy)
I'm your baby tonight (I'll be your baby, I will be your baby)
You've given me ecstasy
You are my fantasy (You are, boy)
I'm your baby tonight (I'm here for you, baby)

Whatever I do, boy
It's all about you, baby
And ain't it the truth, boy?
I'm helplessly in love with you
What else can I do, boy
But be there for you, baby?
You got a, you got a way that you're making me feel
I can feel, I can do any, do anything
Oh, yeah
Yeah, baby
You know (Alright)
Alright, you know it, baby
You know, whatever

Whatever you want from me (Whatever)
I'm giving you everything (Whatever)
I'm your baby tonight (You know, boy)
You've given me ecstasy (Ecstasy)
You are my fantasy (Fantasy)
I'm your baby tonight (I'm your baby)
Whatever you want from me (Whatever)
I'm giving you everything (Whatever)
I'm your baby tonight (I'm your baby)
You've given me ecstasy (Oh yeah, baby)
You are my fantasy (You know this, boy)
I'm your baby tonight (You know this boy, oh)

Looks like I'm fatal, it's all on the table
And baby, you hold the cards
You got the magic and I gotta have it
I don't want the pieces, I want every single part
I'll be your angel, I'm ready and able
Whatever you want is fine
Whenever you're ready, just call on your lady
I'll be your baby tonight, yeah
I'm your baby tonight
I'm your baby tonight

Whatever you want from me (Me)
I'm giving you everything (Everything)
I'm your baby tonight (I'm your baby)
You've given me ecstasy (Ecstasy)
You are my fantasy (Fantasy)
I'm your baby tonight (I'm your baby)
Whatever you want from me (Whatever)
I'm giving you everything (You want, boy)
I'm your baby tonight (I'll be your baby, I will be your baby)
You've given me ecstasy
You are my fantasy (You are, boy)
I'm your baby tonight (I'm here for you, baby)

Whatever you want from me (Whatever you want, whatever you want)
I'm giving you everything (You want from me, baby)
I'm your baby tonight
You've given me ecstasy (Whatever you want, whatever you want)
You are my fantasy (You want from me, baby)
I'm your baby tonight (You can have it)"
"14","I Love the Lord","Whitney Houston","The Preacher’s Wife (Original Soundtrack Album)","","November 26, 1996","82802","221","31","Georgia Mass Choir","https://genius.com/Whitney-houston-i-love-the-lord-lyrics","329646","I love the, the Lord
He heard my cry
And pitied every groan
Long as I, I live
And troubles rise
I'll hasten to
His throne

Oh, I love the Lord (I love the Lord)
I sure do, surely do love the Lord
He heard (He heard my cry)
And pitied every groan, yes, He did (And pitied)
Every, hey, every groan (Every groan)
Long as I live (Long as I), long as I, I live
And troubles rise, troubles rise (And troubles rise)
I'll hasten, I'll hasten to his throne
I'll hasten to his throne, hold on, hold on
Tears are streaming down my eyes
I'll hasten, I'll hasten to his throne

Yes, I will, I'll run (I'll hasten to his throne)
I know I can go to his throne
I know I can go, I know I can go
I'll hasten (I'll hasten to his throne), I'm gonna run
I know I can go, I know I can go
I'll hasten, I'll hasten to his throne

See, I can run, Lord you know I will
When there is nowhere to go I know I can go to him
I know I can run to Jesus
I'll hasten, I'll hasten to his, his throne
Yeah, yeah, yeah, yeah
I'll hasten (I'll hasten), hasten to his throne, oh, hey
Surely will"
"15","One Moment in Time","Whitney Houston","I Wanna Dance With Somebody (The Movie: Whitney New, Classic and Reimagined)","","August 27, 1988","66386","282","55","","https://genius.com/Whitney-houston-one-moment-in-time-lyrics","330166","Each day I live
I want to be
A day to give
The best of me
I'm only one
But not alone
My finest day
Is yet unknown
I broke my heart
Fought every gain
To taste the sweet
I face the pain
I rise and fall
Yet through it all
This much remains

I want one moment in time
When I'm more than I thought I could be
When all of my dreams are a heartbeat away
And the answers are all up to me
Give me one moment in time
When I'm racing with destiny
Then in that one moment of time
I will feel
I will feel eternity, mm

I've lived to be
The very best
I want it all
No time for less
I've laid the plans
Now lay the chance
Here in my hands

Give me one moment in time
When I'm more than I thought I could be
When all of my dreams are a heartbeat away
And the answers are all up to me
Give me one moment in time
When I'm racing with destiny
Then in that one moment of time
I will feel
I will feel eternity, oh

You're a winner for a lifetime
If you seize that one moment in time
Make it shine

Give me one moment in time
When I'm more than I thought I could be
When all of my dreams are a heartbeat away
And the answers are all up to me
Give me one moment in time
When I'm racing with destiny
Then in that one moment of time
I will be
I will be
I will be free, oh
I will be
I will be free"
"16","Count on Me","Whitney Houston","I Will Always Love You: The Best Of Whitney Houston (2021 Version)","","November 14, 1995","60285","336","61","CeCe Winans","https://genius.com/Whitney-houston-count-on-me-lyrics","330155","Count on me through thick and thin
A friendship that will never end
When you are weak I will be strong
Helping you to carry on
Call on me, I will be there
Don't be afraid
Please believe me when I say
Count on

I can see it's hurting you
I can feel your pain
It's hard to see the sunshine through the rain
I know sometimes it seems as if
It's never gonna end
But you'll get through it
Just don't give in because you can

Count on me through thick and thin
A friendship that will never end
When you are weak I will be strong
Helping you to carry on
Call on me, I will be there
Don't be afraid
Please believe me when I say
Count on me
You can count on me
Yes you can

I know sometimes it seems as if
We're standing all alone
But we'll get through it
Because love won't let us fall

Count on me through thick and thin
A friendship that will never end
When you are weak I will be strong
Helping you to carry on
Call on me, I will be there
Don't be afraid
Please believe me when I say
Count on me

There's a place inside of all of us
Where our faith in love begins
You should reach to find the truth in love
The answer's there within, oh
I know that life can make you feel
It's much harder than it really is
But we'll get through it
Just (just) don't (don't) give in

Count on me through thick and thin
A friendship that will never end
When you are weak I will be strong
Helping you to carry on
Call on me, I will be there
Don't be afraid
Please believe me when I say
Count on, Count on, Count on
Count on, Count on, Count on
Count on me

Oh, yes you can
No, I can't
Sure you can
Noo
So glad I can
Count on me"
"17","Heartbreak Hotel","Whitney Houston","Whitney: The Greatest Hits","","December 15, 1998","56568","682","69","Kelly Price, Faith Evans","https://genius.com/Whitney-houston-heartbreak-hotel-lyrics","329745","This is the Heartbreak Hotel
This is the Heartbreak Hotel
This is the Heartbreak Hotel
This is the Heartbreak Hotel (Oh)
This is the Heartbreak Hotel
This is the Heartbreak Hotel
This is the Heartbreak Hotel (Yeah, oh, yeah)
This is the Heartbreak Hotel

You said you'd be here by nine
Instead, you took your time
You didn't think to call me, boy
Here I sit, trying not to cry
Asking myself why you do this to me
Mm, oh, baby

Since you're not around for me to tell you, baby, face to face
I'm writing you this letter and this is what I have to say

All I really wanted was some of your time
Instead, you told me lies when someone else was on your mind
What'd you do to me? (What'd you do?)
Look what you did to me (Oh, baby)
I thought that you were someone who would do me right (Do me right)
Until you played with my emotions and you made me cry (Made me cry)
What'd you do to me? (Oh, oh)
Can't take what you did to me

Now, I see that you've been doing wrong
Played me all along
And made a fool of me, baby, uh
You got it all wrong to think that I wouldn't find out, uh
That you were cheating on me, baby
How could you do it to me? Mm, oh, babe

Since you're not around for me to tell you, baby, face to face (Mmm, mmm)
I'm writing you this letter and this is what I have to say, oh

All I really wanted was some of your time
Instead, you told me lies when someone else was on your mind
What'd you do to me? (All you did was lie to me, baby)
Look what you did to me (Can't believe what you did to me, yeah, yeah)
I thought that you were someone who would do me right (Ooh, oh)
Until you played with my emotions and you made me cry
What'd you do to me? (Why'd you do it?)
Can't take what you did to me (You didn't have to do it to me, baby)

Heartbreak Hotel (Ooh, oh, oh)
This is the Heartbreak Hotel (Oh, oh, woo, woah, woah)
This is the Heartbreak Hotel (Woah, no)
This is the Heartbreak Hotel (Ooh, now)
This is the Heartbreak Hotel (Uh-huh, this is the heartbreak)
This is the Heartbreak Hotel (Welcome to the heartbreak)
This is the Heartbreak Hotel (Why, why, why, why'd you do it? Yeah, yeah)
This is the Heartbreak Hotel (All I wanted)

All I really wanted was some of your time (Oh, baby)
Instead, you told me lies when someone else was on your mind
What'd you do to me? (All I really wanted, no)
Look what you did to me (It's all I really wanted, baby)
I thought that you were someone who would do me right (You did me wrong)
Until you played with my emotions and you made me cry (Can't take it no more)
What'd you do to me?
Can't take what you did to me (I wanted your love)
All I really wanted was some of your time (All I'd really want)
Instead, you told me lies when someone else was on your mind (But you told me lies)
What'd you do to me? (Do to me, baby, do me right, can't take it no more)
Look what you did to me (Why did you do me that way?)
I thought that you were someone who would do me right (Thought you'd do me right)
Until you played with my emotions and you made me cry (But you made me cry)
What'd you do to me? (Oh, woah, woah)
Can't take what you did to me (I ain't gon' take it, I ain't gon' take it no more)

I ain't gon' take it, boy (Yeah, mmm)
I ain't gon' take it no more
Oh, everything that you said was a lie
Don't lie to me
Tell me what it is and then I will be alright"
"18","Where Do Broken Hearts Go","Whitney Houston","Whitney: The Greatest Hits","","February 25, 1988","53913","336","58","","https://genius.com/Whitney-houston-where-do-broken-hearts-go-lyrics","329311","I know it's been some time
But there's something on my mind
You see, I haven't been the same
Since that cold November day
We said we needed space
But all we found was an empty place
And the only things I learned
Is that I need you desperately

So here I am
And can you please tell me, oh

Where do broken hearts go?
Can they find their way home
Back to the open arms
Of a love that's waiting there?
And if somebody loves you
Won't they always love you?
I look in your eyes
And I know that you still care, for me
Ooh, baby

I've been around enough to know
That dreams don't turn to gold
And that there is no easy way
No, you just can't run away
And what we have is so much more
Than we ever had before
And no matter how I try
You're always on my mind

So here I am
And can you please tell me, oh

Where do broken hearts go?
Can they find their way home
Back to the open arms
Of a love that's waiting there?
And if somebody loves you
Won't they always love you?
I look in your eyes
And I know that you still care, for me

And now that I am here with you
I'll never let you go
I look into your eyes
And now I know, now I know

Where do broken hearts go?
Can they find their way home
Back to the open arms
Of a love that's waiting there?
And if somebody loves you
Won't they always love you?
I look in your eyes
And I know that you still care
Where do broken hearts go?
Can they find their way home
Back to the open arms
Of a love that's waiting there?
And if somebody loves you
Won't they always love you?
I look in your eyes
And I know that you still care for me, for me

You still care for me"
"19","All the Man That I Need","Whitney Houston","Whitney: The Greatest Hits","","November 6, 1990","48739","284","40","","https://genius.com/Whitney-houston-all-the-man-that-i-need-lyrics","329350","Ooh, ooh, ooh, ooh
Oh, yeah

I used to cry myself to sleep at night
But that was all before he came
I thought love had to hurt to turn out right
But now he's here
It's not the same, it's not the same

He fills me up
He gives me love
More love than I've ever seen
He's all I've got
He's all I've got in this world
But he's all the man that I need

And in the morning when I kiss his eyes
He takes me down and rocks me slow
And in the evening when the moon is high
He holds me close and won't let go
He won't let go

He fills me up
He gives me love
More love than I've ever seen
He's all I've got
He's all I've got in this world
But he's all the man that I need

He fills me up (He fills me up)
He gives me love
More love than I've ever seen (More love than I've ever seen)
He's all I've got (He's all I've got)
He's all I've got in this world
But he's all the man that I need (All the man, all the man I need)
He fills me up (He fills me up)
He gives me love
More, more love, more love, more love, more love (More love than I've ever seen)
He's all I've got (He's all I've got)
He's all I've got in this world
But he's all the man, all the man (All the man, all the man I need)

(He fills me up) Woo
(More love than I've ever seen)
(He's all I've got)
(All the man, all the man I need)"
"20","Exhale (Shoop Shoop)","Whitney Houston","Whitney: The Greatest Hits","","November 7, 1995","43869","305","56","","https://genius.com/Whitney-houston-exhale-shoop-shoop-lyrics","330159","Everyone falls in love sometime
Sometimes it's wrong
And sometimes it's right
For every win
Someone must fail
But there comes a point when
When we exhale (Yeah, yeah, say)

Shoop, Shoop, Shoop
Shoo Be Doop Shoop Shoop (Yeah)
Shoo Be Doop Shoop Shoop
(All you got to say is shoo be doop)
Shoo Be Doop Shoop Shoop
Shoo Be Doop Shoop Shoop (Shoo be doop)
Shoo Be Doop Shoop Shoop
Shoo Be Doop Shoop Shoop
Shoo Be Doo

Sometimes you'll laugh
Sometimes you'll cry
Life never tells us
The when's or why's
When you've got friends to wish you well
You'll find a point when
You will exhale (Yeah, yeah, say)

Shoop, Shoop, Shoop
Shoo Be Doop Shoop Shoop
Shoo Be Doop Shoop Shoop (Shoo shoo shoo huh)
Shoo Be Doop Shoop Shoop
Shoo Be Doop Shoop Shoop (Shoo be)
Shoo Be Doop Shoop Shoop (Say shoop say shoo be say shoo be)
Shoo Be Doop Shoop Shoop (Say shoo-hoo say sho)
Shoo Be Doo (Be doo oh)

Hearts are often broken
When there are words unspoken
In your soul there's
Answers to your prayers
If you're searching for
A place you know
A familiar face
Somewhere to go
You should look inside yourself
You're halfway there

Sometimes you'll laugh
Sometimes you'll cry
Life never tells us
The when's or why's
When you've got friends to wish you well
You'll find a point when
You will exhale (Yeah, yeah, say)

Shoop, Shoop, Shoop (Shoo Be)
Shoo Be Doop Shoop Shoop (Shoo Be)
Shoo Be Doop Shoop Shoop (Shoo Be)
Shoo Be Doop Shoop Shoop (Shoo-hoo-hoo be)
Shoo Be Doop Shoop Shoop (Shoo be doop doop doop hoo hoo hoo)
Shoo Be Doop Shoop Shoop (Do do shoo be shoo be feels alright)
Shoo Be Doop Shoop Shoop (You can say oh)
Shoo Be Doo"
"21","So Emotional","Whitney Houston","I Wanna Dance With Somebody (The Movie: Whitney New, Classic and Reimagined)","","October 12, 1987","43519","412","65","","https://genius.com/Whitney-houston-so-emotional-lyrics","329279","I don't know why I like it, huh
I just do
Woo, ooh
Ooh

I've been hearin' your heartbeat inside of me
I keep your photo right beside my bed
Livin' in a world of fantasies
I can't get you out of my head, uh
I've been waiting for the phone to ring all night
Why you wanna make me feel so good?
I got a love of my own, babe
I shouldn't get so hung up on you

I remember the way that we touched
I wish I didn't like it so much
Ah, uh

I get so emotional, baby
Every time I think of you
I get so emotional, baby
Ain't it shocking what love can do?

Ain't it shocking what love can do?
Ain't it shocking what love can do? Hee

I gotta watch you walk in the room, baby
I gotta watch you walk out, yes, I do
I like the animal way you move
And when you talk, I just watch your mouth

Oh, I remember the way that we touched
I wish I didn't like it so much
Ooh

I get so emotional, baby
Every time I think of you
I get so emotional, baby
Ain't it shocking what love can do?
I get so emotional, baby
Every time I think of you
I get so emotional, baby
Ain't it shocking what love can do?

Ain't it shocking what love can do?
Ain't it shocking, love can do
Hee-hee

Uh
Ha
Can you work on me? Work on me
Haha

See, I remember the way that we touched
I wish I didn't like it so much
No, no, no

I get so emotional, baby
Every time I think of you
I get so emotional, baby
Ain't it shocking what love can do?
I get so emotional, baby
Every time I think of you
I get so emotional, baby
Ain't it shocking what love can do?

I get so emotional
I get so emotional, baby (Oh, baby)
Shocking what love can do (Do-do-do-do-do)
I get so emotional, baby (Hey, yeah, baby, baby, baby)
Every time I think of you (Baby, baby, baby)
I get so emotional, baby (Oh)
Ain't it shocking what love can do? You know what it does
I get so emotional, baby (Yeah, babe, yeah, baby)
Every time I think of you (You know what I mean, hee, hee, hoo)
I get so emotional, baby (Hey, yeah, baby)
Shocking what love can do, ooh-ooh"
"22","You Give Good Love","Whitney Houston","Whitney: The Greatest Hits","","February 22, 1985","41627","376","51","","https://genius.com/Whitney-houston-you-give-good-love-lyrics","328886","Ooh, ooh

I found out what I've been missing
Always on the run
I've been looking for someone

Now you're here, like you've been before
And you know just what I need
It took some time for me to see, yeah

That you give good love to me
Baby, it's so good
Take this heart of mine into your hands
You give good love to me (You give good love to me)
It's never (Never too much, will never be) too much
Baby, you give good love (Oh)

Never stopping
I was always searching for that perfect love
The kind that girls like me dream of, mm

Now you're here, like you've been before
And you know just what I need
It took some time for me to see

That you give good love to me
Baby, it's so good
Take this heart of mine into your hands
You give good love to me (You give good love to me)
It's never (Never too much, will never be) too much
Baby, you give good love, ooh

Now I, I can't stop looking around
It's not what this love's all about
Our love is here to stay, to stay

Baby, you give good love (You give good love to me)
You give (Never too much, will never be)
So good
Take this heart of mine into your hands
You give good love to me (You give good love to me)
It's never (Never too much, will never be), never too much
No, no, no, no, no, you give good love to me

(You give good love to me) It's so good
(You give good love, baby) So good, woo-hoo
(You give good love, darling)
Into your hands (You give, you give, give it)
(You give good love, honey) Woo-hoo
(You give good love, baby)
(You give good love, darling)
(You give, you give, give it)
(You give good love to me) Good love
(You give good love, baby) Good love, yeah, you do
(You give, you give, give it)
(You give good love, darling) You know what I need
(You give, you give, give it) Never too much, never will be
(You give good love, darling)
(You give, you give, give it)
(You give good love, honey)"
"23","Didn’t We Almost Have It All","Whitney Houston","Whitney: The Greatest Hits","","August 13, 1987","41473","292","42","","https://genius.com/Whitney-houston-didnt-we-almost-have-it-all-lyrics","329272","Remember when we held on in the rain
The nights we almost lost it
Once again, we can take the night into tomorrow
Living on feelings
Touching you, I feel it all again

Didn't we almost have it all
When love was all we had worth giving?
The ride with you was worth the fall my friend
Loving you makes life worth living
Didn't we almost have it all?
The nights we held on 'til the morning
You know you'll never love that way again
Didn't we almost have it all?

The way you used to touch me felt so fine
We kept our hearts together down the line
A moment in the soul can last forever
Comfort and keep us
Help me bring the feeling back again

Didn't we almost have it all
When love was all we had worth giving?
The ride with you was worth the fall my friend
Loving you makes life worth living
Didn't we almost have it all?
The nights we held on 'til the morning
You know you'll never love that way again
Didn't we almost have it all?

Didn't we have the best of times
When love was young and new?
Couldn't we reach inside and find
The world of me and you?
We'll never lose it again
Because once you know what love is
You never let it end

Didn't we almost have it all
When love was all we had worth giving?
The ride with you was worth the fall my friend
Loving you makes life worth living
Didn't we almost have it all?
The nights we held on 'til the morning
You know you'll never love that way again
Didn't we almost have it all?
Didn't we almost have it all?"
"24","Queen of the Night","Whitney Houston","The Bodyguard (Original Soundtrack Album)","","November 17, 1992","35780","362","67","","https://genius.com/Whitney-houston-queen-of-the-night-lyrics","329480","I've got the stuff that you want
I've got the thing that you need
I've got more than enough
To make you drop to your knees
Because I'm the queen of the night
The queen of the night
Oh, yeah, oh, yeah, oh, yeah, yeah

Don't make no difference if I'm wrong or I'm right
I've got the feeling and I'm willing tonight
Well, I ain't nobody's angel
What can I say?
Well I'm just that way
Hey-ey

I've got the stuff that you want
I've got the thing that you need
I've got more than enough
To make you drop to your knees
Because I'm the queen of the night
The queen of the night
Oh, yeah, oh, yeah, just say it, say it, say it
Because I'm the queen of the night
The queen of the night
Oh, yeah, oh, yeah, oh, yeah, yeah

You've got a problem with the way that I am
They say I'm trouble and I don't give a damn
But when I'm bad, I know I'm better
I just want to get loose
And turn it up for you, baby

I've got the stuff that you want
I've got the thing that you need
I've got more than enough
To make you drop to your knees
Because I'm the queen of the night
The queen of the night
Oh, yeah, oh, yeah, just say it, say it again
Because I'm the queen of the night
The queen of the night
Oh, yeah
Oh, yeah
Oh, yeah
Yeah (Oh, yeah)

I've got the stuff that you want
I've got the thing that you need
I've got more than enough
To make you drop to your knees
'Cause I'm the queen of the night
The queen of the night
Oh, yeah
Oh, yeah
Oh, oh, say it again
Because I'm the queen of the night
The queen of the night
Oh, yeah
Oh, yeah
Oh, yeah
Yeah
Because I'm the queen of the night
The queen of the night
Oh, yeah
Oh, yeah
Oh, yeah
Oh, yeah, yeah
Because I'm the queen of the night
The queen of the night
Oh, yeah
Oh, yeah
Oh, yeah, yeah"
"25","All at Once","Whitney Houston","Whitney: The Greatest Hits","","February 14, 1985","32895","318","50","","https://genius.com/Whitney-houston-all-at-once-lyrics","328901","All at once
I finally took a moment and I'm realizing that
You're not coming back
And it finally hit me all at once
All at once
I started counting teardrops and at least a million fell
My eyes began to swell
And all my dreams were shattered all at once

Ever since I met you
You're the only love I've known
And I can't forget you
Though I must face it all alone

All at once, I'm drifting on a lonely sea
Wishing you'd come back to me
And that's all that matters now
All at once, I'm drifting on a lonely sea
Holding on to memories
And it hurts me more than you know
So much more than it shows
All at once

All at once
I looked around and found that you were with another love
In someone else's arms
And all my dreams were shattered, all at once
All at once
The smile that used to greet me brightened someone else's day
She took your smile away
And left me with just memories, all at once

Ever since I met you
You're the only love I've known
And I can't forget you
Though I must face it all alone

All at once, I'm drifting on a lonely sea
Wishing you'd come back to me
And that's all that matters now
All at once, I'm drifting on a lonely sea
Holding on to memories
And it hurts me more than you know
So much more than it shows
All at once
All at once, I'm drifting on a lonely sea
Wishing you'd come back to me
And it hurts me more than you know
So much more than it shows
All at once
And that's all that matters now
All at once, I'm drifting on a lonely sea
Wishing you'd come back to me
And it hurts me more than you know
All at once"
