"number","title","artist","album","album_release_date","release_date","pageviews","word_count","line_count","featured_artists","genius_url","genius_id","lyrics"
"11","You Make Loving Fun","Fleetwood Mac","25 Years: The Chain","","February 4, 1977","216713","157","20","","https://genius.com/Fleetwood-mac-you-make-loving-fun-lyrics","378467","Sweet, wonderful you
You make me happy with the things you do
Oh, can it be so?
This feeling follows me wherever I go

I never did believe in miracles
But I've a feeling it's time to try
I never did believe in the ways of magic
But I'm beginning to wonder why

I never did believe in miracles
But I've a feeling it's time to try
I never did believe in the ways of magic
But I'm beginning to wonder why

Don't, don't break the spell
It would be different and you know it will
You, you make loving fun
And I don't have to tell you, but you're the only one

You, you make loving fun (It's all I want to do)
You, you make loving fun (It's all I want to do)
You, you make loving fun (It's all I want to do)
You, you make loving fun (It's all I want to do)"
"12","Little Lies","Fleetwood Mac","25 Years: The Chain","","August 29, 1987","209074","306","87","","https://genius.com/Fleetwood-mac-little-lies-lyrics","429777","​

If I could turn the page
In time then I'd rearrange
Just a day or two
Close my, close my, close my eyes
But I couldn't find a way
So I'll settle for one day
To believe in you
Tell me, tell me, tell me lies

Tell me lies
Tell me sweet little lies
(
Tell me lies
,
tell me, tell me lies
)
Oh, no, no, you can't disguise
(
You can't disguise
,
no, you can't disguise
)
Tell me lies
Tell me sweet little lies

Although I'm not making plans
I hope that you understand
There's a reason why
Close your, close your, close your eyes
No more broken hearts
We're better off apart
Let's give it a try
Tell me, tell me, tell me lies

Tell me lies
Tell me sweet little lies
(
Tell me lies
,
tell me, tell me lies
)
Oh, no, no, you can't disguise
(
You can't disguise
,
no, you can't disguise
)
Tell me lies
Tell me sweet little lies

{​Bridge}​

If I could turn the page
In time then I'd rearrange
Just a day or two
Close my, close my, close my eyes
But I couldn't find a way
So I'll settle for one day
To believe in you
Tell me, tell me, tell me lies

Tell me lies
Tell me sweet little lies
(
Tell me lies
,
tell me, tell me lies
)
Oh, no, no, you can't disguise
(
You can't disguise
,
no, you can't disguise
)
Tell me lies
Tell me sweet little lies
(
Tell me lies
,
tell me, tell me lies
)
Oh, no, no, you can't disguise
(
You can't disguise
,
no, you can't disguise
)
Tell me lies
Tell me sweet little lies
(
Tell me, tell me lies
)"
"13","Never Going Back Again","Fleetwood Mac","25 Years: The Chain","","February 4, 1977","208034","57","12","","https://genius.com/Fleetwood-mac-never-going-back-again-lyrics","399852","She broke down and let me in
Made me see where I'd been

Been down one time
Been down two times
I'm never going back again
Mmm

Mmm, you don't know what it means to win
Come 'round and see me again

Been down one time
Been down two times
Mmm, I'm never going back again
Mmm"
"14","Sara","Fleetwood Mac","25 Years: The Chain","","December 5, 1979","199365","276","47","","https://genius.com/Fleetwood-mac-sara-lyrics","399950","Wait a minute, baby
Stay with me awhile
Said you'd give me light
But you never told me 'bout the fire

Drowned in, in the sea of love
Where everyone would love to drown
But now it's gone, it doesn't matter what for
When you build your house, then call me home

And he was just like a great dark wing
Within the wings of a storm
I think I had met my match
He was singin'
And undoing
And undoing
Ooh, the laces
Undoing the laces

Said, ""Sara, you're the poet in my heart
Never change, never stop""
But now it's gone, it doesn't matter what for
But when you build your house, oh, then call me home

Hold on, the night is coming
And the starling flew for days
I'd stay home at night all the time
I'd go anywhere, anywhere, anywhere
Ask me and I'm there, yeah
Ask me and I'm there 'cause I care

In the sea of love
Where every woman would love to drown
But now it's gone, they say it doesn't matter anymore
Oh, if you build your house, then please call me home
Sara, you're the poet in my heart
Never change and don't you ever stop
And now it's gone, no, it doesn't matter anymore
When you build your house, I'll come by

Oh, Sara
Oh, oh
Ooh, Sara
(Ooh, ooh)
Crazy, there's a heartbeat that never really died
(Ooh)
Crazy that it never really died
(Sara)
Oh, would you swallow all your pride? (Whoa)
(Ooh, Sara)
Oh, would you speak a little louder? (Whoa)
(Ooh)
All I ever wanted was to know that you are dreaming"
"15","Tusk","Fleetwood Mac","25 Years: The Chain","","October 12, 1979","150576","95","18","USC Trojan Marching Band","https://genius.com/Fleetwood-mac-tusk-lyrics","128196","How are the tenors, Johnny?

Why don't you ask him if he's gonna stay?
Why don't you ask him if he's going away?

Why don't you tell me what's going on?
Why don't you tell me who's on the phone?

Why don't you ask him what's going wrong?
Why don't you ask him the latest on his throne?
(Ooga-aga-ooga)

Don't say that you love me (Hiyee)
Just tell me that you want me (Hiyee)
Tusk!
Just say that you want me (Hiyee)
Don't tell me that you—

Tusk!
(Real savage-like)

Tusk!
Tusk!
Tusk! Tusk! Tusk!"
"16","Second Hand News","Fleetwood Mac","25 Years: The Chain","","February 4, 1977","139420","309","48","","https://genius.com/Fleetwood-mac-second-hand-news-lyrics","399848","I know there's nothing to say
Someone has taken my place

When times go bad, when times go rough
Won't you lay me down in the tall grass
And let me do my stuff?

I know I got nothin' on you
I know there's nothing to do

When times go bad and you can't get enough
Won't you lay me down in the tall grass
And let me do my stuff?

Do it
Bow, bow, bow, bow, ba-bow, bow, bow, bow, bow
Ba-bow, bow, bow, bow, bow, ba-bow, bow, bow
Doot, do-do-doot do
Bow, bow, bow, bow, ba-bow, bow, bow, bow, bow
Ba-bow, bow, bow, bow, bow, ba-bow, bow, bow, yeah

One thing I think you should know
I ain't gonna miss you when you go
[Refrain:
Lindsey Buckingham & Stevie Nicks
]
Been down so long, I've been tossed around enoughOh, couldn't you just let me go down
And do my stuff?

I know you're hoping to find
Someone who's going to give you peace of mind

When times go bad, when times go rough
Won't you lay me down in the tall grass
And let me do my stuff?

Do it!
Bow, bow, bow, bow, ba-bow, bow, bow, bow, bow
Ba-bow, bow, bow, bow, bow, ba-bow, bow, bow
Doot, do-do-doot do
Bow, bow, bow, bow, ba-bow, bow, bow, bow, bow
Ba-bow, bow, bow, bow, bow, ba-bow, bow, bow
Do it, do it, do it!
Bow, bow, bow, bow, ba-bow, bow, bow, bow, bow
Ba-bow, bow, bow, bow, bow, ba-bow, bow, bow
Doot, do-do-doot do
Bow, bow, bow, bow, ba-bow, bow, bow, bow, bow
Ba-bow, bow, bow, bow, bow, ba-bow, bow, bow

I'm just second-hand newsI'm just second-hand news, yeah
I'm just second-hand news
I'm just second-hand news, yeah
I'm just second-hand news
I'm just second-hand news, yeah
I'm just second-hand news
I'm just second-hand news, yeah
Yeah"
"17","Seven Wonders","Fleetwood Mac","50 Years – Don’t Stop","","April 13, 1987","132053","304","45","","https://genius.com/Fleetwood-mac-seven-wonders-lyrics","400030","So long ago
Certain place
Certain time
You touched my hand
On the way
On the way down to Emmeline

But if our paths never cross
Well, you know I'm sorry, but

If I live to see the seven wonders
I'll make a path to the rainbow's end
I'll never live to match the beauty again

The rainbow's end
(Aaron)
(Aaron)

So it's hard to find
Someone with that kind of intensity
You touched my hand, I played it cool
And you reached out your hand to me

But if our paths never cross
Well, no, I'm not sorry, but

If I live to see the seven wonders
I'll make a path to the rainbow's end
I'll never live to match the beauty again

The rainbow's end
(Aaron)
(Aaron)

So long ago
It's a certain time
It's a certain place
You touched my hand, and you smiled
All the way back, you held out your hand

If I hope and if I pray
Ooh, it might work out someday

If I live to see the seven wonders
I'll make a path to the rainbow's end
I'll never live to match the beauty again

If I live to see the seven wonders (if I live to see the seven wonders)
I'll make a path to the rainbow's end (I'll make a path there)
I'll never live to match the beauty again (I'll never live to see that beauty, that beauty, that same same beauty again)

If I live to see the seven wonders (if I live to see the)
I'll make a path to the rainbow's end
I'll never live to match the beauty again
(Well, if I hope and I pray)
(Well, maybe it might work out someday)

If I live to see the seven wonders (if I live to see the seven wonders)"
"18","Don’t Stop","Fleetwood Mac","25 Years: The Chain","","February 4, 1977","122396","188","32","","https://genius.com/Fleetwood-mac-dont-stop-lyrics","399855","If you wake up and don't wanna smile
If it takes just a little while
Open your eyes and look at the day
You'll see things in a different way

Don't stop thinkin' about tomorrow
Don't stop, it'll soon be here
It'll be better than before
Yesterday's gone, yesterday's gone

Why not think about times to come
And not about the things that you've done?
If your life was bad to you
Just think what tomorrow will do

Don't stop thinkin' about tomorrow
Don't stop, it'll soon be here
It'll be better than before
Yesterday's gone, yesterday's gone

All I want is to see you smile
If it takes just a little while
I know you don't believe that it's true
I never meant any harm to you

Don't stop thinkin' about tomorrow
Don't stop, it'll soon be here
It'll be better than before
Yesterday's gone, yesterday's gone
Don't stop thinkin' about tomorrow
Don't stop, it'll soon be here
It'll be better than before
Yesterday's gone, yesterday's gone

Ooh, don't you look back
Ooh, don't you look back
Ooh, don't you look back
Ooh, don't you look back"
"19","Say You Love Me","Fleetwood Mac","25 Years: The Chain","","July 11, 1975","106413","274","40","","https://genius.com/Fleetwood-mac-say-you-love-me-lyrics","399772","Have mercy, baby, on a poor girl like me
You know I'm fallin', fallin', fallin' at your feet
I'm tinglin' right from my head to my toes
So help me, help me, help me make the feelin' go

'Cause when the lovin' starts and the lights go down
And there's not another livin' soul around
You woo me until the sun comes up
And you say that you love me

Have pity, baby, just when I thought it was over
Now you got me runnin', runnin', runnin' for cover
I'm beggin' you for a little sympathy
And if you use me again, it'll be the end of me

'Cause when the lovin' starts and the lights go down
And there's not another livin' soul around
You woo me until the sun comes up
And you say that you love me

Baby, baby, hope you're gonna stay away
'Cause I'm gettin' weaker, weaker every day
I guess I'm not as strong as I used to be
And if you use me again, it'll be the end of me

'Cause when the lovin' starts and the lights go down
There's not another livin' soul around
You woo me until the sun comes up
And you say that you love me
'Cause when the lovin' starts and the lights go down
There's not another livin' soul around
You woo me until the sun comes up
And you say that you love me
Say that you love me
Say that you love me

[Outro: Fleetwood Mac,
Lindsey Buckingham
]
Fallin', fallin', fallin'
Fallin', fallin', fallin'
(Yeah)
Fallin', fallin', fallin'
Fallin', fallin', fallin'
Fallin', fallin', fallin'
Fallin', fallin', fallin'"
"20","I Don’t Want to Know","Fleetwood Mac","Rumours (Super Deluxe)","","February 4, 1977","101028","259","38","","https://genius.com/Fleetwood-mac-i-dont-want-to-know-lyrics","399862","I don't want to know the reasons why love keeps
Right on walkin' on down the line
I don't want to stand between you and love, honey
I just want you to feel fine
I don't want to know the reasons why love keeps
Right on walkin' on down the line
I don't want to stand between you and love, honey
I just want you to feel fine

Finally, baby
The truth has come down, now
Take a listen to your spirit
It's cryin' out loud
Trying to believe

Oh, you say you love me, but you don't know
You got me rockin' and a-reeling
Oh, yeah, uh-huh

I don't want to know the reasons why love keeps
Right on walkin' on down the line
I don't want to stand between you and love, honey
I just want you to feel fine
I don't want to know the reasons why love keeps
Right on walkin' on down the line
I don't want to stand between you and love, honey
I just want you to feel fine

Finally, baby
The truth has been told
Now, you tell me that I'm crazy
It's nothing that I didn't know
Trying to survive

Oh, you say you love me, but you don't know
You got me rockin' and a-reeling
Hanging on to you
Oh, yeah, uh-huh

I don't want to know the reasons why love keeps
Right on walkin' on down the line
I don't want to stand between you and love, honey
Take a little time

Ah, I don't want to know"
"21","Over My Head","Fleetwood Mac","25 Years: The Chain","","July 11, 1975","98102","160","25","","https://genius.com/Fleetwood-mac-over-my-head-lyrics","571312","You can take me to the paradise
And then again, you can be cold as ice
I'm over my head (Over my head)
Oh, but it sure feels nice

You can take me anytime you like
I'll be around if you think you might
Love me, baby (Over my head)
And hold me tight

Your mood is like a circus wheel
You're changing all the time
Sometimes I can't help but feel
That I'm wasting all of my time

(Over my head) Mmm

Your mood is like a circus wheel
You're changing all the time
Sometimes I can't help but feel
That I'm wasting all of my time

I think I'm looking on the dark side
But every day, you hurt my pride
I'm over my head (Over my head)
Oh, but it sure feels nice
I'm over my head (Over my head)
But it sure feels nice
I'm over my head (Over my head)
But it sure feels nice"
"22","Storms","Fleetwood Mac","25 Years: The Chain","","October 12, 1979","83215","233","39","","https://genius.com/Fleetwood-mac-storms-lyrics","399955","Every night that goes between
I feel a little less
As you slowly go away from me
This is only another test
Every night you do not come
Your softness fades away
Did I ever really care that much?
Is there anything left to say?

Every hour of fear I spend
My body tries to cry
Living through each empty night
A deadly calm inside

I haven't felt this way I feel
Since many a year ago
But in those years are the lifetimes past
I did not deal with the road
And I did not deal with you, I know
Though the love has always been
So I search to find an answer there
So I can truly win

Every hour of fear I spend
My body tries to cry
Living through each empty night
A deadly calm inside

So I try to say goodbye, my friend
I'd like to leave you with something warm
But never have I been a blue calm sea
I have always been a storm
Always been a storm
Ooh, always been a storm
I have always been a storm

We were frail
She said, ""Every night he will break your heart"" (Storm)
I should have known from the first
I'd be the brokenhearted (Storm)
(Storm)
I loved you from the start (Storm)
Save us
(Storm) And not all the prayers in the world will save us"
"23","Oh Daddy","Fleetwood Mac","Rumours (Super Deluxe)","","February 4, 1977","71235","229","51","","https://genius.com/Fleetwood-mac-oh-daddy-lyrics","399866","Oh, daddy
You know you make me cry
How can you love me
I don't understand why

Oh, daddy
If I can make you see
If there's been a fool around
It's got to be me
Yes, it's got to be me

Oh, daddy
You soothe me with your smile
You're letting me know
You're the best thing in my life

Oh, daddy
If I can make you see
If there's been a fool around
It's got to be me
Yes, it's got to be me

Why are you right when I'm so wrong?
(
So wrong
)
I'm so weak but you're so strong
(
Ooh, never so strong
)
Everything you do is just all right
And I can't walk away from you
Baby, if I tried

Why are you right when I'm so wrong?
(
Ooh, so wrong
)
I'm so weak but you're so strong
(
Ooh, never so strong
)
Everything you do is just all right
And I can't walk away from you
Baby, if I tried

Oh, daddy
You soothe me with your smile
You're letting me know
You're the best thing in my life

Oh, daddy
If I can make you see
If there's been a fool around
It's got to be me
Yes, it's got to be me

Yes, it's got to be me
Yes, it's got to be me"
"24","Oh Well (Part 1)","Fleetwood Mac","1969 to 1974 (Tracks 1-82)","","September 26, 1969","53526","91","12","","https://genius.com/Fleetwood-mac-oh-well-part-1-lyrics","399636","I can't help about the shape I'm in
I can't sing, I ain't pretty and my legs are thin
But don't ask me what I think of you
I might not give the answer that you want me to
Oh, well

Now, when I talked to God, I knew he'd understand
He said, ""Stick by me and I'll be your guiding hand
But don't ask me what I think of you
I might not give the answer that you want me to""
Well

Oh, well, oh, well
Well, well, well, well"
"25","Big Love","Fleetwood Mac","25 Years: The Chain","","March 23, 1987","47576","142","47","","https://genius.com/Fleetwood-mac-big-love-lyrics","128184","Looking out for love
In the night so still
Oh, I'll build you a kingdom
In that house on the hill

Looking out for love
Big, big love

You said that you love me
And that you always will
Oh, you begged me to keep you
In that house on the hill

Looking out for love
Big, big love

Ooh, ah
Ooh, ah
Ooh, ah
Ooh, ah

I wake up
Alone with it all
I wake up
But only to fall

Looking out for love
Big, big love
Just looking out for love
Big, big love

Ooh, ah
Ooh, ah
Ooh, ah
Ooh, ah
Ooh, ah
Ooh, ah
Ooh, ah
Ooh, ah
Ooh, ah
Ooh, ah
Ooh, ah
Ooh, ah
Ooh, ah
Ooh, ah
Ooh, ah
Ooh, ah
Ooh, ah
Ooh, ah
Ooh, ah
Ooh, ah
Ooh, ah
Ooh, ah
Ooh, ah"
"26","Hold Me","Fleetwood Mac","50 Years – Don’t Stop","","June 18, 1982","37124","208","30","","https://genius.com/Fleetwood-mac-hold-me-lyrics","400035","Can you understand me?
Baby, don't you hand me a line
Although it doesn't matter
You and me got plenty of time
There's nobody in the future
So baby, let me hand you my love
Oh, there's no step for you to dance to
So slip your hand inside of my glove

Hold me, hold me, hold me
(Come on and) Hold me, hold me, hold me

I don't want no damage
But how'm I going to manage you?
Oh, you want a percentage
But I'm the fool payin' the dues
Oh, I'm-a just around the corner
If you got a minute to spare
I'll be waitin' for ya
If you ever wanna be there

Hold me, hold me, hold me
(Come on and) Hold me, hold me, hold me
(Why won't you?) Hold me, hold me, hold me
(Come on and) Hold me, hold me, hold me

(Come on and) Hold me, hold me, hold me
(Come on and) Hold me, hold me, hold me
(Come on and) Hold me, hold me, hold me
(Come on and) Hold me, hold me, hold me

Hold me, hold me, hold me
Hold me, hold me, hold me
Hold me, hold me, hold me
Hold me, hold me, hold me"
"27","Sisters of the Moon","Fleetwood Mac","25 Years: The Chain","","October 12, 1979","35922","128","24","","https://genius.com/Fleetwood-mac-sisters-of-the-moon-lyrics","399967","Intense silence
As she walked in the room
Her black robes trailing
Sister of the moon
And a black widow spider makes
More sound than she
And black moons in those eyes of hers
Made more sense to me
Heavy persuasion
It was hard to breathe
She was dark at the top of the stairs
She called to me

And so I followed
As friends often do
I cared not for love nor money
And I think she knew
Well the people, they love her
But still they're the most cruel
She asked me, be my sister
Sister, sister of the moon

Some call her sister of the moon
Some say illusions are her game
They like to wrap her in velvet
Does anyone, ooh, know her name?"
"28","Don’t Stop (Live 1977)","Fleetwood Mac","Rumours (Super Deluxe)","","","35601","189","32","","https://genius.com/Fleetwood-mac-dont-stop-live-1977-lyrics","6996080","If you wake up and don't wanna smile
If it takes just a little while
Open your eyes and look at the day
You'll see things in a different way

Don't stop thinking about tomorrow
Don't stop, it'll soon be here
It'll be better than before
Yesterday's gone, yesterday's gone

Why not think about times to come
And not about the things that you've done?
If your life was bad to you
Just think what tomorrow will do

Don't stop thinking about tomorrow
Don't stop, it'll soon be here
It'll be better than before
Yesterday's gone, yеsterday's gone

All I want is to see you smile
If it takеs just a little while
I know you don't believe that it's true
I never meant any harm to you

Don't stop thinking about tomorrow
Don't stop, it'll soon be here
It'll be better than before
Yesterday's gone, yesterday's gone
Don't stop thinking about tomorrow
Don't stop, it'll soon be here
It'll be better than before
Yesterday's gone, yesterday's gone

Ooh, don't you look back
Ooh, don't you look back
Ooh, don't you look back
Ooh, no, don't you look back"
"29","Monday Morning","Fleetwood Mac","50 Years – Don’t Stop","","July 11, 1975","34530","236","32","","https://genius.com/Fleetwood-mac-monday-morning-lyrics","399742","Monday morning, you sure look fine
Friday, I got travelin' on my mind
First you love me, and then you fade away
I can't go on believing this way
I got nothing but love for you
Tell me what you really want to do
First you love me, then you get on down the line

But I don't mind
I don't mind, yeah

I'll be there if you want me to
No one else that could ever do
Got to get some peace in my mind

Monday morning, you sure look fine
Friday, I got travelin' on my mind
First you love me, and then you say it's wrong
You know I can't go on believing for long
But you know it's true (Yes)
You only want me when I get over you
First you love me, then you get on down the line

But I don't mind
No, I don't mind, yeah

I'll be there if you want me to
No one else that could ever do
Got to get some peace in my mind

But you know it's true
You know you only want me when I get over you
Oh, first you love me, then you get on down the line

But I don't mind
No, I don't mind, yeah

I'll be there if you want me to
No one else that could ever do
Got to get some peace in my mind"
