"number","title","artist","album","album_release_date","release_date","pageviews","word_count","line_count","featured_artists","genius_url","genius_id","lyrics"
"31","Stir It Up","Bob Marley & The Wailers","Gold: Bob Marley and the Wailers","","April 13, 1973","43707","295","39","","https://genius.com/Bob-marley-and-the-wailers-stir-it-up-lyrics","62497","Stir it up
Little darling, stir it up
Come on, baby
Come on and stir it up (Ooh)
Little darling, stir it up (Oh-oh)

It's been a long, long time, yeah (Stir it, stir it, stir it together)
Since I've got you on my mind (Ooh-ooh-ooh-ooh) Oh-oh
Now you are here (Stir it, stir it, stir it together)
I said it's so clear
To see what we could do, baby (Ooh-ooh-ooh-ooh)
Just me and you

Come on and stir it up (I wanna say)
Little darling, stir it up (Come on, baby!)
Come on and stir it up (Yeah)
Little darling, stir it up (Oh, mmm)

I will push the wood (Stir it, stir it, stir it together)
Then I'll blaze your fire
(Ooh-ooh-ooh-ooh) Then I satisfy your heart's desire
(Stir it, stir it, stir it together) Said, I stir it every
Every minute (Ooh-ooh-ooh-ooh)
All you got to do, baby
Is keep it in, eh!

Stir it up (Come on)
Little darling, stir it up (Our business, babe)
Come on and stir it up (Oh-oh)
Little darling, stir it up (Oh, mmm, and then)

Quench me when I am thirsty
Come on (Ooh-ooh-ooh-ooh), cool me down, baby, when I'm hot
Your recipe, darling, is so tasty
When you show (Ooh-ooh-ooh-ooh) and stir your pot

Stir it up, oh
Little darling, stir it up (Come on, girl)
Come on and stir it up (Oh, I)
Little darling, stir it up (Stir it up)

Oh, little darling, stir it up (Come on, baby)
Come on and stir it up (Oh, I)
Little darling, stir it up (Stir it up, baby, stir it)
Come on, come on and stir it up (Oh)
Little darling, stir it up (Stir it, stir it, stir it, stir it, stir it...)"
"32","Positive Vibration","Bob Marley & The Wailers","Gold: Bob Marley and the Wailers","","April 30, 1976","41469","215","37","","https://genius.com/Bob-marley-and-the-wailers-positive-vibration-lyrics","306017","Live if you want to live
(Rastaman vibration, yeah, positive)
That's what we got to give!
(I and I vibration, yeah, positive)
Got to have a good vibe!
(Iyaman Iration, yeah, irie ites!)
Wo-wo-ooh!
(Positive vibration, yeah, positive)

If you get down and you quarrel everyday
You are saying prayers to the devils, I say, wo-oh-ooh!
Why not help one another on the way?
Make it much easier (Just a little bit easier)

Say you just can't live that negative way
If you know what I mean
Make way for the positive day
Because it's news (New day) - news and days
New time (New time), and if it's a new feeling (New feeling), yeah!
Said it's a new Zion (New sign)
Oh, what a new day!

Picking up?
Are you picking up now?
Jah love, Jah love (Protect us)
Jah love, Jah love (Protect us)
Jah love, Jah love (Protect us)

Live if you want to live
(Rastaman vibration, yeah, positive)
That's what we got to give!
(I and I vibration yeah, positive)
Got to have a good vibe!
(Iyaman Iration, yeah, irie ites)
Wo-wo-ooh!
(Positive vibration, yeah, positive)

Picking up?
Are you picking up now?
Jah love, Jah love (Protect us)
Jah love, Jah love (Protect us)
Jah love, Jah love (Protect us)"
"33","Forever Loving Jah","Bob Marley & The Wailers","Uprising","","June 10, 1980","37513","291","49","","https://genius.com/Bob-marley-and-the-wailers-forever-loving-jah-lyrics","137958","We'll be forever loving Jah
We'll be forever loving Jah

Some they say see them walking up the street
They say we're going wrong to all the people we meet
But we won't worry, we won't shed no tears
We found a way to cast away the fears
Forever, yeah!

(We'll be forever loving Jah) We'll be forever
(We'll be forever loving Jah) Forever, yes, and forever!
(We'll be forever loving Jah) There'll be no end

So, old man river, don't cry for me
I've got a running stream of love you see
So, no matter what stages, oh stages
Stages, stages they put us through
We'll never be blue
No matter what rages, oh rages
Changes, rages they put us through
We'll never be blue
We'll be forever, yeah!

(We'll be forever loving Jah)
We'll be forever
(We'll be forever loving Jah)
Forever and ever, yes, and forever
(We'll be forever loving Jah)
'Cause there's no end

Because only a fool lean upon
Lean upon his own misunderstanding, oh, yeah
And then what has been hidden
From the wise and the prudent
Been revealed to the babe and the suckling
In everything, in every day, I say, yeah!

(We'll be forever loving Jah)
We'll be forever
(We'll be forever loving Jah)

Because just like a tree planted
Planted by the rivers of water
That bringeth forth fruits
Bringeth forth fruits in due season
Everything in life got its purpose
Find its reason in every season
Forever, yeah!

(We'll be forever loving Jah)
We'll be forever
(We'll be forever loving Jah)
On and on and on and on
(We'll be forever loving Jah)
We'll be forever, yes, yes we'll be forever
(We'll be forever loving Jah)
We got to be forever"
"34","So Much Things to Say","Bob Marley & The Wailers","Exodus (Deluxe)","","December 3, 1976","36854","358","45","","https://genius.com/Bob-marley-and-the-wailers-so-much-things-to-say-lyrics","386041","Ooh, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah
Ooh, yeah, yeah

They got so much things to say right now
They got so much things to say
They got so much things to say right now
They got so much things to say

Ayy, but I'll never forget no way, they crucified Jesus Christ
I'll never forget no way, they sold Marcus Garvey for rice, ooh
I'll never forget no way, they turned their back on Paul Bogle, hey, ayy
So don't you forget your youth (
No way
)
Who you are and where you stand in the struggle

They got so very, so very, so very, so very, so very
So very, so very, so, so very
They saying everything, they say so much today
They got so much things to say, so much things to say

I'n'I nah come to fight flesh and blood
But spiritual wickedness in high and low places
So while they fight you down
Stand firm and give Jah thanks and praises
'Cause I'n'I no expect to be justified
By the laws of men, by the laws of men
Oh, true they found me guilty
But through, through Jah proved my innocency

Oh, when the rain fall, fall, fall now
It don't fall on one man's housetop, remember that
When the rain fall
It don't fall on one man's housetop

They singin': so very much, so very much, oh, so
So very much, so, so very
They got so much things to say right now
Yeah, they got so much things to say

Hey, but I'n'I,  I'n'I nah come to fight flesh and blood
Spiritual wickedness in high and low places
So while, so while, so while they fight you down
Stand firm and give Jah thanks and praises
I'n'I no expect to be justified
By the laws of men, by the laws of men
Ayy, through God to prove my innocency
Although the wicked think they found me guilty

They got la-la-la-la-la-la-la-la, la-la-la-la-la-la-la
La-la-la-la-la-la-la, they labbering all the time
So much things to say, rumor about
They got the rumor without humor, they don't know what they're doin', yeah"
"35","Pimper’s Paradise","Bob Marley & The Wailers","Natural Mystic: The Legend Lives On","","June 10, 1980","35927","251","29","","https://genius.com/Bob-marley-and-the-wailers-pimpers-paradise-lyrics","306148","She love to party, have a good time
She looks so hearty, feelin' fine
She love to smoke, sometimes shiftin' coke
She'll be laughing when there ain't no joke

A pimper's paradise, that's all she was now
A pimper's paradise, that's all she was
A pimper's paradise, that's all she was now
Pimper's paradise, that's all she was

Every need got an ego to feed
Every need got an ego to feed

She loves to model (Ooh) up in the latest fashion (Ooh, bee-doo-bee)
She's in the scramble (Ooh) and she moves with passion (Ooh, bee-doo-bee-doo)
She's getting high (Ooh), trying to fly the sky (Ooh, bee-doo-bee-doo)
Eh, now she is bluesing when there ain't no blues

Woah, pimper's paradise, that's all she was now
A pimper's paradise, that's all she was
Oh-oh-oh-oh, a pimper's paradise, that's all she was now
A pimper's paradise, that's all she was

Every need got an ego to feed
Every need got an ego to feed

Woah-oh-oh, a pimper's paradise, that's all she was now
Woah-woah-woah, a pimper's paradise, that's all she was
Well, a pimper's paradise, I'm sorry for the victim now
Woah, now soon their heads (Pimper's paradise), soon their heads
Soon their, soon their very heads will bow
(Pimper's paradise) Don't lose track, don't lose track of yourself, oh no
(Pimper's paradise) Don't be just a stock, a stock on the shelf, stock on the shelf, oh
(Pimper's paradise) That's all she was now, woah-woah-woah
(Pimper's paradise) Hmm-hmm-hmm, be careful, be careful"
"36","Corner Stone","Bob Marley & The Wailers","Soul Rebels ","","December 1, 1970","34433","196","28","","https://genius.com/Bob-marley-and-the-wailers-corner-stone-lyrics","453919","The stone that the builder refuse
Will always be the head cornerstone, (sing it brother)
The stone that the builder refuse
Will always be the head cornerstone

You're a builder, baby
Here I am, a stone
Don't you think and refuse me
Cause the things people refuse
Are the things they should use
Do you hear me? Hear what I say

The stone that the builder refuse
Will always be the head cornerstone, (tell me why)
The stone that the builder refuse
Will always be the head cornerstone

Here I am baby
I'm a builder's stone
Don't you think and refuse me, listen
The things people refuse
Are the things they should use
Do you hear me? Hear what I say

(The stone that the builder refuse
Will always be the head cornerstone) x2
The stone that the builder refuse (I can be soft as a pillow)
Will always be the head cornerstone (weep like a willow)
The stone that the builder refuse (courage)
Will always be the head cornerstone (brings happiness, don't refuse me)
The stone that the builder refuse (don't you refuse)
Will always be the head cornerstone (don't you, don't you, don't you)"
"37","Lively Up Yourself","Bob Marley & The Wailers","30 Years Ago","","October 1, 1974","33415","338","51","","https://genius.com/Bob-marley-and-the-wailers-lively-up-yourself-lyrics","279642","Wooo
Oh
Oh, yeah
Oh, yeah

You're gonna lively up yourself (Lively up yourself)
And don't be no drag
You lively up yourself (Lively up yourself)
Oh, reggae is another bag
You lively up yourself (Lively up yourself)
And don't say: ""No""
You're gonna lively up yourself (Lively up yourself)
‘Cause I said so

Do what you gon' do
You rock so, you rock so (You rock so, you rock so)
Like you never did before, yeah
You dip so, you dip so (You dip so, you dip so)
Dip through my door
You come so, you come so (You come so, you come so)
Oh, yeah
You skank so, you skank so (You skank so, you skank so)
Be alive today

You're gonnalively up yourself (Lively up yourself)
And don't say: ""No""
You lively up yourself (Lively up yourself)
Big daddy said so, y'all
You lively up yourself (Lively up yourself)
And don't be no drag
You lively up yourself (Lively up yourself)
'Cause reggae is another bag

What you got that I don't know
I'ma tryin' to wonder, wonder, wonder why you
Wonder, wonder why you act so, yeah
Hey, you hear what the man say?

Lively up your- (Lively up yourself)
Your woman in the morning time, y'all
Keep on livelying up your woman when the evening come (Lively up yourself)
And take her, take her, take her, take her
Come on, baby, 'cause I, I wanna be lively myself, y'all

(Lively up yourself)
(Lively up yourself)
You're gonna rock so, you rock so
You rock so, you rock so (You rock so, you rock so)
You dip so, you dip so (You dip so, you dip so)
You skank so, you skank so (You skank so, you skank so)
And don't be no drag
(You come so, you come so)
Oh, reggae is another bag
Guess what you got in that bag
Oh, what you got, did you have a bag you got hangin' there?
What you say you got?
I don't believe ya"
"38","Bad Card","Bob Marley & The Wailers","Uprising","","June 10, 1980","33278","211","30","","https://genius.com/Bob-marley-and-the-wailers-bad-card-lyrics","57771","You a-go tired fe see me face
Can't get me out of the race
Oh, man, you said I'm in your place
And then you draw bad card
A-make you draw bad card
And then you draw bad card

Propaganda spreading over my name
Say you want to bring another life to shame
Oh, man, you just a-playing a game
And then you draw bad card (draw bad card)
A-make you draw bad card (draw bad card)
A-make you draw bad card

I want to disturb my neighbor
Because I'm feeling so right!
I want to turn up my disco
Blow them to full watts tonight, eh!
In a rub-a-dub style, in a rub-a-dub style
In a rub-a-dub style, in a rub-a-dub style

Because we guarding the palace so majestic
Guarding the palace so realistic!

Them a-go tired to see we face (oh yeah!)
Me say them can't get we out of the race
Oh, man, it's just a big disgrace
The way you draw bad card (draw bad card)
The way you make wrong moves (make wrong moves)
The way you draw bad card (draw bad card)
A-make you draw bad card (draw bad card)
A-make you draw bad card
In a rub-a-dub style, rub-a-dub style
In a rub-a-dub style"
"39","Coming in from the Cold","Bob Marley & The Wailers","Gold: Bob Marley and the Wailers","","June 10, 1980","32993","438","56","","https://genius.com/Bob-marley-and-the-wailers-coming-in-from-the-cold-lyrics","57772","In this life, in this life, in this life
In this, oh sweet life
We're (we're coming in from the cold)
We're coming in (coming in), coming in (coming in)
Coming in (coming in), coming in (coming in)
Coming in from the cold!

It's you, it's you, it's you I'm talking to
Well, you (it's you), you (it's you), you I'm talking to now
Why do you look so sad, and forsaken?
When one door is closed, don't you know, other is open?

Would you let the system make you kill your brotherman?
No, no, no, no, no, no! No, Dread, no! Woo!
Would you make the system make you kill your brotherman?
(No, Dread, no!)
Would you make the system get on top of your head again?
(No, Dread, no!)
Well, the biggest man you ever did see was - was just a baby

In this life (in this life)
In this (in this life, oh sweet life):
Coming in from the cold!
We're coming in (coming in), coming in-a (coming in)
Coming in (coming in), ooh! (coming in)
Coming in from the cold!

In this life (in this life)
In this (in this life, oh sweet life):
Coming in from the cold!
We're coming in (coming in), coming in-a (coming in)
Coming in (coming in), ooh! (coming in)
Coming in from the cold!

It's you, you, you I'm talking
Well, yes, you, bilyabong you! (it's you)
Ew! - you I'm talking to now
We-e-ell, why do you look so, look so, look so sad
Look so sad and forsaken?
Don't you know: When one door is closed - when one door is closed
Many more is open?

We-e-e-ell, would you let the system get on top of your head again?
No, no, no, no, no, no, no, no, no, Dread, no!
Would you let the system make you kill your brotherman?
No, Dread, no!
We-e-e-ell, would you make the system get on top of your head again?
(No, Dread, no!) No, no, no, no, no, no, no, no, no, no!
Well, the biggest - biggest man you ever - ever
Did-a see was-a was-a once a baby

In this life (in this life)
In this (in this life, oh sweet life):
Coming in from the cold!
We're coming in (coming in), coming in-a (coming in)
Coming in (coming in), ooh! (coming in)
Coming in from the cold!

We're coming in-a, coming in-a, coming in-a, coming in-a!
Yeah, yeah, yeah, yeah, yea-ea-ea-eah!
Coming in from the cold
Coming in (coming in), coming in (coming in)
(coming in) (coming in)
(coming in) from the - from the cold!"
"40","The Heathen","Bob Marley & The Wailers","Exodus (Deluxe)","","June 3, 1977","32398","264","40","","https://genius.com/Bob-marley-and-the-wailers-the-heathen-lyrics","306205","Heathen back deh 'pon di wall
Di heathen back, yeah, 'pon di wall
Di heathen back deh 'pon di wall
Di heathen back, yeah, 'pon di wall

Rise up, fallen fighters
Rise and take your stance again
It's he who fight and run away
Live to fight another day

With di heathen back deh 'pon di wall
Di heathen back, yeah, 'pon di wall
Di heathen back deh 'pon di wall
Di heathen back, yeah, 'pon di wall

As a man sow, shall he reap
And I know that talk is cheap
But the harder the battle
A the sweeter Jah victory

With di heathen back deh 'pon di wall
Di heathen back, yeah, 'pon di wall
Di heathen back, yeah, 'pon di wall
Di heathen back, yeah, 'pon di wall
Di heathen back, yeah, 'pon di wall
Di heathen back, yeah, 'pon di wall
Di heathen back deh 'pon di wall
Di heathen back, yeah, 'pon di wall

Rise, oh, fallen fighter
Rise and take your stance again
It's he who fight and run away
Live to fight another day

Heathen back deh 'pon di wall
Di heathen back, yeah, 'pon di wall
Di heathen back, yeah, 'pon di wall
Di heathen back, yeah, 'pon di wall
Di heathen back, yeah, 'pon di wall
Di heathen back, yeah, 'pon di wall
Di heathen back deh 'pon di wall
Di heathen back, yeah, 'pon di wall
Di heathen back, yeah, 'pon di wall
Di heathen back, yeah, 'pon di wall
Di heathen back, yeah, 'pon di wall
Di heathen back, yeah, 'pon di wall"
"41","Crisis","Bob Marley & The Wailers","Kaya (Deluxe Edition)","","March 23, 1978","30879","344","35","","https://genius.com/Bob-marley-and-the-wailers-crisis-lyrics","307073","They say the sun shines for all
But in some people world, it never shine at all. Mm-mm-mm
They say love is a stream that will find its course
I mean some people think life is a dream
So they making matters worse

But no matter what the crisis is
No matter what the crisis is
Doing it, doing it, doing your thing
(Give Jah all the thanks and praises!)
Giving it, giving it, giving it, giving it
(Give Jah all the thanks and praises!)

So - so - so much have been said, so little (been done) a little been done
They still killing - killing the people
And they - and they having (having their fun) - having-a - having-a lots of fun
Killing the people, oo-yoo! - (having fun) having their fun!
They just want to be the leader
In the house of the rising sun

But no matter what the crisis is
Oh, no, oh, no no - (no what the crisis is) no what the crisis is
Do your - live it up, live it up, live it up, live it up! (Give Jah all the thanks and praises!)
Live it up, live it up, live it up, live it up! (Give Jah all the thanks and praises!)

They say the sun shines for all
But in some people world, it never shine at all. (Mm-mm-mm)
They say love is a stream that will find its course (Never ever)
Some people think life is a dream
So they, so they making matters worse (making matters worse)

No matter what the crisis is
No matter what the crisis is
Do it
Do your - live it up, live it up, live it up, live it up! (Give Jah all the thanks and praises!)
Live it up, live it up, live it up, live it up! (Give Jah all the thanks and praises!)
(Give Jah all the thanks and praises!)
(Give Jah all the thanks and praises!)
(Give Jah all the thanks and praises!)
(Give Jah all the thanks and praises!)"
"42","Running Away","Bob Marley & The Wailers","Kaya (Deluxe Edition)","","March 23, 1978","29871","265","37","","https://genius.com/Bob-marley-and-the-wailers-running-away-lyrics","307080","You running and you running
And you running away
But you can't run away from yourself

You must have done (must have done)
Something wrong (something wrong)
Said: you must have done (must have done)
Wo! Something wrong (something wrong)
Why you can't find the
Place where you belong?

Every man thinking his
Burden is the heaviest (heaviest)
Every man thinking his
Burden is the heaviest (heaviest)
You still mean it: Who feels it knows it, Lord
Who feels it knows it, Lord
Who feels it knows it, Lord
Who feels it knows it, Lord

Yeah-eah-eah-eah - from yourself

Brr - you must have done something
Something - something - something
Something you don't want nobody to know about
You must have, Lord - something wrong
What you must have done - you must have done something wrong
Why you can't find where you belong?

Well, well, well, well, ya running away, heh, no -
You running away, ooh, no, no, no
I am not (running away), no, don't say that - don't say that
Because (running away) I am not running away, ooh! (running away)
I have got to protect my life, (running away)
And I don't want to live with no strife. (running away)
It is better to live on the housetop (running away)
Than to live in a house full of confusion. (running away)
So, I made my decision and I left you (running away)
Now you coming to tell me (running away)
That I'm running away (running away)
But it's not true (running away)
I am not running away (running away)"
"43","Kinky Reggae","Bob Marley & The Wailers","Catch a Fire","","April 13, 1973","29674","372","46","","https://genius.com/Bob-marley-and-the-wailers-kinky-reggae-lyrics","306047","Uh, ah-oh-oh! I went downtown, (I went downtown)
I saw Miss Brown; (Said, I saw Miss Brown)
She had brown sugar (Had brown sugar)
All over her booga-wooga (Over her booga-wooga)
I think I might join the fun, (I might join the fun)
But I had to hit and run (Had to hit and run)
See I just can't settle down (Just can't settle down)
In a kinky part of town
Ride on
Don't you know I've got to (Ride on), oh baby
Ride on; see I just can't settle down (Ride on)
Oh, I'm a leaving town (Kinky reggae)

Kinky reggae, take me away! (Kinky reggae, now) Kinky reggae, now!
Oh, kinky reggae; all I've got to say, kinky reggae, now!
Kinky reggae, oh baby! Kinky reggae, now!
It's got to be kinky reggae (Keep it up) Kinky reggae, now!
An' I would say: ride on, ride on, ride on (Ride on)!
Oh, ride on, baby!
Ride on, come on, woo-o-o! (Ride on) Wo-now! Eh!

I went down to Piccadilly Circus; (Ooh-ooh-ooh)
Down there I saw Marcus: (Oo-oo-oo-ooh)
He had a candy tar (Ooh-ooh-ooh)
All over his chocolate bar (Oo-oo-oo-ooh)
I think I might join the fun, (I might join the fun)
But I had to hit and run (Had to hit and run)
See I just can't settle down (Just can't settle down)
In a kinky, kinky part of town
Nice one; that's what they say, (Nice one)
But I'm leaving you today (Nice one)
Oh, darling, please don't pay: (Nice one)
Mama say - mama say

Kinky reggae - kinky reggae, uh! Kinky reggae, now!
Take it or leave it!
Kinky reggae, believe it! Kinky reggae, now!
Kinky reggae - it's got to be: kinky reggae!
Kinky reggae, now! Cuka-yeah, now!
Kinky reggae - sca-ba-dool-ya-bung, baby!
Kinky reggae, now, oh-oh-ooh!
(Ride on!) Ride on! Come on, yeah! (Ride on)
Riding on - riding on!
Ride on, kinky reggae, come on, ride on! Eh! Eh!
Kinky, kinky, kinky as kinky (Kinky reggae) can be ! Reggae! Eh!
Kinky reggae! Let me hear you say, now: kinky reggae, now, oh!
Kinky reggae! Kinky reggae, now! Kick it away!
Kinky reggae - kick it away, now! Kinky reggae, now, oh!
Ride on!"
"44","Punky Reggae Party","Bob Marley & The Wailers","Gold: Bob Marley and the Wailers","","1977","29266","450","124","","https://genius.com/Bob-marley-and-the-wailers-punky-reggae-party-lyrics","306211","New wave, new craze
New wave, new craze
New wave, new craze
New wave, new craze

Let me tell you
We're going to the party
And I hope you are hearty
So please don't be naughty
For it's a punky reggae party

New wave, new craze
New wave, new craze
New wave, new craze
New wave, new craze

Tell you what!
It take a joyful sound
To make a world go around
Come with your heart and soul
Come on, come and rock your boat
Because it's a punky reggae party
And it's tonight
It's a punky reggae party
And it's alright
Oh no
Rejected by society
(do re mi fa)
Treated with impunity
(so la te do)
Protected by my dignity
(do re mi fa)
I search for reality
(So La te Do)

New wave, new craze
New wave, new craze
New wave, new craze
New wave, new craze

Wailers will be there
The Jam, The Dammed, The Clash
Maytals will be there
Dr. Feelgood too, ooh

No boring old farts
No boring old farts
No boring old farts will be there
No boring old farts
No boring old farts
No boring old farts will be there

Well, it's the punky reggae party
And it's tonight Punky reggae party
And it's alright
Oh ah!
A tip from a gypsy (Heh!)
(Do re mi fa)
She said ""Man, you getting tipsy""
(So la te Do)
Hiding from reality
(Do re mi fa)
In your world of Hypocrisy
(So la te Do)
In your world of Hypocrisy
In your world of Hypocrisy
In your world of Hypocrisy
In your world of Hypocrisy
Oh, let me tell you
A bubble, a bubble, a bubble, a bubble, a bubble, we a bubble and
We aren’t looking for no trouble
So if you trouble
We give it to you double

New wave, new craze
New wave, new craze
New wave, new craze
New wave, new craze

Everybody!
Bounce! Bounce!
Everybody!
Bounce! Bounce!
Everybody!
Bounce! Bounce!
Everybody!
Bounce! Bounce!
Everybody!
Bounce! Bounce!
Everybody!
Bounce! Bounce!
Everybody!
Bounce! Bounce!
Everybody!
Bounce! Bounce!
Everybody!
Bounce! Bounce!
Everybody!
Bounce! Bounce!
Everybody!
Bounce! Bounce!
Everybody!
Bounce! Bounce!
Everybody!
Bounce! Bounce!
Everybody!
Bounce! Bounce!

Hey!
It take a joyful sound
And make the world, make the world go around!
It take a joyful sound
Come to rock your boat
It's a punky reggae party
And it's tonight
Punky reggae party
And it's alright
Groove, groove, groove!
(Do re mi fa)
(so la te do)
(Do re mi fa)
(so la te do)

New wave, new craze
New wave, new craze
New wave, new craze
New wave, new craze

Everybody!
Bounce! Bounce!
Everybody!
Bounce! Bounce!
Everybody!
Bounce! Bounce!
Everybody!
Bounce! Bounce!"
"45","Mr. Brown","Bob Marley & The Wailers","30 Years Ago","","January 23, 1971","28693","197","39","The Upsetters","https://genius.com/Bob-marley-and-the-wailers-mr-brown-lyrics","1804","(Who is Mr. Brown?)
Mr. Brown is a clown
Who rides through town in a coffin
(Where can he be found?)
In the coffin where there is three crows on top
And two is laughing

Oh, what a confusion, ooh, yeah, yeah
What a botheration, ooh, now, now
Who is Mr. Brown? I wanna know now
He is nowhere to be found

From Mandeville to Sligoville
Coffin runnin' around
Upsetting, upsetting, upsetting the town
Asking for Mr. Brown
From Mandeville to Sligoville
Coffin runnin' around
Upsetting, upsetting, upsetting the town
Asking for Mr. Brown

I wanna know who (Is Mr. Brown?)
Is Mr. Brown controlled by remote?

Oh, calling duppy conqueror
I'm the ghost catcher
This is your chance
Oh, big, big Bill bull-bucka
Take your chance
Prove yourself, oh yeah

Down in parade
People running like a masquerade
The police make a raid
Oh, yeah, yeah, yeah, yeah, think it fade

What a thing in town
Crows, chauffeur-driven around
Skanking as if they had never known
The man they call Mr. Brown
I can tell you where he's from now

From Mandeville to Sligoville
Coffin runnin' around
Upsetting, upsetting, upsetting the town
Asking for Mr. Brown..."
"46","Ride Natty Ride","Bob Marley & The Wailers","Rebel Music","","October 2, 1979","28312","319","54","","https://genius.com/Bob-marley-and-the-wailers-ride-natty-ride-lyrics","306814","Dready got a job to do
And he's got to fulfill that mission
To see his hurt is their greatest ambition
But we will survive in this world of competition
'cause no matter what they do
Natty keep on comin' through
And no matter what they say-ay
Dready di deh every day
Natty Dread rides again
Through the mystics of tomorrow
Natty Dread rides again
Have no fear, have no sorrow

All and all you see a-gwan
Is to fight against the Rastaman
So they build their world on great confusion
To force on us the devil's illusion
But the stone that the builder refuse
Shall be the head cornerstone
And no matter what game they play
We've got something they could never take away
We've got something they could never take away

And it's the fire, it's the fire
That's burning down everything
Feel the fire, fire
Only the birds have their wings
No time to be deceived
Oh, brothers, you should know and not believe
Jah say this judgement - it could never be with water
No water can put out this fire
This fire, this fire, this fire
A yaga y'all! Ride, Natty, ride
Go there, Dready, go there
Because now the fire is out of control
Panic in the city, wicked weeping for their gold
Everywhere this fire is burning
Destroying and melting their gold
Destroying and wasting their souls

Ride, Natty, ride
Go there, Dready, go there

Tell you what: now the people gather on the beach
And the leader try to make a speech
But the Dreadies understanding that it's too late
Fire is burning
Man, pull your own weight
Fire is burning
Man, pull your own weight
Natty Dread rides again
And me saying Go there, Dready
Oh ride, Natty, ride
And go there, Dready
Riding through the storm
Riding through the calm

Oh ride, Natty, ride
Go there, Dready, go there"
"47","Jammin’ (Remix)","Bob Marley & The Wailers","Exodus (Deluxe)","","November 16, 1999","27508","517","74","MC Lyte","https://genius.com/Bob-marley-and-the-wailers-jammin-remix-lyrics","30431","This struggle continues (x2)

We jamming (Bob Marley, Bob Marley)
I want to jam it with you
We jamming (Bob Marley, Bob Marley)
I hope you like jamming too

There is no rules, there is no vows we could do it anyhow
I and I will see you through
Because everyday we pay the price, with a living sacrifice
Jamming until the jam is through
We jamming, to think that jamming was a thing of the past
We jamming and I hope the jam is going to last

No bullet could stop us now, we neither beg nor we won't bow
Neither can't be bought nor sold
We all defend the right, Jah, Jah children must unite
Whose life is worth much more than gold

Holy Mount Zion
Holy Mount Zion
Jah sitteth in Mount Zion
And rules all creation

The mighty will te try, the truth it cannot hide
To keep you satisfied
Love that does exist, is the one the Lord presist
So jam by my side

We jamming on the one for the daughters and sons
No the struggle is not over til the battle is won
Hip-Hop is life but it isn't all to me now
Where will we be if they take our mic from we
Or better yet strip us from life itself
They done-done it before so I sit behind the door
Those that claim but don’t really know the game
Bob Marley, know the man behind the name (yeah!)

J-A double M-I-N
We be jammin from Brooklyn down to Kingston
We be jammin in the name of the lord, sweet Allah
Without the blessings from above I ‘naw be no rap star
Exodus when i bust
See the struggle i must
Realize it ain't just
But whats next
On the cusp all soldiers at war
Steadily ignored
Still we ain't sure
What the battle is for
Years ago when we toured
Ready to explore
Entered through back doors
Treated like stink-manure
Spoke up for rights, we were cracked in the jaw
Elvis made a bundle while we remained poor (yes)
We remained poor
But we be jammin (yes)

I and I will see you through

We be jammin
Come a long way, but we still not there yet

I and I will see you through

The struggle continues

Jam’s about my pride and truth I cannot hide
To keep you satisfied
True love that now exist is the love I can’t resist
So jam by my side
We’re jammin (we’re jammin)
And we’re jammin in the name of the lord (in the name of the lord)
We’re jammin (we’re jammin)
We’re jammin right straight god (from god)
Holy mount zyon, we’re jammin right straight from god
Holy mount zyon, we’re jammin right straight from god
Holy mount zyon, we’re jammin right straight from god
Holy mount zyon, we’re jammin right straight from god
Yes, (Iya)
I and I will see you through
I and I will see you through
I and I will see you through

We jamming (Know the man behind the name)
Hope you like jamming too"
"48","Babylon System","Bob Marley & The Wailers","Survival","","October 2, 1979","26470","229","36","","https://genius.com/Bob-marley-and-the-wailers-babylon-system-lyrics","306816","We refuse to be
What you wanted us to be
We are what we are
That's the way (way) it's going to be, if you don't know
You can't educate us
For no equal opportunity
(Talking about my freedom) Talking about my freedom
People freedom (freedom) and liberty

Yeah, we've been trodding on the winepress much too long
Rebel, rebel
Yes, we've been trodding on the winepress much too long
Rebel, rebel

Babylon system is the vampire, yeah (vampire)
Sucking the children day by day, yeah
I say, the Babylon system is the vampire, falling empire
Sucking the blood of the sufferers, yea-ea-ah
Building church and university, wooh, yeah
Deceiving the people continually, yea-ah
I say they are graduating thieves and murderers
Look out now, they are sucking the blood of the sufferers (sufferers)
Yea-ea-eah! (Sufferers)

Tell the children the truth
Tell the children the truth
Tell the children the truth right now
Come on and tell the children the truth
Tell the children the truth
Tell the children the truth
Tell the children the truth
Come on and tell the children the truth

'Cause, 'cause we've been trodding on your winepress much too long
Rebel, rebel
And we've been taken for granted much too long
Rebel, rebel, now
Trodding on the winepress
We've got to rebel, y'all
Yeah we've been trodding on the winepress much too long, yeah"
