"number","title","artist","album","album_release_date","release_date","pageviews","word_count","line_count","featured_artists","genius_url","genius_id","lyrics"
"11","Hunter","Pharrell Williams","G I R L","","March 3, 2014","97033","566","101","","https://genius.com/Pharrell-williams-hunter-lyrics","370508","Just because it's the middle of night
That don't mean I won't hunt you down
'Cause up, in, deep inside
It's pullin' me and I want your love
You and I should be gettin' it right
Ain't no sense in you holdin' on down
If I can't have you, nobody can
This an animal speakin' that'll hunt you down
So baby, ooh-hoo
My love is callin', ooh-hoo
Hey baby, ooh-hoo
My love is callin', ooh-hoo
Hey baby, ooh-hoo
Sex is callin', ooh-hoo
Hey baby, ooh-hoo
My love is callin', ooh-hoo

I, I show my teeth
And I hope you know that look in my eyes
Hey
I got lightnin' speed
I won't hesitate to rescue what is mine

Well, hold up, baby, what's goin' on?
Tell the truth, I wanna know
What you're doin' when you go
Somethin' say you ain't alone
You say, ""Baby, keep holdin' on""
What you mean? I've been holdin' on
I ain't ever smelled this before
Somethin' say it's time to go

Just because it's the middle of night
That don't mean I won't hunt you down
'Cause up, in, deep inside
It's pullin' me and I want your love
You and I should be gettin' it right
Ain't no sense in you holdin' on down
If I can't have you, nobody can
This an animal speakin' that'll hunt you down
So baby, ooh-hoo
My love is callin', ooh-hoo
Hey baby, ooh-hoo
My love is callin', ooh-hoo
Hey baby, ooh-hoo
Sex is callin', ooh-hoo
Hey baby, ooh-hoo
My love is callin', ooh-hoo

Taxidermy is on my walls
With the full description of the killin' cause
I'm a hunter
Cupid, thank you for what you did
But you can't aim and get what I get
I'm a hunter

Well, hold up, baby, what's goin' on?
Tell the truth, I wanna know
What you're doin' when you go
Somethin' say you ain't alone
You say, ""Baby, keep holdin' on""
What you mean? I've been holdin' on
I ain't ever smelled this before
Somethin' say it's time to go

Just because it's the middle of night
That don't mean I won't hunt you down
'Cause up, in, deep inside
It's pullin' me and I want your love
You and I should be gettin' it right
Ain't no sense in you holdin' on down
If I can't have you, nobody can
This an animal speakin' that'll hunt you down
So baby, ooh-hoo
My love is callin', ooh-hoo
Hey baby, ooh-hoo
My love is callin', ooh-hoo
Hey baby, ooh-hoo
Sex is callin', ooh-hoo
Hey baby, ooh-hoo
My love is callin', ooh-hoo

Duck Dynasty's cool and all
But they got nothin' on a female's call
I'm a hunter
Is that a tree, is that camouflage?
Come get eaten by the damn mirage
I'm a hunter

Well, hold up, baby, what's goin' on?
Tell the truth, I wanna know
What you're doin' when you go
Somethin' say you ain't alone
You say, ""Baby, keep holdin' on""
What you mean? I've been holdin' on
I ain't ever smelled this before
Somethin' say it's time to go

You're leaving me
Why else would you let it go?
You can't be serious
You know what's in my blood, hey

So baby, ooh-hoo
My love is calling, ooh-hoo
Hey baby, ooh-hoo
My love is calling, ooh-hoo
Hey baby, ooh-hoo
Sex is calling, ooh-hoo
Hey hey baby, ooh-hoo
My love is calling, ooh-hoo"
"12","Hug Me","Pharrell Williams","Despicable Me 3 (Original Motion Picture Soundtrack)","","June 23, 2017","93105","277","36","Trey Parker","https://genius.com/Pharrell-williams-hug-me-lyrics","3116633","Hey! Why do you insist on trying to give me away
When they were too good and you wanted to shake them, who came?

I was your dirty boy, your good, new secret toy
Show me how they get you joy (Who stayed in trouble with you?)
Oh, don't you want some more? Come on, I think they're gone
Our part is coming on (You're either with me or doomed)

Hug me (Bring it in)
Would you loosen up? Would ya
Hug me (Bring it in)
I think they wanna take a picture

Wake up, you're sleeping on me, playing this stupid game
Why can't we flex on the world and make them say our name?

Our favorite color's purple, we stay out past the curfew
My kung-fu grip will hurt you (Who stayed in trouble with you?)
You dyed your hair like me, black so everyone can see
Your parents couldn't believe (You're either with me or doomed)

Hug me (Bring it in)
Would ya loosen up? Would ya
Hug me? (Bring it in)
I think they wanna take a picture

Oh, would ya, would ya, would ya, would ya
Oh, would ya, would ya, would ya
Oh, would ya
Oh, would ya, would ya loosen up, would ya
Oh, would ya, would ya
Oh, would ya, would ya
Oh, would ya, would ya
Would ya wanna take a picture?

Hug me (Bring it in)
Would ya loosen up? Would ya
Hug me? (Bring it in)
I think they wanna take a picture
Hug me (Bring it in)
Would ya loosen up? Would ya
Hug me? (Bring it in)
I think they wanna take a picture"
"13","Number One","Pharrell Williams","In My Mind","","July 25, 2006","89479","874","106","Kanye West","https://genius.com/Pharrell-williams-number-one-lyrics","37078","World's, world's, world's famous
World, world, world's famous
You're now listening to (Girl)
Skateboard P, and the Louis Vuitton Don (I'm back)
It's so unfair, so unreasonable
Let's go

I must've hurt your feelings (Come on)
Your temper hit the ceiling (Come on)
You know I wanna talk to you (Get 'em P)
Oh girl come on (Come on)
But to maintain this livin' (Come on, come on)
Cause God knows it's not given (Come on)
You know I got lots to do (Let's take 'em up)
Oh, girl come on (Come on)
I know this part ain't pretty (Come on, come on)
But you know I been busy (Yeah)
That's why I can't talk long on the phone (Uh huh)
Oh, girl come on (Come on)
So honey if you with me (Come on, come on)
Know I'll look for your pretty (Yeah)
Face to smile when I get home
And when we make love you know it's gon' be amazin' (Yeah)
'Cause you're my

Number one (Baby girl, you and me)
Smash hit (That's a hit to me)
Off the charts (Look how she get to me)
Classic (She might be nothin' to you, but she the shit to me)
Soon as I'm done (Tell me how you love that)
I'm dashin' (Number one, can't put nothin' above that) (Girl)
Home to hold your heart (You deserve a verse from me)
(And I) And smash it (We gon' party like it's our anniversary, go)

Didn't I just tell ya (Go)
That you're my Cinderella? (Get 'em P)
My Queen only fits one size (Come on)
Oh girl come on (Come on, come on)
Baby, you know I'd rather be where you are (World's famous)
You are my shining star
But last night that just wasn't right
Oh girl come on (Come on, come on)
I know this part ain't pretty (Come on)
But you know I been busy
That's why I can't talk long on the phone (The international)
It's hard for you baby girl come on (
World's famous
)
So honey if you with me (Yeah, yeah)
Know I'll look for your pretty (Everybody)
Face to smile when I get home (I need you to sing along with me)
And when we make love you know it's gon' be amazin' (This part, it's comin' up check it out)
'Cause you're my (Everybody say)

Number one (Baby girl, you and me)
Smash hit (That's a hit to me)
Off the charts (Look how she get to me)
Classic (She might be nothin' to you, but she the shit to me)
Soon as I'm done (Tell me how you love that)
I'm dashin' (Number one, can't put nothin' above that)
Home to hold your heart (You deserve a verse from me)
And smash it (We gon' party like it's our anniversary, go)

Number one (Baby girl, you and me)
Smash hit (That's a hit to me)
Off the charts (Look how she get to me)
Classic (She might be nothin' to you, but she the shit to me, oh)
Soon as I'm done (Tell me how you love that)
I'm dashin' (Number one can't put nothin' above that)
Home to hold your heart (You deserve a verse from me)
And smash it (We gon' party like it's our anniversary, go)

Yesterday I was half the man you see (go)
Baby that's because you the other half of me
You my number one hit on the line of the charts
I'ma FedEx my love and have you sign for my heart
For my number one, I keep ya dumb fly
They fresh to death, you *Life After Death*
I resurrected my gold Jesus of Nazareth
Now we fresh as a prince while they Jazzy Jeff (Uh-huh)
And you don't be sayin shit when they askin quest-
A-a-and you be givin' me my space a-a-and
You don't be runnin' on MySpace a-a-and
You know some other shit I hate w-w-what
W-w-when they violate b-but
Tonight man, I ain't in the mood for it
Don't matter who wore it, you wore it
Look how ya co-or-dinated, man, that's my favorite
I love the way that it

Number one (Fits on you, yeah)
Smash hit (Baby, girl, that's the shit on you)
Off the charts (Look how she get to me)
Classic (She might be nothin' to you, but she the shit to me, yeah)
Soon as I'm done (T-tell me how you love that, love that)
I'm dashin' (Number one, can't put nothin' above that, world's famous)
Home to hold your heart (You deserve a verse from me)
And smash it (We gon' party like it's our anniversary, uh)

Number one (Come on, come on)
Smash hit (You're my number one girl)
Off the charts
Classic (You're my number one girl)
Soon as I'm done (Come on, come on)
I'm dashin' (You're my number one girl)
Home to hold your heart
And smash it (Take 'em up) (You're my number one girl)

[Outro: Kanye West &
Pharrell Williams
]
World's, world's, world's famous (You're my number one girl)
World, world, world's famous (You're my number one girl)
World's, world's, world's famous (You're my number one girl)
World, world, world's famous (You're my number one girl)"
"14","That Girl","Pharrell Williams","In My Mind","","October 30, 2006","87216","641","71","Charlie Wilson, Snoop Dogg","https://genius.com/Pharrell-williams-that-girl-lyrics","1758","We do this in our sleep, nigga
Yeah
Ever been in love before?
I wanna holla at you, maYou know it's hard for a player to admit that sometimesBut I'ma spit that sometimes, y'know what I'm sayin?
Ayy, P, give it to me one time nephew

There's something 'bout this girl man, from around my way
She from around the way
Ever try to hold back your feelings, but it just wouldn't stay
It wouldn't stay, wouldn't stay
But when I finally found the words to say
I wanted to run away (Run away, run away), simply run away, oh
You can try to run and hide, it won't make a difference
You can lie to yourself that it isn't
Sure it hurts when it comes to your attention
That you're in love with the girl

Yes sir, that's her
But it wasn't like that back when I met her
The lavish life from all the dough spun
Before the double R had to hitchhike thumb
Her friends didn't like niggas like us
But I arrested the coochie and her feelings got cuffed
Spider web sex must have got caught up
But there's more to it I remember once
Sayin' ""Let's shit on the peons
Let's go to Vegas and watch Celine Dion""
Make 'em say ""What we on?""
You say no like you was doin' it for eons
Fuck it I just hum and let the watch give off the neons
When it rains it pours, I laugh to myself when I change the score
You said my sex was a lot but my brain gave you more
And somethin' 'bout how your ex was a toy, I guess he played games
It's only diamond dice here not tryin' to justify
But when you shut your eye you can touch the sky
You in trouble ma, and you should pray about speed
But if that's 'bout you, what that say about me?

What you say, say, say?
But when I finally found the words to say
I wanted to run away (Run away, run away), simply run away, oh
Check it out, check it out
You can try to run and hide, it won't make a difference
You can lie to yourself that it isn't
Sure it hurts when it comes to your attention
That you're in love with the girl

See I'm a crip in dark blue Chucks
And I does what I does yeah I might say ""cuz""
It's really weird cause a nigga got love
Snoop Dogg's a crip and the girl was a blood
She told me that her baby daddy was a thug
Now it is what it is and it was not was
I'm hollerin' at lil mama like what
Monday morn stack tryna get my cheese back
All these memories breed seed to the rhythm rhyme pleaser
Lay back while we sippin' on a breezer
Fresh four pack sittin' in the freezer
Ain't that Kadija I heard she was a skeezer
She used to hit them licks wit' the visas
When I seen her wit the homies I was like ""Jesus""
It's been a little minute since I seen her
Hope her man don't run up cause I'll have to pull the nina

There's something 'bout this girl man, from around my way
Ever try to hold back your feelings, but it just wouldn't stay
But when I finally found the words to say
I wanted to run away, simply run away, oh
You can try to run and hide, it won't make a difference
You can lie to yourself that it isn't
Sure it hurts when it comes to your attention
That you're in love with the girl

There's somethin' 'bout this girl man
There's somethin' 'bout this girl man
There's somethin' 'bout this girl man
There's somethin' 'bout this girl man"
"15","Lost Queen","Pharrell Williams","G I R L","","March 3, 2014","83303","477","67","","https://genius.com/Pharrell-williams-lost-queen-lyrics","370547","What planet are you from, girl?
And are there others like you there?
And could you do that magic trick again?
Poppin' up from nowhere
Though my planet's full of warfare
You make it feel like a dream
Man, I hope they never find you

I think you are a lost queen
Let me serve you, serve you
Hot sex and gold, shiny things
I think you are a lost queen
Let me serve you, serve you
Remind you that you are a lost queen
I think you are a lost queen

I don't have a problem with multi-taskin'
Takin' care of you, that's my number one passion
Put it before my eyes, you know I'ma smash it
Only if you want it, want it
You don't have to ever think about askin'
I can read your mind, girl, of course I have it
Can I start you up? That's automatic
Get your motor runnin', runnin', vroom-vroom
I'm never too busy to tell you that you're pretty
Ain't gotta ask me to
Surprise you in the city when your day is goin' shitty
Ain't gotta ask me to

What planet are you from, girl?
And are there others like you there?
And could you do that magic trick again?
Poppin' up from nowhere
Though my planet's full of warfare
You make it feel like a dream
Man, I hope they never find you

I think you are a lost queen
Let me serve you, serve you
Hot sex and gold, shiny things
I think you are a lost queen
Let me serve you, serve you
Remind you that you are a lost queen
I think you are a lost queen

I don’t have a problem meeting momma and daddy
Honey and sugar, man, I bet they're so classy
Half of me is good, the other half nasty
Can't help it if I want it, want it
Sure, I meet your friends on my best behavior
Talk about relationships, I used to be a player
And like GEICO, the time I saved 'em
And get their motors runnin', runnin', vroom-vroom
Lift your head when you're down so you don't drop your crown
Ain't gotta ask me to
And right before we finish, I'll ask you did you get it
Ain't gotta ask me to

What planet are you from, girl?
And are there others like you there?
And could you do that magic trick again?
Poppin' up from nowhere
Though my planet's full of warfare
You make it feel like a dream
Man, I hope they never find you

I think you are a lost queen
Let me serve you, serve you
Hot sex and gold, shiny things
I think you are a lost queen
Let me serve you, serve you
Remind you that you are a lost queen
I think you are a lost queen

Bonus Track"
"16","Down In Atlanta","Pharrell Williams","","","November 18, 2022","76319","341","36","","https://genius.com/Pharrell-williams-and-travis-scott-down-in-atlanta-lyrics","8394612","Down in Atlanta, stayed at the Centerfold
Downstairs, my Aventador, you should've seen it
Down in Atlanta, at the Graveyard Tavern
You thought you seen a ghost, it's just where the Phantoms are
Shawty thicker than Kevlar (Yeah), it's wall to wall
Feel the heat through my drawers
I told shorty to bring the wave, you know life's a beach
She said, ""Life's a bitch, let's hit Magic City""

Watch 'em fly from the sky, while we line up the wall
Like confetti how it falls, let 'em leave with it all
We ain't never been this high, the city big, feelin' small
Keep mе wake, never off, four, four whеn you—

Ooh-ooh-ooh, ooh-ooh-ooh, ooh-ooh-ooh

Down in Atlanta, might just slide through the zone
Not talkin' LeBron home when I say I'm in Cleveland
Drown in my Fanta, Coke factory is my store
I mix it up how I pour, gotta see how I drink it
Woke up feeling like Fabo (Yeah), need a Georgia peach
Never run out of love or run out of weed
Daddy drivin' a tractor like a Hellcat or Demon
Hit two eighty-five, dashin', 'cause I'm lovin' the speed

Watch 'em fly from the sky (Sky), while we line up the wall
Like confetti how it falls, let 'em leave with it all
We ain't never been this high (High), the city big, feelin' small
Keep me wake, never off, four, four when you—

Watch 'em-watch 'em fly, fly from the-from the sky

Down in Atlanta, just like Havana
Gotta get it on, gotta get it on
Gotta get it on, gotta get it on
Call up Miami, Atlantic, Atlantis
That how we get it on, how we get it on
How we get it on, how we get it on

Watch 'em fly from the sky (Sky), while we line up the wall
Like confetti how it falls, let 'em leave with it all
We ain't never been this high (High), the city big, feelin' small
Keep me wake, never off, four, four when you—"
"17","Brand New","Pharrell Williams","G I R L","","March 3, 2014","69307","458","86","Justin Timberlake","https://genius.com/Pharrell-williams-brand-new-lyrics","370485","My love, ooh
My love

[Verse 1: Pharrell Williams,
Justin Timberlake
]
A winner never quits
And a quitter never wins
I thought about what I wanted
And you were on my list
Remember where I was?
In the desert with no love
No cactuses, just dust
And you swept me from above (oh)

My love

So I just wanna say
Thank you for this day
'Cause it is so good

Good morning
You got me feelin' brand new (
Brand new
)
You got me feelin' brand new (
Brand new
)Like the tag's still on meLike the tag's still on me
Jumpin' 'round in your bag (Yeah)
Jumpin' 'round in your bag
So good morning, ooh girl
You are the feeling I'm jammin' to (Brand new)
You are the feeling I'm jammin' to (Brand new)
Like the tag's still on meLike the tag's still on me, oh

My love, ooh
My love

Life to me is easy
People make it complicated
When love is the tool
No reason we can't make it
Come on, let's go, be brave
Feel somethin' that they'll praise
Once we know that we're made
Then give it all the way (oh)

My love

So I just wanna say
Thank you for this day
'Cause it is so good

Good morning
You got me feelin' brand new (
Brand new
)
You got me feelin' brand new (
Brand new
)Like the tag's still on meLike the tag's still on me
Jumpin' 'round in your bag (Yeah)
Jumpin' 'round in your bag
So good morning, ooh girl
You are the feeling I'm jammin' to (Brand new)
You are the feeling I'm jammin' to (Brand new)
Like the tag's still on meLike the tag's still on me, oh(Listen)

All my life, when I describe
What I want, I've been misunderstood (Yeah, yeah)
The more I try at bein' satisfied
And didn't think that I could
But then you came along (
You came along
)
And you made me strong
(
You made me strong
)
Like God said you would, would (God said you would, you would)
So I just wanna say (I wanna say)
Thank you for this day (Thank you for this day, it's so good)
'Cause it is so good
Girl

Good morning
You got me feelin' brand new (
Brand new
)
You got me feelin' brand new (
Brand new
)Like the tag's still on meLike the tag's still on me
Jumpin' 'round in your bag (Yeah)
Jumpin' 'round in your bag
So good morning, ooh girl
You are the feeling I'm jammin' to (Brand new)
You are the feeling I'm jammin' to (Brand new)
Like the tag's still on meLike the tag's still on me, oh"
"18","Entrepreneur","Pharrell Williams","","","August 21, 2020","66171","567","88","JAŸ-Z","https://genius.com/Pharrell-williams-entrepreneur-lyrics","5885570","I am black ambition
I am always whisperin'
They keep tellin' me I will not
But my will won't listen
Gravity on a black man
With everything on his back and
His family and passion
If the doors ain't crackin'

You gotta let go (Let go)
If you want to fly, take the leap
You gotta risk it all (Risk it all)
Or they'll be lots of things you'll never see
You gotta let, let go
'Cause you never know what's in store
Mister entrepreneur

In this position with no choice
A system imprison young black boys
Distract with white noise
The brainwashed become hype boys
Third eye dilate
You wasn't supposed to make it off Sеction Eight
Robbin' Peter just to pay Paul
Preparе to risk everything

You need let go (Let go)
If you want to fly, take the leap
You gotta risk it all (Risk it all)
Or they'll be lots of things you'll never see
Remember black is space
And its the color of your face
There will be no sunny days
If Black went away

Black man, Black man, Black man
Black man, Black man, Black man
Black man, Black man, Black man
Black man, Black man, Black man
Black man, Black man, Black man
Black man, Black man, Black man
Black man, Black man, Black man
Black man, Black man, Black man
Black man, Black man, Black man
Black man, Black man, Black man
Black man, Black man, Black man
Black man, Black man, Black man
Black man, Black man, Black man
Black man, Black man, Black man
Black man, Black man, Black man
Black man, Black man, Black man
Dont go chasin' waterfalls
Please stick to the drip that you're used to
They don't make them like they used to

Uh, lies told to you, through YouTubes and Hulus
Shows with no hues that look like you do
Black Twitter, what's that? When Jack gets paid, do you?
For every one Gucci, support two FUBUs
Sippin' crip-a-Cola consumer and a owner, uh
'Til we all vertically integrated from the floor up
D'Usse pourer, sip Ace 'til I throw up
Like gang signs 'cept I bang mines for both ya
Serial entrepreneur, we on our own
Stop sittin' around waitin' for folks to throw you a bone
If you can't buy the building at least stock the shelf (Word)
Then keep on stackin' 'til you stockin' for yourself, uh
See, everything you place after black
Is too small a term to completely describe the act
Black nation, black builder, black entrepreneur
You in the presence of Black Excellence and I'm on the board
Lord Lord, Lord, Lord, Lord, Lord
God, God, God, God, God
Lord, yuh, God

Black man, Black man, Black man
Black man, Black man, Black man
Black man, Black man, Black man
Black man, Black man, Black man
Black man, Black man, Black man
Black man, Black man, Black man
Black man, Black man, Black man
Black man, Black man, Black man
Black man, Black man, Black man
Black man, Black man, Black man
Black man, Black man, Black man

Black man, Black man, Black man
Black man, Black man, Black man
Black man, Black man, Black man
Black man, Black man, Black man
Black man, Black man, Black man
Black man, Black man, Black man
Black man, Black man, Black man
Black man, Black man, Black man"
"19","Just a Cloud Away","Pharrell Williams","Despicable Me 2 (Original Motion Picture Soundtrack)","","June 18, 2013","60476","355","51","","https://genius.com/Pharrell-williams-just-a-cloud-away-lyrics","174968","This rainy day is temporary
The contrast is why we got 'em
'Cause sun shining through is just a cloud
Away, way, way, way, way, way
Way, way, way (Hey, baby), way, way, way, way

So what? You've blown a fuse (You've blown a fuse)
Well, that happens to us all (That happens to us all)
Well, I come with great news (I come with great news)
The day could change (Change), change (Change)
Change (Change), change (Change)

We've all, of course, been there before
Been there cryin', fightin' the dark
Let good energy be, you're strong
Blow it away, way, way, way

This rainy day is temporary
The contrast is why we got 'em
The sun shining through is just a cloud
Away, way, way, way, way, way
Way, way, way (Hey, baby), way, way, way, way

Well, today the rock star (Today the rock star)
Feels like singin' the blues (Feels like singin' the blues)
Don't abandon that song (Don't abandon that song)
'Cause the tune could change (Change), change (Change)
Change (Change), change (Change)

We've all, of course, been there before
Been there cryin', fightin' the dark
Gravity doesn't mean the Earth's your ball and chain (Chain)
Chain (Chain), chain (Chain), chain (Chain)

This rainy day is temporary
The contrast is why we got 'em
'Cause sun shining through is just a cloud
Away, way, way, way, way, way
Way, way, way, way, way, way, way

Everything is cyclical
What goes around does come back around, baby
Everything boomerangs
What goes up must come down
Love is warm when it's cold
Humility will keep your feet on the ground
So do your thing through the rain
If you understand, won't you sing with me now?

This rainy day (Oh) is temporary
The contrast is why we got 'em
The sun shining through is just a cloud
Away, way, way, way, way, way
Way, way, way, way, way, way, way
This rainy day is temporary
The contrast is why we got 'em
The sun shining through is just a cloud
Away, way, way, way, way, way
Way, way, way, way, way, way, way"
"20","Know Who You Are","Pharrell Williams","G I R L","","March 3, 2014","57909","370","46","Alicia Keys","https://genius.com/Pharrell-williams-know-who-you-are-lyrics","370573","I know who you are, and I know what you're feelin'
I know who you are, and I know what you're feelin'

Bad day at work, crazy boss, crazy hours
Finger pointin', but they, they depend on you
Inhale, exhale, in and out like a sail
No, no, aw, yes, smile, honey, no stress

When your environment seems to get brighter
You know it's good
And the situation doesn't seem that bad
You know it's good
Can you imagine this started with a lighter?
You know it's good
Perception that you never had
You know it's good

You know who you are and I know what you're feelin'
You know who you are and I know what you're feelin'

(I want every woman to make a pledge with me)
Say your name, I pledge to live life on the edge
Want you to know, I see the power is in me
No more acquiesce, standin' up with no stress
I will do what I need 'til every woman on the Earth is free

When your environment seems to get brighter
You know it's good
And the situation doesn't seem that bad
You know it's good
Can you imagine this started with a lighter?
You know it's good
Perception that you never had
You know it's good

You know who you are and I know what you're feelin'
You know who you are and I know what you're feelin'

Let me tell you one more time
I don't mind
I know what you're feelin', feelin', feelin'

You know who you are and I know what you're feelin'

And girl, don't let them tell you that you don't deserve to unwind
And if they don't want to join us, cool, but it's our time
We just shake our heads and dance, the moment so surreal
Isn't it sad? There's people in this world that don't know how this feels

I know who you are and I know what you're feelin'
I know who you are and I know what you're feelin'

Let me tell you one more time
I don't mind
I know what you're feelin', feelin', feelin'

I know who you are and I know what you're feelin'
Yes, I do"
"21","It Girl","Pharrell Williams","G I R L","","March 3, 2014","54132","320","38","","https://genius.com/Pharrell-williams-it-girl-lyrics","370583","You the ""it"" girl, hey, hey, my inspiration
My compass spinnin', baby, it's the right destination
Come on, come on, tell me what I came for
I got treasure to hide, so let's keep it from the strangers
Your waves, they wash all over me
Your tides, they pull me back to sea
When you bite on my lip
And hold my hand and moan again, I'ma hold that ass
When you kiss on my lips
And hold my hand and moan again, I'ma hold that ass

You don't know, I've been missin' you
Baby, when you go
The only way you could do without

You the ""it"" girl, hey, hey, my inspiration
My compass spinnin', baby, it's the right destination
Come on, come on, tell me what I came for
I got treasure to hide, so let's keep it from the strangers, hey
Your waves, they wash all over me
Your tides, they pull me back to sea
When you bite on my lip
And hold my hand and moan again, I'ma hold that ass
When you kiss on my lips
And hold my hand and moan again, I'ma hold that ass

You don't know, I've been missin' you
Baby, when you go, I be missin' you
Truly gettin' me high, I be missin' you
You make me downright seasick
Oh, the only way you can do that, girl, to me

You the ""it"" girl, hey, hey, my inspiration
My compass spinnin', baby, it's the right destination
Come on, come on, tell me what I came for
I got treasure to hide, so let's keep it from the strangers, hey
Your waves, they wash all over me
Your tides, they pull me back to sea
When you bite on my lip
And hold my hand and moan again, I'ma hold that ass
When you kiss on my lips
And hold my hand and moan again, I'ma hold that ass"
"22","Can I Have It Like That","Pharrell Williams","In My Mind","","October 31, 2005","47020","739","79","Gwen Stefani","https://genius.com/Pharrell-williams-can-i-have-it-like-that-lyrics","3999","Ladies and Gentlemen (Oh)
Yessir, let's do it
Yessir, yo

On and on and my nuts, I'm palmin'
Take two of these and call me in the morning
You should see the way the chain harness the charm and
Fly, I'm like a bird like Nelly Furtado
Shit, pop your bottles, toast and scream, ""Cheers!""
Get your two-step 'cause this the record of the year
Nigga that brought you Ice Creams, two for a pair
Officially announcing, ""This is warfare,"" 'cause
Back in the day, my clouds was grey
And it seemed like my angels couldn't blow them away
But then I sold my first verse and copped that NSX
But I was still ridin' in them thin-ass jets, but now
Man, my vision so clear out the window of the Lear
And I'm talkin' on my celly all the shit that you should hear
Listen clearly now
Hello? Can you hear me now?

Can I have it like that? (You got it like that)
Can I have it like that? (You got it like that)
Can I have it like that? (You got it like that)
Can I have it like that? (You got it like that)
So drop your purse and grab your hips (Uh-huh)
And act like you tryin' to get this money right quick
So can I have it like that? (You got it like that)
Can I have it like that? (You got it like that)

On and on and this beat is on and
I control their mind from straight over the phone
And let 'em explore the words, something like a tourist
And never get addicted 'less that heady-wop is serious (Yes, Sir)
From Louis deals to Jimmy Choos, he's real
She know the time, she sees the Richard Mille
Plat-double skeletal, Tourbillion
It's just like her body, move, it turns her on
She like the way my hands use her body for hand warmers
And all our car doors go up like Transformers
See, I can do it this-a-way, I can do it that-a-way
From the crib in Virginia to that new Miami getaway
So cool it like New Edition 'less you hot as you say
I get it, okay, let it boil away
But please run along, 'cause ladies is feelin' wrong
And I got something right for them right after this song
My name is Skateboard P
Ladies and gentlemen (Oh)

Can I have it like that? (You got it like that)
Can I have it like that? (You got it like that)
Can I have it like that? (You got it like that)
Can I have it like that? (You got it like that)
So drop your purse and grab your hips (Uh-huh)
And act like you tryin' to get this money right quick
So can I have it like that? (You got it like that)
Can I have it like that? (You got it like that)

On and on and the temperature is warm and
I spit heat flashes, niggas get nauseous
Bright as a bitch, so analyze with caution
When the light hit the ice, bet a hundred that you vomit
Should I mention the fact the Transition is the track?
No incision to the vision just to get me where I’m at, huh
Little Skateboard, he too grown (Come on)
Ridin' up and down Collins in that new Two-Tone
It's so cold, you don't wanna feel the chill of it (Uh)
Just stand back and just look at the grill of it (Uh)
I don't smoke but I bet the sense a mil' of it
Totally intensifies the vivid-ass appeal of it
You can be jealous and grit your teeth (Uh huh)
But all these lil' niggas got somethin' in reach
So, you want heat? These niggas can front heat
While I'm on my boat party, tryin' to Sunseek
My name is Skateboard P
Ladies and Gentlemen (Oh)

Can I have it like that? (You got it like that)
Can I have it like that? (You got it like that)
Can I have it like that? (You got it like that)
Can I have it like that? (You got it like that)
So drop your purse and grab your hips (Uh-huh)
And act like you tryin' to get this money right quick
So can I have it like that? (You got it like that)
Can I have it like that? (You got it like that)"
"23","Gush","Pharrell Williams","G I R L","","March 3, 2014","43419","356","58","","https://genius.com/Pharrell-williams-gush-lyrics","370511","Gush, gush, gush
Tell me
Gush
Make the pussy just gush
Make the pussy just gush
Make the pussy  just gush
Make it, make it, just gush
Make it, just gush
I make the pussy  just gush
I make it, just gush

I'm imagining things
Do you wanna try?
Take off your halo and wings
Girl, I can make her fly

I don't know what's come over me
My momma didn't raise me that way
You lit a fire from inside of me
That'd light your seat ablaze, girl
Light that ass on fire

I could be the guy to treat you
To a nice movie, feed you
But I don't wanna mislead you
Tonight, I think I wanna be dirty, girl
Do you wanna get dirty, girl? Come on
Light that ass on fire
Do you wanna get dirty, girl? Let's go

Girl, the world's watchin'
From sunset to moonrise
They're tryna catch a glimpse (Intimacy)
Of you and I

I don't know what's come over me
My momma didn't raise me that way
You lit a fire from inside of me
That'd light your seat ablaze, girl
I'll light that ass on fire

I could be the guy to treat you
To a nice movie, feed you
But I don't wanna mislead you
Tonight, I think I wanna be dirty, girl
Do you wanna get dirty, girl? Come on
Light that ass on fire
Do you wanna get dirty, girl? Let's go

I don't know what's come over me
My momma didn't raise me that way
You lit a fire from inside of me
That'd light your seat ablaze, girl
That would leave those panties in flame, girl
I'll light that ass on fire

I could be the guy to treat you
To a nice movie, feed you
But I don't wanna mislead you
Tonight, I think I wanna be dirty, girl
Do you wanna get dirty, girl? Come on
Light that ass on fire
Do you wanna get dirty, girl? Let's go
Do you wanna get dirty, girl? Come on
Light that ass on fire
Do you wanna get dirty, girl? Let's go"
