"number","title","artist","album","album_release_date","release_date","pageviews","word_count","line_count","featured_artists","genius_url","genius_id","lyrics"
"11","Get Out of Your Own Way","U2","Songs of Experience","","November 1, 2017","93358","322","46","Kendrick Lamar","https://genius.com/U2-get-out-of-your-own-way-lyrics","3243960","Get out of your own way, hah, hah
Get out of your own way, hah, hah

Love hurts
Now you're the girl who's left with no words
Your heart's a balloon, but then it bursts
It doesn't take a cannon, just a pin
Your skin's not covering and resistance
Love has got to fight for its existence
The enemy has armies of assistance
The amorous, the glamorous, the kiss
A fist, listen to this, oh

Get out of your own way, oh, ah
Get out of your own way, oh, ah

I could sing it to you all night, all night
If I could, I'd make it alright, alright
Nothing's stopping you except what's inside
I can help you, but it's your fight, your fight

Fight back
Don't take it lying down, you got to bite back
The face of liberty's starting to crack
She had a plan up until she got a smack in the mouth
And it all went south
Like freedom
The slaves are looking for someone to lead them
The master's looking for someone to need him
The promised land is there for those who need it most
And Lincoln's ghost said

Get out of your own way, oh, ah
Get out of your own way, oh, ah

I could sing it to you all night, all night
If I could, I'd make it alright, alright
Nothing's stopping you except what's inside
I can help you, but it's your fight, your fight

Get out of your own way
Get out of your own way

Get out of your own way
Get out of your own way
Get out of your own way

Blessed are the arrogant
For their's the kingdom of their own company
Blessed are the superstars
For the magnificence in their light
We understand better our own insignificance
Blessed are the filthy rich
For you can only truly own what you give away
Like your pain"
"12","Song for Someone","U2","Songs Of Innocence (Deluxe)","","September 9, 2014","85987","283","42","","https://genius.com/U2-song-for-someone-lyrics","515817","You got a face not spoiled by beauty
I have some scars from where I've been
You've got eyes that can see right through me
You're not afraid of anything they've seen
I was told that I would feel
Nothing the first time
I don't know how these cuts heal
But in you I found a rhyme

If there is a light you can't always see
And there is a world we can't always be
If there is a dark that we shouldn't doubt
And there is a light, don't let it go out
And this is a song
A song for someone
This is a song
A song for someone

You let me in to a conversation
A conversation only we could make
You're breaking into my imagination
Whatever's in there, it's yours to take
I was told I'd feel
Nothing the first time
You were slow to heal
But this could be the night

If there is a light you can't always see
And there is a world we can't always be
If there is a dark within and without
And there is a light, don't let it go out
And this is a song
A song for someone
This is a song
This is a song for someone

Yeah
Yeah, yeah, yeah
Yeah
Yeah, yeah, yeah

And I'm a long, a long way from your hill of Calvary
And I'm a long way from where I was, where I need to be
If there is a light you can't always see
And there is a world we can't always be
If there is a kiss I stole from your mouth
And there is a light, don't let it go out"
"13","You’re The Best Thing About Me","U2","Songs of Experience","","September 6, 2017","85374","284","38","","https://genius.com/U2-youre-the-best-thing-about-me-lyrics","3224454","When you look so good, the pain in your face doesn't show
When you look so good, and baby, you don't even know
When the world is ours but the world is not your kind of thing
Full of shooting stars, brighter as they're vanishing
Oh, you've seen enough to know it's children who teach
You're still free enough to wake up on a bed or a beach

You're the best thing about me
The best thing that ever happened a boy
You're the best thing about me
I'm the kind of trouble that you enjoy
You're the best thing about me
The best things are easy to destroy
You're the best thing about me
The best thing about me

I been crying out, ""How bad can a good time be?""
Shooting off my mouth, that's another great thing about me
I have everything but I feel like nothing at all
There's no risky thing for a man who's determined to fall

You're the best thing about me
The best thing that ever happened a boy
You're the best thing about me
I'm the kind of trouble that you enjoy
You're the best thing about me
The best things are easy to destroy
You're the best thing about me

Why am I
Why am I walking away? (Walking away)
Why am I walking away?

I can see it all so clearly
I can see what you can't see
I can see you love her loudly
When she needs you quietly

You're the best thing about me
The best things are easy to destroy
You're the best thing about me

Why am I
Why am I walking away? (Walking away)
Why am I walking away?"
"14","Vertigo","U2","How to Re-Assemble an Atomic Bomb","","November 8, 2004","83331","270","44","","https://genius.com/U2-vertigo-lyrics","139035","Unos, dos, tres, catorce!
(Turn it up loud, captain)

Lights go down, it's dark
The jungle is your head, can't rule your heart
A feeling so much stronger than a thought
Your eyes are wide
And though your soul, it can't be bought
Your mind can wander

Hello, hello (¡Hola!)
I'm at a place called Vertigo (¿Dónde está?)
It's everything I wish I didn't know
Except you give me something I can feel
Feel

The night is full of holes
As bullets rip the sky of ink with gold
They twinkle as the boys play rock and roll
They know that they can't dance
At least they know
I can't stand the beats, I'm asking for the cheque
The girl with crimson nails has Jesus 'round her neck
Swinging to the music, swinging to the music
Oh, oh, oh

Hello, hello (¡Hola!)
I'm at a place called Vertigo (¿Dónde está?)
It's everything I wish I didn't know
But you give me something I can feel
Feel

Checkmated!
Just fun!
She made it in, yeah!

All of this, all of this can be yours
All of this, all of this can be yours
All of this, all of this can be yours
Just give me what I want and no one gets hurt

Hello, hello (¡Hola!)
We're at a place called Vertigo (¿Dónde está?)
Lights go down and all I know
Is that you give me something
I can feel your love teaching me how
Your love is teaching me how
How to kneel
Kneel

Yeah, yeah, yeah, yeah, yeah, yeah, yeah (Yeah)
Yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah"
"15","Bad","U2","The Best of 1980-1990 & B-Sides","","October 1, 1984","77605","234","36","","https://genius.com/U2-bad-lyrics","138851","If you twist and turn away
If you tear yourself in two again
If I could, yes, I would
If I could, I would let it go
Surrender, dislocate

If I could throw this lifeless lifeline to the wind
Leave this heart of clay, see you walk, walk away
Into the night and through the rain
Into the half light and through the flame

If I could, through myself, set your spirit free
I'd lead your heart away, see you break, break away
Into the light and to the day

Hoo, hoo! Hoo, hoo! Hoo, hoo!
Hoo, hoo! Hoo, hoo! Hoo, hoo!

To let it go and so to fade away
To let it go and so fade away
I'm wide awake, I'm wide awake, wide awake
I'm not sleeping
Oh, no, no, no

If you should ask, then maybe
They'd tell you what I would say
True colours fly in blue and black
Blue silken sky and burning flag
Colours crash, collide in blood-shot eyes

If I could, you know I would
If I could, I would let it go
This desperation, dislocation
Separation, condemnation
Revelation, in temptation
Isolation, desolation

Let it go and so fade away
To let it go, oh, yeah, and so fade away
To let it go, oh, no, and so to fade away
I'm wide awake, I'm wide awake, wide awake
I'm not sleeping
Oh, no, no, no"
"16","Ordinary Love","U2","Mandela: Long Walk to Freedom","","November 29, 2013","67851","206","33","","https://genius.com/U2-ordinary-love-lyrics","274237","The sea wants to kiss the golden shore
The sunlight warms your skin
All the beauty that's been lost before
Wants to find us again
I can't fight you anymore
It's you I'm fighting for
The sea throws rocks together
But time leaves us polished stones

We can't fall any further
If we can't feel ordinary love
And we cannot reach any higher
If we can't deal with ordinary love

Birds fly high in the summer sky
And rest on the breeze
The same wind will take care of you and I
We'll build our house in the trees
Your heart is on my sleeve
Did you put it there with a magic marker?
For years, I would believe
That the world couldn't wash it away

'Cause we can't fall any further
If we can't feel ordinary love
And we cannot reach any higher
If we can't deal with ordinary love

Are we tough enough for ordinary love?

We can't fall any further
If we can't feel ordinary love
And we cannot reach any higher
If we can't deal with ordinary love

We can't fall any further
If we can't feel ordinary love
And we cannot reach any higher
If we can't deal with ordinary love"
"17","Stuck in a Moment You Can’t Get Out Of","U2","All That You Can’t Leave Behind (20th Anniversary Edition / Super Deluxe / Remastered 2020)","","October 30, 2000","61977","343","60","","https://genius.com/U2-stuck-in-a-moment-you-cant-get-out-of-lyrics","134025","(Oh)
I'm not afraid
Of anything in this world
There's nothing you can throw at me
That I haven't already heard
I'm just trying to find
A decent melody
A song that I can sing
In my own company

I never thought you were a fool
But darling look at you (Oh)
You gotta stand up straight
Carry your own weight
These tears are going nowhere, baby

You've got to get yourself together
You've got stuck in a moment
And now you can't get out of it
Don't say that later will be better
Now you're stuck in a moment
And you can't get out of it

I will not forsake
The colours that you bring
The nights you filled with fireworks
They left you with nothing
I am still enchanted
By the light you brought to me
I listen through your ears
Through your eyes I can see

And you are such a fool
To worry like you do (Oh, oh)
I know it's tough
And you can never get enough
Of what you don't really need now
My, oh my

You've got to get yourself together
You've got stuck in a moment
And you can't get out of it
Oh love, look at you now
You've got yourself stuck in a moment
And you can't get out of it

I was unconscious, half-asleep
The water is warm till you discover how deep
I wasn't jumping, for me it was a fall
It's a long way down to nothing at all

You've got to get yourself together
You've got stuck in a moment
And you can't get out of it
Don't say that later will be better
Now you're stuck in a moment
And you can't get out of it

And if the night runs over
And if the day won't last
And if our way should falter
Along the stony pass
And if the night runs over
And if the day won't last
And if your way should falter
Along the stony pass
It's just a moment
This time will pass"
"18","Elevation","U2","All That You Can’t Leave Behind (20th Anniversary Edition / Super Deluxe / Remastered 2020)","","October 30, 2000","61540","220","53","","https://genius.com/U2-elevation-lyrics","138879","Yeah, yeah
(Woo-ooh, woo-ooh-hoo)
(Hoo-hoo, woo-hoo-hoo)
(Woo-ooh, woo-ooh-hoo)
(Woo-ooh)

High, higher than the sun
You shoot me from a gun
I need you to elevate me here
At the corner of your lips
As the orbit of your hips
Eclipse, you elevate my soul

I've got no self-control
Been living like a mole
Now going down, excavation
I and I in the sky
You make me feel like I can fly
So high, elevation

Ah
Shake it out and you slip it in your pocket
Ah, how long, how long?

A star lit up like a cigar
Strung out like a guitar
Maybe you could educate my mind
Explain all these controls
I can't sing, but I've got soul
The goal is elevation

A mole, digging in a hole
Digging up my soul
Now going down, excavation
I and I in the sky
You make me feel like I can fly
So high, elevation

(Woo-ooh, woo-ooh-hoo)
(Hoo-hoo, woo-hoo-hoo)
(Woo-ooh, woo-ooh-hoo)
(Woo-ooh)
Love, lift me out of these blues
Won't you tell me something true
I believe in you

A mole, digging in a hole
Digging up my soul now
Going down, excavation
I and I in the sky
You make me feel like I can fly
So high, elevation

Elevation
Elevation
Elevation
Elevation
(Woo-ooh, woo-ooh-hoo)
(Hoo-hoo, woo-hoo-hoo)
(Woo-ooh, woo-ooh-hoo)
(Woo-ooh)"
"19","The Troubles","U2","Songs Of Innocence (Deluxe)","","September 9, 2014","58494","347","53","Lykke Li","https://genius.com/U2-the-troubles-lyrics","516408","Somebody stepped inside your soul
Somebody stepped inside your soul
Little by little they robbed and stole
Till someone else was in control

You think it's easier
To put your finger on the trouble
When the trouble is you
And you think it's easier
To know your own tricks
Well, it's the hardest thing you'll ever do

I have a will for survival
So you can hurt me and hurt me some more
I can live with denial
But you're not my troubles anymore

Somebody stepped inside your soul
Somebody stepped inside your soul
Little by little they robbed and stole
Till somebody else was in control
Somebody stepped inside your soul
Somebody stepped inside your soul
Little by little they robbed and stole
Till someone else was in control

You think it's easier
To give up on the trouble
If the trouble is destroying you
And you think it's easier
But before you threw me a rope
It was the one thing I could hold on to

I have a will for survival
So you can hurt me then and hurt me some more
I can live with denial
But you're not my troubles anymore

Somebody stepped inside your soul
Somebody stepped inside your soul
Little by little they robbed and stole
Till somebody else was in control (Someone else is in control)
Somebody stepped inside your soul (Oh no)
Somebody stepped inside your soul (Oh no)
Little by little they robbed and stole
Till somebody else was in control

God knows it's not easy
Taking on the shape of someone else's pain
God, now you can see me
I'm naked and I'm not afraid
My body's sacred, and I'm not ashamed

Somebody stepped inside your soul (Oh no)
Somebody stepped inside your soul (Oh no)
Little by little they robbed and stole
Till somebody else was in control (Someone else is in control)
Somebody stepped inside your soul (Oh no)
Somebody stepped inside your soul (Oh no)
Little by little they robbed and stole
Till someone else was in control (Someone else is in control)"
"20","American Soul","U2","Songs of Experience","","November 17, 2017","54681","324","59","","https://genius.com/U2-american-soul-lyrics","3243964","Blessed are the bullies
For one day they will have to stand up to themselves
Blessed are the liars
For the truth can be awkward

It's not a place
This country is to me a sound
Of drum and bass
You close your eyes to look around
Look around, look around
Look around, it's a sound
Look around, look around
It's a sound

It's not a place
This country is to me a thought
That offers grace
For every welcome that is sought

You are rock and roll
You and I are rock and roll
You are rock and roll
Came here looking for American soul

It's not a place
This is a dream the whole world owns
The pilgrim's face
It had your heart to call her home
Hold on Brother John
Too many mothers weepin'
Dream on Brother John
But in your dreams you can't be sleepin'

You are rock and roll
You and I are rock and roll
You are rock and roll
Came here looking for American soul
American
American

Put your hands in the air
Hold up the sky
Could be too late but we still gotta try
There's a moment in our life where a soul can die
In a person, in a country, when you believe the lie
The lie (The lie, the lie)
There's a promise in the heart of every good dream
It's a call to action not to fantasy
The end of the dream, the start of what's real
Let it be unity
Let it be community
For refugees like you and me
A country to receive us
Will you be my sanctuary?
Refu-Jesus

You are rock and roll
You and I are rock and roll
You are rock and roll
Came here looking for American soul

You are rock and roll
You and I are rock and roll
You are rock and roll
Came here looking for American soul
American soul
American soul"
"21","Mysterious Ways","U2","U218 Singles","","November 18, 1991","51576","285","44","","https://genius.com/U2-mysterious-ways-lyrics","138947","Johnny, take a walk with your sister the moon
Let her pale light in to fill up your room
You've been living underground, eating from a can
You've been running away from what you don't understand, love

She's slippy, you're sliding down
She'll be there when you hit the ground

It's alright, it's alright, it's alright
She moves in mysterious ways
It's alright, it's alright, it's alright
She moves in mysterious ways, oh

Johnny, take a dive with your sister in the rain
Let her talk about the things you can't explain
To touch is to heal, to hurt is to steal
If you wanna kiss the sky, better learn how to kneel
On your knees, boy

She's the wave, she turns the tide
She sees the man inside the child, yeah

It's alright, it's alright, it's alright
She moves in mysterious ways, oh
It's alright, it's alright, it's alright
She moves in mysterious ways, yeah
It's alright, it's alright, alright
Lift my days, light up my nights, oh

One day you'll look back, and you'll see
Where you were held now by this love
While you could stand there
You could move on this moment
Follow this feeling

It's alright, it's alright, it's alright
She moves in mysterious ways
It's alright, it's alright, it's alright
She moves in mysterious ways, oh

Love (It's alright, it's alright, alright)
Oh love, love love
Oh, oh (We move through miracle days)
Oh love love
Move you (It's alright, it's alright, alright)
Spirits move
Let it move (Spirit moves in mysterious ways)
Does it move you?
Oh, ah
Does it move you? (It's alright, it's alright, alright)
She moves me
Lift my days, light up my nights, oh"
"22","The Miracle (Of Joey Ramone)","U2","Songs Of Innocence (Deluxe)","","September 9, 2014","49770","258","37","","https://genius.com/U2-the-miracle-of-joey-ramone-lyrics","515805","I was chasing down the days of fear
Chasing down a dream before it disappeared
I was aching to be somewhere near
Your voice was all I heard

I was shaking from a storm in me
Haunted by the spectres that we had to see
Yeah, I wanted to be the melody
Above the noise, above the hurt

I was young, not dumb
Just wishing to be blinded
By you, brand new
And we were pilgrims on our way

I woke up at the moment when the miracle occurred
Heard a song that made some sense out of the world
Everything I ever lost now has been returned
The most beautiful sound I'd ever heard

We got language so we can't communicate
Religion so I can love and hate
Music so I can exaggerate my pain
And give it a name

I was young, not dumb
Just wishing to be blinded
By you, brand new
And we were pilgrims on our way

I woke up at the moment when the miracle occurred
Heard a song that made some sense out of the world
Everything I ever lost now has been returned
The most beautiful sound I'd ever heard

We can hear you (Hear you)
We can hear you
We can hear you (Hear you, ooh)

I woke up at the moment when the miracle occurred
I get so many things I don't deserve
All the stolen voices will someday be returned
The most beautiful sound I'd ever heard

Your voices will be heard
Your voices will be heard"
"23","Sleep Like a Baby Tonight","U2","Songs Of Innocence (Deluxe)","","September 9, 2014","48463","197","34","","https://genius.com/U2-sleep-like-a-baby-tonight-lyrics","516302","Morning
Your toast, your tea and sugar
Read about a politician's lover
Go through the day like knife through butter
Why don't you?

You dress
In the colours of forgiveness
Your eyes as red as Christmas
Purple robes are folded on the kitchen chair

You're gonna sleep like a baby tonight
In your dreams everything is all right
Tomorrow dawns like someone else's suicide
You're gonna sleep like a baby tonight

Dreams
It's a dirty business, dreaming
Where there is silence and not screaming
Where there's no daylight, there's no healing
No, no

You're gonna sleep like a baby tonight
In your dreams everything is all right
Tomorrow dawns like a suicide
But you're gonna sleep like a baby tonight

Hope
Hope is where the door is
When the church is where the war is
Where no one can feel no one else's pain

You're gonna sleep like a baby tonight
In your dreams everything is all right
Tomorrow dawns like a suicide
But you're gonna sleep like a baby tonight
Sleep like a baby tonight
Like a bird, your dreams all take flight
Like St. Francis covered in light
You're gonna sleep like a baby tonight"
"24","Bullet the Blue Sky","U2","The Joshua Tree","","March 9, 1987","47202","260","44","","https://genius.com/U2-bullet-the-blue-sky-lyrics","132488","In the howlin' wind comes a stingin' rain
See it drivin' nails into the souls on the tree of pain
From the firefly, a red orange glow
See the face of fear runnin' scared in the valley below

Woo, hoo, ooh-ooh, hoo
Woo, hoo, ooh-ooh, hoo
Bullet the blue sky
Bullet the blue sky
Bullet the blue
Bullet the blue
Uh, uh

In the locust wind comes a rattle and hum
Jacob wrestled the angel and the angel was overcome
You plant a demon seed, you raise a flower of fire
We see them burnin' crosses, see the flames, higher and higher

Whoo, whooo
Bullet the blue sky
Bullet the blue sky
Bullet the blue, oh
Bullet the blue, oh
Uhh, uhh, uhh

So this guy comes up to me
His face red like a rose on a thorn bush
Like all the colours of a royal flush
And he's peelin' off those dollar bills
Slappin' 'em down
One hundred, two hundred
And I can see those fighter planes
And I can see those fighter planes
Across the mud huts as children sleep
Through the alleys of a quiet city street
And take the staircase to the first floor
Turn the key and slowly unlock the door
As a man breathes into his saxophone
And through the walls, you can hear the city groan
Outside, it's America
Outside, it's America
America

See across the field
See the sky ripped open
See the rain comin' through the gapin' wound
Howling the women and children
Who run into the arms
Of America"
