"number","title","artist","album","album_release_date","release_date","pageviews","word_count","line_count","featured_artists","genius_url","genius_id","lyrics"
"11","Baby Driver","Simon & Garfunkel","Old Friends","","March 21, 1969","90983","242","48","","https://genius.com/Simon-and-garfunkel-baby-driver-lyrics","79658","My daddy was the family bassman
My mamma was an engineer
And I was born one dark gray morn
With music coming in my ears
In my ears

They call me Baby Driver
And once upon a pair of wheels
I hit the road and I'm gone
What's my number?
I wonder how your engines feel
(Rmm-ba-ba-ba)
Scoot down the road
What's my number?
I wonder how your engines feel
Shine the light

Woo-uhh-uhh, woo-uhh-uhh, woo-uhh-uhh-do-do-do-do-do-dodoee, wee-dee-de-doee

My daddy was a prominent frogman
My mama's in the Naval reserve
When I was young I carried a gun
But I never got the chance to serve
I did not serve

They call me Baby Driver
And once upon a pair of wheels
I hit the road and I'm gone
What's my number?
I wonder how your engines feel
(Rmm-ba-ba-ba)
Scoot down the road
What's my number?
I wonder how your engines feel

Baa-baa-baa-baa-baa-baa-aaa
Rmm-ba-ba-ba

My daddy got a big promotion
My mamma got a raise in pay
There's no-one home, we're all alone
Oh, come into my room and play
Yes, we can play

I'm not talking about your pigtails
But I'm talking 'bout your sex appeal
I hit the road and I'm gone
What's my number?
I wonder how your engines feel
(Rmm-ba-ba-ba)
Scoot down the road
What's my number?
I wonder how your engines feel

Doo-doo-doo-doo-doo-doo-doo

(...on video, that is the World Champion, just completing his run. On the spectator side...)"
"12","The Only Living Boy in New York","Simon & Garfunkel","Old Friends","","January 26, 1970","77992","174","35","","https://genius.com/Simon-and-garfunkel-the-only-living-boy-in-new-york-lyrics","79659","Tom, get your plane right on time
I know your part'll go fine
Fly down to Mexico
Da-n-da-da-n-da-n-da-da and here I am
The only living boy in New York

Ah, I get the news I need on the weather report
Oh, I can gather all the news I need on the weather report
Hey, I've got nothing to do today but smile
Da-n-da-da-n-da-da-n-da-da and here I am
The only living boy in New York

Half of the time we're gone
But we don't know where
And we don't know where

Ah-ah-ah-ah
Ah-ah-ah-ah
Ah-ah-ah-ah
Here I am

Half of the time we're gone
But we don't know where
And we don't know where

Tom, get your plane right on time (Ah-ah-ah-ah)
I know that you've been eager to fly now (Ah-ah-ah-ah)
Hey, let your honesty shine, shine, shine now (Ah-ah-ah-ah)
Da-n-da-da-n-da-da-n-da-da
Like it shines on me (Here I am)
The only living boy in New York
The only living boy in New York

Ah-ah-ah-ah
Ah-ah-ah-ah
Ah-ah-ah-ah
Here I am
Ah-ah-ah-ah
Ah-ah-ah-ah
Ah-ah-ah-ah
Here I am"
"13","Homeward Bound","Simon & Garfunkel","Old Friends","","October 10, 1966","70677","194","40","","https://genius.com/Simon-and-garfunkel-homeward-bound-lyrics","79619","I'm sittin' in the railway station
Got a ticket for my destination, mmm
On a tour of one night stands
My suitcase and guitar in hand
And every stop is neatly planned
For a poet and a one man band

Homeward bound
I wish I was
Homeward bound
Home, where my thought's escaping
Home, where my music's playing
Home, where my love lies waiting
Silently for me

Everyday's an endless stream
Of cigarettes and magazines, Mmm
And each town looks the same to me
The movies and the factories
And every stranger's face I see
Reminds me that I long to be

Homeward bound
I wish I was
Homeward bound
Home, where my thought's escaping
Home, where my music's playing
Home, where my love lies waiting
Silently for me

Tonight I'll sing my songs again
I'll play the game and pretend, mmm
But all my words come back to me
In shades of mediocrity
Like emptiness in harmony
I need someone to comfort me

Homeward bound
I wish I was
Homeward bound
Home, where my thought's escaping
Home, where my music's playing
Home, where my love lies waiting
Silently for me
Silently for me"
"14","Kathy’s Song","Simon & Garfunkel","Old Friends","","January 17, 1966","65872","162","24","","https://genius.com/Simon-and-garfunkel-kathys-song-lyrics","79541","I hear the drizzle of the rain
Like a memory it falls
Soft and warm continuing
Tapping on my roof and walls

And from the shelter of my mind
Through the window of my eyes
I gaze beyond the rain-drenched streets
To England, where my heart lies

My mind's distracted and diffused
My thoughts are many miles away
They lie with you when you're asleep
And kiss you when you start your day

And a song I was writing is left undone
I don't know why I spend my time
Writing songs I can't believe
With words that tear and strain to rhyme

And so you see, I have come to doubt
All that I once held as true
I stand alone without beliefs
The only truth I know is you

And as I watch the drops of rain
Weave their weary paths and die
I know that I am like the rain
There but for the grace of you go I"
"15","A Hazy Shade of Winter","Simon & Garfunkel","Old Friends","","October 22, 1966","63801","218","44","","https://genius.com/Simon-and-garfunkel-a-hazy-shade-of-winter-lyrics","79643","Time, time, time
See what's become of me
While I looked around for my possibilities
I was so hard to please

But look around
The leaves are brown
And the sky is a hazy shade of winter

Hear the Salvation Army band
Down by the riverside
It's bound to be a better ride
Than what you've got planned
Carry your cup in your hand

And look around you
Leaves are brown now
And the sky is a hazy shade of winter

Hang on to your hopes, my friend
That's an easy thing to say
But if your hope should pass away
Simply pretend
That you can build them again

Look around
The grass is high
The fields are ripe
It's the springtime of my life

Ah, seasons change with the scenery
Weaving time in a tapestry
Won't you stop and remember me
At any convenient time?

Funny how my memory skips
While looking over manuscripts
Of unpublished rhyme
Drinking my vodka and lime

I look around
Leaves are brown now
And the sky is a hazy shade of winter

Look around
Leaves are brown
There's a patch of snow on the ground
Look around
Leaves are brown
There's a patch of snow on the ground
Look around
Leaves are brown
There's a patch of snow on the ground"
"16","Old Friends","Simon & Garfunkel","Bookends","","April 3, 1968","48213","93","20","","https://genius.com/Simon-and-garfunkel-old-friends-lyrics","79638","Old friends
Old friends
Sat on their park bench like bookends
A newspaper blown through the grass
Falls on the round toes of the high shoes
Of the old friends

Old friends
Winter companions, the old men
Lost in their overcoats
Waiting for the sunset
The sounds of the city
Sifting through trees
Settle like dust on the shoulders
Of the old friends

Can you imagine us years from today
Sharing a park bench quietly?
How terribly strange to be seventy

Old friends
Memory brushes the same years
Silently sharing the same fears"
"17","The 59th Street Bridge Song (Feelin’ Groovy)","Simon & Garfunkel","Old Friends","","October 10, 1966","44329","136","19","","https://genius.com/Simon-and-garfunkel-the-59th-street-bridge-song-feelin-groovy-lyrics","79621","Slow down, you move too fast
You got to make the morning last
Just kicking down the cobblestones
Looking for fun and feelin' groovy

Ba da, ba da, ba da, ba da, feelin' groovy

Hello, lamppost, whatcha knowing?
I've come to watch your flowers growing
Ain't cha got no rhymes for me?
Doot-in' doo-doo, feelin' groovy

Ba da, ba da, ba da, ba da, feelin' groovy

I've got no deeds to do, no promises to keep
I'm dappled and drowsy and ready to sleep
Let the morning time drop all its petals on me
Life, I love you, all is groovy

Ba, da, da, da, da, da, da
Ba, da, da, da, da, da, da
Ba, da, da, da, da, da, da
Ba, da, da, da, da, da, da
Ba, da, da, da, da, da, da"
"18","For Emily, Whenever I May Find Her","Simon & Garfunkel","Old Friends","","October 10, 1966","42819","92","21","","https://genius.com/Simon-and-garfunkel-for-emily-whenever-i-may-find-her-lyrics","79625","What a dream I had
Pressed in organdy
Clothed in crinoline
Of smoky burgundy
Softer than the rain

I wandered empty streets
Down past the shop displays
I heard cathedral bells
Tripping down the alleyways
As I walked on

And when you ran to me
Your cheeks flushed with the night
We walked on frosted fields
Of juniper and lamplight
I held your hand

And when I awoke
And felt you warm and near
I kissed your honey hair
With my grateful tears
Oh, I love you, girl
Oh, I love you"
"19","Wednesday Morning, 3 A.M.","Simon & Garfunkel","Old Friends","","October 19, 1964","41346","153","16","","https://genius.com/Simon-and-garfunkel-wednesday-morning-3-am-lyrics","79613","I can hear the soft breathing of the girl that I love
As she lies here beside me, asleep with the night
And her hair, in a fine mist, floats on my pillow
Reflecting the glow of the winter moonlight

She is soft, she is warm, but my heart remains heavy
And I watch, as her breasts gently rise, gently fall
For I know, with the first light of dawn, I'll be leaving
And tonight will be all I have left to recall

Oh, what have I done? Why have I done it?
I've committed a crime, broken the law
For twenty-five dollars and pieces of silver
I held up and robbed a hard liquor store

My life seems unreal, my crime an illusion
A scene badly written in which I must play
Yet, I know as I gaze at my young love beside me
The morning is just a few hours away"
"20","Bookends","Simon & Garfunkel","Simon and Garfunkel’s Greatest Hits","","June 14, 1972","37750","36","8","","https://genius.com/Simon-and-garfunkel-bookends-lyrics","808763","Time it was
And what a time it was
It was a time of innocence
A time of confidences

Long ago, it must be
I have a photograph
Preserve your memories
They're all that's left you"
"21","At the Zoo","Simon & Garfunkel","Old Friends","","February 27, 1967","35409","163","34","","https://genius.com/Simon-and-garfunkel-at-the-zoo-lyrics","79644","Someone told me
It's all happening at the zoo
I do believe it
I do believe it's true

It's a light and tumble journey
From the East Side to the park
Just a fine and fancy ramble to the zoo
But you can take the crosstown bus
If it's raining or it's cold
And the animals will love it
If you do, if you do now

Something tells me
It's all happening at the zoo
I do believe it
I do believe it's true

The monkeys stand for honesty
Giraffes are insincere
And the elephants are kindly, but they're dumb
Orangutans are skeptical
Of changes in their cages
And the zookeeper is very fond of rum
Zebras are reactionaries
Antelopes are missionaries
Pigeons plot in secrecy
And hamsters turn on frequently
What a gas! You gotta come and see

At the zoo
At the zoo
At the zoo
At the zoo
At the zoo
At the zoo
At the zoo
At the zoo..."
"22","Richard Cory","Simon & Garfunkel","Old Friends","","January 17, 1966","33964","252","45","","https://genius.com/Simon-and-garfunkel-richard-cory-lyrics","79544","They say that Richard Cory owns
One half of this whole town
With political connections
To spread his wealth around
Born into society
A banker's only child
He had everything a man could want
Power, grace and style

But I work in his factory
And I curse the life I'm living
And I curse my poverty
And I wish that I could be
Oh, I wish that I could be
Oh, I wish that I could be
Richard Cory

The papers print his picture
Almost everywhere he goes
Richard Cory at the opera
Richard Cory at a show
And the rumor of his party
And the orgies on his yacht
Oh, he surely must be happy
With everything he's got

But I, I work in his factory
And I curse the life I'm living
And I curse my poverty
And I wish that I could be
Oh, I wish that I could be
Oh, I wish that I could be
Richard Cory

He freely gave to charity
He had the common touch
And they were grateful for his patronage
And they thanked him very much
So my mind was filled with wonder
When the evening headlines read
""Richard Cory went home last night
And put a bullet through his head""

But I, I work in his factory
And I curse the life I'm living
And I curse my poverty
And I wish that I could be
Oh, I wish that I could be
Oh, I wish that I could be
Richard Cory"
"23","Bleecker Street","Simon & Garfunkel","Wednesday Morning, 3 A.M.","","October 19, 1964","32119","93","20","","https://genius.com/Simon-and-garfunkel-bleecker-street-lyrics","79600","Fog's rollin' in off the East River bank
Like a shroud it covers Bleecker Street
Fills the alleys where men sleep
Hides the shepherd from the sheep

Voices leaking from a sad café
Smiling faces try to understand
I saw a shadow touch a shadow's hand
On Bleecker Street

A poet reads his crooked rhyme
Holy, holy is his sacrament
Thirty dollars pays your rent
On Bleecker Street

I heard a church bell softly chime
In a melody sustaining
It's a long road to Canaan
On Bleecker Street

Mmm
Ooh
Ooh
Bleecker Street"
"24","Keep the Customer Satisfied","Simon & Garfunkel","Old Friends","","January 26, 1970","29560","196","36","","https://genius.com/Simon-and-garfunkel-keep-the-customer-satisfied-lyrics","79656","Gee, but it's great to be back home
Home is where I wanna be
I've been on the road so long, my friend
And if you came along, I know you couldn’t disagree

It's the same old story, yeah
Everywhere I go
I get slandered, libelled
I hear words I never heard in the Bible

And I'm one step ahead of the shoeshine
Two steps away from the county line
Just trying to keep my customers satisfied
Satisfied

Deputy Sheriff said to me
""Tell me what you come here for, boy
You better get your bags and flee
You're in trouble, boy, and now you're heading into more""

It’s the same old story
Everywhere I go
I get slandered, libelled
I hear words I never heard in the Bible

And I'm one step ahead of the shoeshine
Two steps away from the county line
Just trying to keep my customers satisfied
Satisfied

Woah-oh-oh-oh
Woah-oh-oh-oh
Woah-oh-oh-oh
Woah-oh-oh-oh

But it's the same old story
Everywhere I go
I get slandered, libelled
I hear words I never heard in the Bible

And I'm so tired
I'm, oh, so tired
But I'm trying to keep my customers satisfied
Satisfied, alright"
"25","The Dangling Conversation","Simon & Garfunkel","Old Friends","","September 3, 1966","29393","175","33","","https://genius.com/Simon-and-garfunkel-the-dangling-conversation-lyrics","79622","It's a still life water color
Of a now late afternoon
As the sun shines through the curtained lace
And shadows wash the room
And we sit and drink our coffee
Couched in our indifference
Like shells upon the shore
You can hear the ocean roar

In the dangling conversation
And the superficial sighs
The borders of our lives

And you read your Emily Dickinson
And I my Robert Frost
And we note our place with bookmarkers
That measure what we've lost
Like a poem poorly written
We are verses out of rhythm
Couplets out of rhyme
In syncopated time

And the dangling conversation
And the superficial sighs
Are the borders of our lives

Yes, we speak of things that matter
With words that must be said
""Can analysis be worthwhile?""
""Is the theater really dead?""
And how the room is softly faded
And I only kiss your shadow
I cannot feel your hand
You're a stranger now unto me

Lost in the dangling conversation
And the superficial sighs
In the borders of our lives"
"26","A Simple Desultory Philippic (Or How I Was Robert McNamara’d into Submission)","Simon & Garfunkel","Parsley, Sage, Rosemary and Thyme","","October 10, 1966","28592","184","26","","https://genius.com/Simon-and-garfunkel-a-simple-desultory-philippic-or-how-i-was-robert-mcnamarad-into-submission-lyrics","79624","I been Norman Mailered, Maxwell Taylored
I been John O'Hara'd, McNamara'd
I been Rolling Stoned and Beatled 'til I'm blind
I been Ayn Randed, nearly branded a communist
Cause I'm left-handed
That's the hand I use... well, never mind

I been Phil Spectored, resurrected
I been Lou Adlered, Barry Sadlered
Well, I paid all the dues I want to pay
And I learned the truth from Lenny Bruce
And all of my wealth won't buy me health
So I smoke a pint of tea a day

I knew a man, his brain so small
He couldn't think of nothing at all
Not the same as you and me
He doesn't dig poetry, he's so unhip when you say Dylan
He thinks you're talking about Dylan Thomas, whoever he was
The man ain't got no culture
But it's alright, Ma! Everybody must get stoned

I been Mick Jaggered, been silver daggered
Andy Warhol, won't you please come home?
I been mothered, fathered, aunt and uncled
Been Roy Haleed and Art Garfunkeled
I just discovered somebody's tapped my phone

(Folk rock...)
(I've lost my harmonica, Albert...)"
"27","Bookends Theme (Reprise)","Simon & Garfunkel","Bookends","","April 3, 1968","27647","36","7","","https://genius.com/Simon-and-garfunkel-bookends-theme-reprise-lyrics","79639","Time it was and what a time it was, it was
A time of innocence
A time of confidences
Long ago, it must be
I have a photograph
Preserve your memories
They're all that's left you"
"28","So Long, Frank Lloyd Wright","Simon & Garfunkel","Old Friends","","January 26, 1970","24064","124","31","","https://genius.com/Simon-and-garfunkel-so-long-frank-lloyd-wright-lyrics","79657","So long, Frank Lloyd Wright
I can't believe your song is gone so soon
I barely learned the tune
So soon
So soon

I'll remember Frank Lloyd Wright
All of the nights we'd harmonize till dawn
I never laughed so long
So long
So long

Architects may come and
Architects may go and
Never change your point of view
When I run dry
I stop awhile and think of you

Architects may come and
Architects may go and
Never change your point of view

So long, Frank Lloyd Wright
All of the nights we'd harmonize till dawn
I never laughed so long
So long
So long
So long
So long
So long
So long
So long
(""So long already, Artie!"")
So long
So long"
"29","Sparrow","Simon & Garfunkel","Old Friends","","October 19, 1964","21110","147","20","","https://genius.com/Simon-and-garfunkel-sparrow-lyrics","79601","Who will love a little Sparrow?
Who's traveled far and cries for rest?
""Not I,"" said the Oak Tree
""I won't share my branches with no sparrow's nest
And my blanket of leaves won't warm her cold breast.""

Who will love a little Sparrow
And who will speak a kindly word?
""Not I,"" said the Swan
""The entire idea is utterly absurd
I'd be laughed at and scorned if the other Swans heard.""

And who will take pity in his heart
And who will feed a starving sparrow?
""Not I,"" said the Golden Wheat
""I would if I could but I cannot, I know
I need all my grain to prosper and grow.""

Who will love a little Sparrow?
Will no one write her eulogy?
""I will,"" said the Earth
""For all I've created returns unto me
From dust were ye made and dust ye shall be."""
"30","7 O’Clock News/Silent Night","Simon & Garfunkel","Old Friends","","October 10, 1966","21054","380","21","","https://genius.com/Simon-and-garfunkel-7-oclock-news-silent-night-lyrics","79627","Silent night
Holy night
All is calm
All is bright
Round yon virgin mother and child
Holy infant so tender and mild
Sleep in heavenly peace, sleep in heavenly peace
Silent night
Holy night
All is calm
All is bright
Round yon virgin mother and child
Holy infant so tender and mild
Sleep in heavenly peace, sleep in heavenly peace

This is the early evening edition of the news. The recent fight in the House of Representatives was over the open housing
Section of the Civil Rights Bill brought traditional enemies together but it left the defenders of the measure without the votes of their strongest supporters. President Johnson originally proposed an outright ban covering discrimination by everyone for every type of housing but it had no chance from the start, and everyone in Congress knew it. A compromise was painfully worked out in the House Judiciary Committee

In Los Angeles today, comedian Lenny Bruce died of what was believed to be an overdose of narcotics. Bruce was 42 years old

Dr. Martin Luther King says he does not intend to cancel plans for an open housing march Sunday into the Chicago suburb of Cicero. Cook County Sheriff Richard Ogleby asked King to call off the march and the police in Cicero said they would ask the National Guard to be called out if it is held. King, now in Atlanta, Georgia, plans to return to Chicago tuesday

In Chicago, Richard Speck, accused murderer of nine student nurses, was brought before a grand jury today for indictment. The nurses were found stabbed and strangled in their Chicago apartment

In Washington the atmosphere was tense today as a special subcommittee of the House Committee on Un-American Activities continued its probe into anti-Vietnam war protests. Demonstrators were forcibly evicted from the hearings when they began chanting anti-war slogans. Former Vice-President Richard Nixon says that unless there is a substantial increase in the present war effort in Viet nam, the U.S. should look forward to five more years of war. In a speech before the Convention of the Veterans of Foreign Wars in New York Nixon also said opposition to the war in this country is the greatest single weapon working against the U.S

That's the 7 o'clock edition of the news. Goodnight"
"31","Last Night I Had the Strangest Dream","Simon & Garfunkel","Wednesday Morning, 3 A.M.","","October 19, 1964","20732","120","20","","https://genius.com/Simon-and-garfunkel-last-night-i-had-the-strangest-dream-lyrics","79599","Last night I had the strangest dream
I ever dreamed before
I dreamed the world had all agreed
To put an end to war

I dreamed I saw a mighty room
The room was filled with men
And the paper they were signing said
They'd never fight again

And when the papers all were signed
And a million copies made
They all joined hands and bowed their heads
And grateful prayers were prayed

And the people in the streets below
Were dancing round and round
And guns and swords and uniforms
Were scattered on the ground

Last night I had the strangest dream
I ever dreamed before
I dreamed the world had all agreed
To put an end to war"
