"number","title","artist","album","album_release_date","release_date","pageviews","word_count","line_count","featured_artists","genius_url","genius_id","lyrics"
"11","Ashes to Ashes","David Bowie","Sound + Vision [2003 Version]","","September 12, 1980","369600","328","50","","https://genius.com/David-bowie-ashes-to-ashes-lyrics","339065","Do you remember a guy that's been
In such an early song?
I've heard a rumour from Ground Control
Oh, no, don't say it's true
They got a message from the Action Man
""I'm happy, hope you're happy too
I've loved all I've needed, love
Sordid details following""

The shrieking of nothing is killing
The shrieking of nothing is killing
Just pictures of Jap girls in synthesis
Just pictures of Jap girls in synthesis
And I ain't got no money and I ain't got no hair
I ain't got no money and I ain't got no hair
But I'm hoping to kick, but the planet is glowing
But I'm hoping to kick, but the planet is glowing

Ashes to ash and funk to funky
We know Major Tom's a junkie
Strung out in heaven's high
Hitting an all-time low

Time and again, I tell myself
I'll stay clean tonight
But the little green wheels are following me
Oh, no, not again
I'm stuck with a valuable friend
""I'm happy, hope you're happy too""
One flash of light, but no smoking pistol

I've never done good things
I've never done good things
I've never done bad things
I've never done bad things
I never did anything out of the blue, whoa whoa
I never did anything out of the blue, whoa whoa
Want an axe to break the ice
I want an axe to break the ice
Wanna come down right now
I want to come down right now

Ashes to ashes, funk to funky
We know Major Tom's a junkie
Strung out in heaven's high
Hitting an all-time low

My mama said to get things done
You'd better not mess with Major Tom
My mama said to get things done
You'd better not mess with Major Tom
My mama said to get things done
You'd better not mess with Major Tom
My mama said to get things done
You'd better not mess with Major Tom
My mama said"
"12","Modern Love","David Bowie","Sound + Vision [2003 Version]","","September 12, 1983","365108","338","59","","https://genius.com/David-bowie-modern-love-lyrics","232821","I know when to go out
Know when to stay in
Get things done

I catch the paper boy
But things don't really change
I'm standing in the wind
But I never wave bye-bye
But I try
I try

There's no sign of life
It's just the power to charm
I'm lying in the rain
But I never wave bye-bye
But I try
I try

Never going to fall for
(Modern love) Walks beside me
(Modern love) Walks on by
(Modern love) Gets me to the church on time
(Church on time) Terrifies me
(Church on time) Makes me party
(Church on time) Puts my trust in God and man
(God and man) No confessions
(God and man) No religion
(God and man) Don't believe in modern love

It's not really work
It's just the power to charm
Still standing in the wind
But I never wave bye-bye
But I try
I try

Never going to fall for
(Modern love) Walks beside me
(Modern love) Walks on by
(Modern love) Gets me to the church on time
(Church on time) Terrifies me
(Church on time) Makes me party
(Church on time) Puts my trust in God and man
(God and man) No confessions
(God and man) No religion
(God and man) Don't believe in modern love

(Modern love) Walks beside me
(Modern love) Walks on by
(Modern love) Gets me to the church on time
(Church on time) Terrifies me
(Church on time) Makes me party
(Church on time) Puts my trust in God and man
(God and man) No confessions
(God and man) No religion
(God and man) Don't believe in modern love

Modern love, modern love, modern love, modern love
Modern love, modern love, modern love, modern love
(Modern love, modern love, modern love, modern love)
Modern love, walks beside me (Modern love)
Modern love, walks on by (Modern love)
Modern love, walks beside me (Modern love)
Modern love, walks on by (Modern love)
Never gonna fall for
(Modern love, modern love, modern love, modern love)"
"13","Five Years","David Bowie","The Rise and Fall of Ziggy Stardust and the Spiders from Mars (1990 Reissue)","","June 16, 1972","302911","378","53","","https://genius.com/David-bowie-five-years-lyrics","100498","Pushing through the market square
So many mothers sighing (Sighing)
News had just come over
We had five years left to cry in (Cry in)
News guy wept and told us
Earth was really dying (Dying)
Cried so much his face was wet
Then I knew he was not lying (Lying)
I heard telephones, opera house, favourite melodies
I saw boys, toys, electric irons and TVs
My brain hurt like a warehouse, it had no room to spare
I had to cram so many things to store everything in there
And all the fat, skinny people
And all the tall, short people
And all the nobody people
And all the somebody people
I never thought I'd need so many people

A girl my age went off her head
Hit some tiny children
If the Black hadn't have pulled her off
I think she would have killed them
A soldier with a broken arm
Fixed his stare to the wheels of a Cadillac
A cop knelt and kissed the feet of a priest
And a queer threw up at the sight of that
I think I saw you in an ice-cream parlour
Drinking milkshakes cold and long
Smiling and waving and looking so fine
Don't think you knew you were in this song
And it was cold and it rained, so I felt like an actor
And I thought of Ma and I wanted to get back there
Your face, your race, the way that you talk
I kiss you, you're beautiful, I want you to walk

We've got five years, stuck on my eyes
Five years, what a surprise
We've got five years, my brain hurts a lot
Five years, that's all we've got
We've got five years, what a surprise
Five years, stuck on my eyes
We've got five years, my brain hurts a lot
Five years, that's all we've got
We've got five years, stuck on my eyes
Five years, what a surprise
We've got five years, my brain hurts a lot
Five years, that's all we've got
We've got five years, what a surprise
We've got five years, stuck on my eyes
We've got five years, my brain hurts a lot
Five years, that's all we've got
Five years
Five years
Five years
Five years"
"14","Rock ‘n’ Roll Suicide","David Bowie","The Singles Collection","","June 16, 1972","268755","237","33","","https://genius.com/David-bowie-rock-n-roll-suicide-lyrics","175466","Time takes a cigarette, puts it in your mouth
You pull on your finger
Then another finger, then cigarette
The wall-to-wall is calling
It lingers, then you forget

Oh, oh, oh, oh, you're a rock 'n' roll suicide

You're too old to lose it, too young to choose it
And the clock waits so patiently on your song
You walk past the café, but you don't eat
When you've lived too long

Oh, no, no, no, you're a rock 'n' roll suicide

Chev's brakes are snarling
As you stumble across the road
But the day breaks instead, so you hurry home
Don't let the sun blast your shadow
Don't let the milk float ride your mind
They're so natural, religiously unkind

Oh no, love, you're not alone
You're watching yourself, but you're too unfair
You got your head all tangled up
But if I could only make you care
Oh no, love, you're not alone
No matter what or who you've been
No matter when or where you've seen
All the knives seem to lacerate your brain
I've had my share, I'll help you with the pain
You're not alone

Just turn on with me, and you're not alone
Let's turn on and be not alone (Wonderful)
Give me your hands, 'cause you're wonderful (Wonderful)
Just give your hands, 'cause you're wonderful (Wonderful)
Oh, give me your hands, 'cause you're wonderful (Wonderful)
Oh, give me your hands"
"15","Let’s Dance","David Bowie","Changesbowie","","March 17, 1983","265445","233","42","","https://genius.com/David-bowie-lets-dance-lyrics","108637","Ah, ah, ah, ah

(Let's dance)
(Let's dance)

(Let's dance) Put on your red shoes and dance the blues
(Let's dance) To the song they're playing on the radio
(Let's sway) While colour lights up your face
(Let's sway) Sway through the crowd to an empty space

If you say run, I'll run with you
And if you say hide, we'll hide
Because my love for you would break my heart in two
If you should fall, into my arms and tremble like a flower

(Let's dance)
(Let's dance)

(Let's dance) For fear your grace should fall
(Let's dance) For fear tonight is all
(Let's sway) You could look into my eyes
(Let's sway) Under the moonlight, the serious moonlight

And if you say run, I'll run with you
And if you say hide, we'll hide
Because my love for you would break my heart in two
If you should fall, into my arms and tremble like a flower

(Let's dance)
(Let's dance)

(Let's dance) Put on your red shoes and dance the blues
(Let's dance) To the song we're playing
(Let's sway)
(Let's sway) Under the moonlight, the serious moonlight

(Let's dance)
(Let's)
(Let's)
(Let's)
(Let's sway)
(Let's)
Let's dance, let's dance, let's dance, let's dance, let's dance
(Let's dance)
Let's sway
Let's sway
Let's dance, let's dance, let's dance, let's dance, let's dance
(Let's dance)
(Let's dance)
(Let's dance)
(Let's dance)"
"16","Girl Loves Me","David Bowie","I Can’t Give Everything Away (2002-2016)","","January 8, 2016","264846","227","40","","https://genius.com/David-bowie-girl-loves-me-lyrics","2401702","Cheena so sound, so titi up this malchick, say
Party up moodge, nanti vellocet round on Tuesday
Real bad dizzy snatch, making all the omies mad – Thursday
Popo blind to the polly in the hole by Friday

Where the fuck did Monday go?
I'm cold to this pig and pug show
I'm sitting in the chestnut tree
Who the fuck's gonna mess with me?

Girl loves me (Hey, cheena)
Girl loves me
Girl loves me (Hey, cheena)
Girl loves me

Where the fuck did Monday go?
(Go, go, go, go, go, go, go)
I'm cold to this pig and pug show
(Go, go, go, go, go, go, go, go)
Where the fuck did Monday go?
(Go, go, go, go, go, go, go, go, go)

You viddy at the cheena
Choodesny with the red rot
Libbilubbing litso-fitso
Devotchka watch her garbles
Spatchko at the rozz-shop
Split a ded from his deng, deng
Viddy, viddy at the cheena

Girl loves me (Hey, cheena)
Girl loves me
Girl loves me (Hey, cheena)
Girl loves me
Girl loves me (Hey, cheena)
Girl loves me

Where the fuck did Monday go?
Where the fuck did Monday go?
Where the fuck did Monday go?

Girl loves me (Hey, cheena)
Girl loves me
Girl loves me (Hey, cheena)
Girl loves me

Where the fuck did Monday go?
Where the fuck did Monday go?"
"17","Rebel Rebel","David Bowie","Sound + Vision [2003 Version]","","February 15, 1974","211913","394","61","","https://genius.com/David-bowie-rebel-rebel-lyrics","373134","Doo doo doo-doo doo doo-doo doo
Doo doo doo-doo doo doo-doo doo
Doo doo doo-doo doo doo-doo doo

You've got your mother in a whirl
She's not sure if you're a boy or a girl
Hey, babe, your hair's alright
Hey, babe, let's go out tonight
You like me and I like it all
We like dancing and we look divine
You love bands when they're playing hard
You want more and you want it fast

They put you down, they say I'm wrong
You tacky thing, you put them on

Rebel Rebel, you've torn your dress
Rebel Rebel, your face is a mess
Rebel Rebel, how could they know?
Hot tramp, I love you so

Don't ya?
Doo doo doo-doo doo doo-doo doo

You've got your mother in a whirl
'Cause she's not sure if you're a boy or a girl
Hey, babe, your hair's alright
Hey, babe, let's stay out tonight
You like me and I like it all
We like dancing and we look divine
You love bands when they're playing hard
You want more and you want it fast

They put you down, they say I'm wrong
You tacky thing, you put them on

Rebel Rebel, you've torn your dress
Rebel Rebel, your face is a mess
Rebel Rebel, how could they know?
Hot tramp, I love you so

Don't ya?
Ooh!
Doo doo doo-doo doo doo-doo doo
Doo doo doo-doo doo doo-doo doo

Rebel Rebel, you've torn your dress
Rebel Rebel, your face is a mess
Rebel Rebel, how could they know?
Hot tramp, I love you so (don't ya?)

You've torn your dress, your face is a mess
You can't get enough, but enough ain't the test
You've got your transmission and your live wire
You got your fuel line and a handful of ludes
You wanna be there when they count up the dudes
And I love your dress
You're a juvenile success
Because your face is a mess
So how could they know?
I said, how could they know?
So what you wanna know?
Calamity's child, chi-chi, chi-chi
Where'd you wanna go?
What can I do for you? Looks like I've been there too
'Cause you've torn your dress
And your face is a mess
Ooh, your face is a mess
Ooh, ooh, so how could they know?
Ah, ah, how could they know?
Ah, ah"
"18","’Tis a Pity She Was a Whore","David Bowie","I Can’t Give Everything Away (2002-2016)","","November 10, 2014","193325","128","27","","https://genius.com/David-bowie-tis-a-pity-she-was-a-whore-lyrics","576275","​

Man, she punched me like a dude
Hold your mad hands, I cried
‘Tis a pity she was a whore
‘Tis my curse, I suppose
That was patrol
That was patrol
This is the war

Black struck the kiss, he kept my cock
Smote the mistress, drifting on
‘Tis a pity she was a whore
She stole my purse, with rattling speed
That was patrol
This is the war
‘Tis a pity she was a whore

​​

Man, she punched me like a dude
Hold your mad hands, I cried
‘Tis a pity she was a whore
‘Tis my fate, I suppose
For, that was patrol
That was patrol
‘Tis a pity she was a whore

‘Tis a pity she was a whore
Woo!
Ahh! Woo!
Woo!"
"19","Young Americans","David Bowie","Sound + Vision [2003 Version]","","February 21, 1975","191543","516","88","","https://genius.com/David-bowie-young-americans-lyrics","338958","They pulled in just behind the bridge
He lays her down, he frowns
""Gee, my life's a funny thing
Am I still too young?""
He kissed her then and there
She took his ring, took his babies
It took him minutes, took her nowhere
Heaven knows, she'd have taken anything, but

(All night)
She wants the young American
(Young American, young American)
(She wants the young American)
(All right)
She wants the young American

Scanning life through the picture window
She finds the slinky vagabond
He coughs as he passes her Ford Mustang
But Heaven forbid, she'll take anything
But the freak, and his type, all for nothing
He misses a step and cuts his hand, but
Showing nothing, he swoops like a song
She cries ""Where have all Papa's heroes gone?""

(All night)
She wants the young American
(Young American, young American)
(She wants the young American)
(All right)
But she wants the young American

All the way from Washington
Her bread-winner begs off the bathroom floor
""We live for just these twenty years
Do we have to die for the fifty more?""

All night
He wants the young American
(Young American, young American)
(He wants the young American)
(All right) All right
He wants the young American

Do you remember, your President Nixon?
Do you remember, the bills you have to pay?
Or even yesterday?

Have you been the un-American?
Just you and your idol sing falsetto
'Bout leather, leather everywhere
And not a myth left from the ghetto
Well, well, well, would you carry a razor
In case, just in case of depression?
Sit on your hands on a bus of survivors
Blushing at all the Afro-Sheeners
Ain't that close to love?
Well, ain't that poster love?
Well, it ain't that Barbie doll
Her heart's been broken just like you and

(All night)
All night, you want the young American
(Young American) young American
(You want the young American) All right
All right
You want the young American

You ain't a pimp and you ain't a hustler
A pimp's got a Caddy and a lady got a Chrysler
Black's got respect, and white's got his soul train
Mama's got cramps, and look at your hands ache
(I heard the news today, oh boy)
I got a suite and you got defeat
Ain't there a man who can say no more?
And ain't there a woman I can sock on the jaw?
And, ain't there a child I can hold without judging?
Ain't there a pen that will write before they die?
Ain't you proud that you've still got faces?
Ain't there one damn song that can make me break down and cry?

All night
I want the young American
(Young American) young American
(I want the young American)
All right
I want the young American, young American

(Young American, young American)
(I want the young American)
(All night)
You want I, I want you
(Young American, young American)
(I want the young American)
(All right)
All I want is the young American
(Young American, young American)
(I want the young American)
(All night)"
"20","Suffragette City","David Bowie","The Singles 1969 to 1993 (Featuring His Greatest Hits)","","June 16, 1972","187420","336","57","","https://genius.com/David-bowie-suffragette-city-lyrics","175457","(Hey, man) Oh, leave me alone, you know
(Hey, man) Oh, Henry, get off the phone, I gotta
(Hey, man) I gotta straighten my face
This mellow thighed chick just put my spine out of place
(Hey, man) My school day's insane
(Hey, man) My work's down the drain
(Hey, man) Well, she's a total blam-blam
She said she had to squeeze it, but she, and then she

Oh, don't lean on me, man, 'cause you can't afford the ticket
Back from Suffragette City
Oh, don't lean on me, man, 'cause you ain't got time to check it
You know my Suffragette City
Is outta sight
She's all right
Mmm

(Hey, man) Oh, Henry, don't be unkind, go away
(Hey, man) I can't take you this time, no way
(Hey, man) Dear droogie, don't crash here
There's only room for one, and here she comes, here she comes

Oh, don't lean on me, man, 'cause you can't afford the ticket
Back from Suffragette City
Oh, don't lean on me, man, 'cause you ain't got time to check it
You know my Suffragette City
Is outta sight
She's all right
Oh, hit me

Oh, don't lean on me, man, 'cause you can't afford the ticket
Back from Suffragette City
Oh, don't lean on me, man, 'cause you ain't got time to check it
You know my Suffragette City
Don't lean on me, man, 'cause you can't afford the ticket
Back from Suffragette City
And don't lean on me, man, 'cause you ain't got time to check it
You know my Suffragette City
Is outta sight
Woah, she's all right

A Suffragette City
A Suffragette City
I'm back on Suffragette City
I'm back on Suffragette City
Woah, Suffragette City
Oh, Suffragette City
Ooh-how, Suffragette City
Ooh-how, Suffragette City
Ooh-how, Suffragette
Oh, wham, bam, thank you, Ma'am!
A Suffragette City
A Suffragette City
Quite all right
A Suffragette City
Too fine
A Suffragette City
Oh, a Suffragette City
Oh, my Suffragette City
Oh, my Suffragette City
Oh, Suffragette
Suffragette!"
