word,total_count,chapter_count,chapters
watch,80,16,"4:2,5:5,6:7,8:2,9:4,10:7,11:1,12:6,13:2,15:3,16:2,18:10,20:9,21:8,22:6,23:6"
door,78,14,"4:8,5:10,6:12,9:3,10:3,12:3,14:1,15:1,16:1,17:2,18:6,21:2,22:18,23:8"
walk,78,15,"4:3,5:1,6:6,8:2,9:3,10:3,11:3,12:8,15:2,16:2,18:3,20:4,21:14,22:12,23:12"
arm,77,16,"4:2,5:2,6:8,8:2,9:4,10:3,11:5,12:4,14:2,16:1,17:1,18:8,20:2,21:12,22:15,23:6"
good,76,16,"4:4,5:5,6:6,8:2,9:2,11:2,12:13,14:2,15:2,16:3,17:2,18:8,20:9,21:6,22:7,23:3"
let,75,16,"4:2,5:6,6:7,8:3,9:1,10:2,11:1,12:5,13:1,14:3,16:4,18:4,20:16,21:6,22:9,23:5"
life,74,18,"3:2,4:5,5:5,6:3,8:3,9:1,10:6,11:2,12:3,13:2,14:4,15:1,16:2,18:5,20:17,21:5,22:3,23:5"
minute,72,14,"4:7,5:4,6:8,9:2,10:1,11:2,12:1,15:1,17:2,18:2,20:31,21:4,22:3,23:4"
little,71,16,"4:3,5:7,6:10,8:2,10:4,11:4,12:4,14:1,15:2,16:1,18:6,20:9,21:3,22:11,23:3,24:1"
window,70,15,"4:4,5:5,6:2,9:13,10:1,11:2,12:3,14:1,15:2,16:1,18:6,20:4,21:11,22:10,23:5"
stand,69,16,"4:4,5:4,6:7,8:2,9:3,10:3,11:4,12:9,13:1,14:2,15:1,18:8,20:5,21:4,22:6,23:6"
work,69,18,"4:7,5:4,6:4,8:1,10:2,11:1,12:7,13:2,14:2,15:2,16:2,17:2,18:6,20:6,21:2,22:4,23:14,26:1"
smile,68,14,"4:4,5:5,6:6,8:2,9:1,11:6,12:10,13:3,15:1,18:16,20:5,21:3,22:2,23:4"
star,66,15,"4:3,5:4,6:5,8:1,9:2,10:1,11:2,13:1,14:1,15:2,16:3,18:15,20:20,22:3,23:3"
small,65,16,"4:5,5:1,6:3,8:2,9:2,10:1,11:2,12:4,14:1,16:1,17:2,18:13,20:14,21:3,22:9,23:2"
wait,65,12,"4:3,5:8,6:12,9:4,10:2,11:3,12:6,16:1,18:7,21:9,22:3,23:7"
begin,64,15,"4:3,5:8,6:1,8:2,10:4,12:3,13:2,14:1,16:3,17:2,18:7,20:3,21:4,22:12,23:9"
happen,64,15,"4:3,5:6,6:3,9:4,10:3,11:3,12:8,13:1,15:1,16:2,18:6,20:7,21:5,22:1,23:11"
woman,64,15,"4:19,5:1,8:4,9:4,10:4,12:1,13:2,14:5,17:2,18:2,20:3,21:1,22:13,23:2,26:1"
hold,63,17,"4:6,5:2,6:5,8:1,9:2,10:2,11:5,12:5,13:1,14:1,16:1,17:2,18:5,20:6,21:10,22:2,23:7"
black,62,15,"4:4,5:1,6:11,8:3,9:1,10:1,11:3,12:13,15:1,16:2,17:1,18:6,21:5,22:7,23:3"
call,62,15,"4:4,5:4,6:7,8:1,9:2,11:1,12:5,14:2,16:5,17:2,18:14,20:4,21:3,22:2,23:6"
new,62,16,"4:2,5:3,6:4,8:1,9:3,10:1,11:5,12:1,13:1,15:2,17:2,18:9,20:14,21:6,22:3,23:5"
sit,62,16,"4:2,5:3,6:11,8:3,9:2,10:1,11:3,12:6,13:1,16:1,17:2,18:8,20:2,21:3,22:9,23:5"
speak,61,15,"4:1,5:3,6:2,8:2,9:1,10:2,11:4,12:3,16:1,17:4,18:18,20:5,21:5,22:5,23:5"
close,60,15,"4:5,5:2,6:7,8:2,9:4,10:2,11:3,12:7,16:1,17:2,18:6,20:2,21:2,22:5,23:10"
man,60,15,"4:4,6:6,8:3,10:6,11:5,12:4,15:2,16:2,17:1,18:8,20:5,21:3,22:1,23:9,26:1"
night,59,15,"4:1,5:4,6:11,8:3,9:5,10:2,11:3,12:3,15:1,17:2,18:7,20:1,21:7,22:2,23:7"
light,58,13,"4:5,5:3,6:5,9:2,10:1,12:5,14:2,17:1,18:4,20:7,21:4,22:10,23:9"
bed,57,14,"4:2,5:2,6:7,9:2,10:1,11:9,12:3,14:1,16:1,17:2,18:8,21:7,22:10,23:2"
white,57,14,"4:4,5:3,6:5,10:3,12:5,13:5,14:1,15:1,17:1,18:5,20:13,21:2,22:7,23:2"
ago,56,13,"3:2,4:4,5:14,6:5,8:3,11:3,12:1,15:2,18:2,20:4,21:2,22:5,23:9"
child,54,13,"4:4,5:1,6:3,8:2,9:13,10:3,11:4,13:1,14:1,18:7,20:6,22:3,23:6"
live,54,19,"3:2,4:4,5:3,6:6,8:1,9:2,10:1,11:2,12:2,13:1,14:1,15:1,17:2,21:2,22:9,23:12,24:1,25:1,26:1"
start,54,14,"4:3,5:2,6:8,8:1,9:2,10:1,11:5,12:3,16:3,17:1,18:3,20:4,21:16,23:2"
maybe,53,16,"4:3,5:7,6:8,9:2,10:2,11:1,12:4,13:1,15:1,16:2,17:1,18:2,20:2,21:10,22:2,23:5"
place,53,16,"3:2,4:6,5:5,6:1,8:1,11:2,12:3,13:2,14:3,15:2,18:6,20:2,21:3,22:7,23:7,26:1"
school,53,13,"4:2,5:7,6:11,9:1,10:2,11:3,12:3,13:1,15:3,18:10,20:3,21:6,23:1"
mean,51,14,"4:3,5:3,6:3,9:2,10:1,11:2,12:7,14:4,16:2,18:3,20:9,21:4,22:1,23:7"
sound,51,16,"4:1,5:6,6:2,8:1,9:3,10:1,11:1,12:5,13:1,15:2,16:2,18:2,20:6,22:3,23:14,26:1"
stop,51,12,"4:3,5:7,6:6,9:1,10:1,11:4,16:1,17:2,18:9,21:9,22:2,23:6"
wear,51,12,"4:6,5:4,6:7,8:1,9:1,12:5,13:4,14:1,18:7,20:1,21:6,22:8"
follow,50,14,"4:2,5:3,6:1,9:2,10:1,11:2,12:2,15:1,17:1,18:5,20:10,21:1,22:9,23:10"
house,50,12,"3:2,5:10,6:7,9:1,10:1,11:9,14:1,15:1,17:4,18:2,20:2,22:10"
move,49,18,"4:2,5:3,6:3,8:1,9:2,10:1,11:2,12:1,13:2,14:2,15:1,16:4,17:1,18:9,20:1,21:5,22:6,23:3"
need,49,10,"4:4,5:7,6:1,10:1,11:1,12:4,18:6,21:5,22:4,23:16"
remember,49,14,"4:4,5:4,6:3,8:7,9:1,10:2,11:2,12:1,15:1,17:1,18:3,21:4,22:7,23:9"
talk,49,16,"4:4,5:3,6:7,8:1,9:1,10:1,12:1,13:1,14:1,15:2,17:1,18:2,20:8,21:6,22:6,23:4"
voice,49,15,"4:1,5:3,6:3,8:2,9:6,11:3,12:2,15:1,16:1,17:5,18:8,20:2,21:6,22:2,23:4"
word,49,14,"4:4,5:7,9:1,10:1,11:2,12:3,15:1,16:1,17:1,18:7,20:9,21:4,22:1,23:7"
home,48,17,"4:2,5:3,6:2,8:2,9:1,10:2,11:1,12:4,14:2,15:2,16:1,17:3,18:5,20:2,21:10,22:4,23:2"
meet,48,14,"4:1,5:3,6:4,9:3,11:1,13:1,14:1,15:3,16:3,18:8,20:2,21:9,22:5,23:4"
make,47,13,"4:3,5:1,6:8,9:1,10:1,11:5,12:4,15:1,18:5,20:9,21:5,22:2,23:2"
sun,47,13,"4:1,6:2,9:1,10:2,11:7,12:4,13:3,17:2,18:2,20:2,21:6,22:7,23:8"
friend,46,14,"4:3,5:1,6:4,9:1,11:2,12:3,13:2,14:2,17:1,18:4,20:3,21:1,22:9,23:10"
give,46,15,"4:1,5:6,6:4,8:1,9:1,10:2,11:1,12:4,14:5,15:2,18:3,20:4,21:6,22:4,23:2"
mother,46,14,"4:1,5:3,6:5,8:1,9:4,10:4,11:8,13:1,14:2,18:7,20:2,21:2,22:4,23:2"
play,46,14,"4:1,5:4,6:10,10:1,11:1,12:2,13:2,14:3,15:2,18:3,20:2,21:6,22:3,23:6"
end,45,16,"3:2,4:2,5:3,6:4,9:2,10:1,11:1,13:1,14:1,15:2,16:2,18:5,20:10,21:2,22:5,23:2"
foot,45,13,"4:5,5:1,6:2,9:2,10:1,12:1,15:1,17:4,18:5,20:6,21:7,22:5,23:5"
love,45,14,"4:1,5:3,6:6,8:1,9:2,10:3,12:1,14:1,16:2,18:2,20:7,21:7,22:5,23:4"
sense,45,16,"4:2,5:2,6:1,9:6,10:1,11:1,12:5,13:1,14:1,15:1,16:2,17:2,18:2,20:4,21:4,22:10"
point,44,15,"4:6,5:2,6:2,9:1,10:2,11:1,12:4,13:1,14:1,16:2,18:2,20:7,21:4,22:3,23:6"
father,43,9,"4:1,5:3,8:11,9:4,10:18,11:2,14:1,18:1,22:2"
finally,43,17,"4:2,5:4,6:4,8:1,9:1,10:1,11:1,12:1,15:2,16:3,17:1,18:3,20:10,21:2,22:5,23:1,24:1"
laugh,43,12,"5:1,6:6,9:2,11:3,12:2,14:1,16:3,17:2,18:7,21:7,22:5,23:4"
question,43,15,"4:4,5:1,6:1,8:2,9:5,11:1,12:3,14:2,15:1,16:1,18:4,20:5,21:2,22:7,23:4"
keep,42,13,"4:7,5:4,6:5,9:3,10:2,12:3,15:1,17:1,18:2,20:1,21:3,22:4,23:6"
pull,42,14,"4:3,5:6,6:6,8:3,9:1,10:1,11:1,12:4,17:1,18:7,20:2,21:4,22:2,23:1"
sister,42,9,"5:21,6:8,8:3,9:1,10:2,13:2,15:1,21:1,22:3"
floor,41,11,"4:9,5:2,6:2,9:1,10:3,12:4,14:1,18:3,21:4,22:11,23:1"
world,41,13,"5:4,6:2,8:3,10:1,11:2,12:1,15:1,16:2,18:7,20:11,21:3,22:3,23:1"
bring,40,12,"4:2,5:8,6:3,8:2,9:3,12:4,15:3,16:2,18:4,21:2,22:4,23:3"
dark,40,15,"4:2,5:2,6:8,8:3,9:4,10:1,11:1,13:2,14:2,17:2,18:1,20:1,21:5,22:3,23:3"
different,40,14,"3:2,4:1,6:4,8:2,11:3,12:3,13:3,14:1,15:1,16:1,20:6,21:3,22:7,23:3"
high,40,12,"4:1,5:4,6:3,9:1,10:2,11:3,12:3,18:4,20:3,21:11,22:2,23:3"
lean,40,14,"4:4,5:3,6:4,9:4,10:3,11:1,12:2,16:3,17:1,18:4,21:4,22:1,23:5,24:1"
lie,40,11,"4:10,6:5,10:1,11:1,15:3,16:1,17:2,18:7,20:2,21:3,22:5"
phone,40,9,"6:6,10:1,11:5,15:1,17:1,18:7,20:14,22:4,23:1"
water,40,12,"4:3,5:1,8:1,10:4,11:3,12:1,14:1,17:3,18:3,21:12,22:5,23:3"
young,40,13,"4:4,5:4,8:3,9:2,10:1,12:2,14:1,16:1,18:2,20:8,22:1,23:10,26:1"
course,39,14,"4:3,5:4,6:4,8:1,10:1,11:1,14:1,15:1,17:2,18:2,20:8,21:4,22:3,23:4"
green,39,12,"4:3,5:2,6:11,9:1,10:2,11:1,12:5,18:5,20:4,21:2,22:1,23:2"
kid,39,11,"4:2,5:9,6:4,8:1,11:3,12:2,16:1,18:1,21:5,22:6,23:5"
moment,39,13,"3:2,4:4,5:3,9:2,10:4,12:1,15:1,17:1,18:3,20:6,21:1,22:4,23:7"
movie,39,6,"6:1,9:1,11:2,14:1,18:9,20:25"
reach,39,11,"4:1,6:1,10:1,11:2,12:1,16:1,18:7,20:10,21:1,22:5,23:9"
smell,39,14,"4:2,5:4,6:3,9:3,10:1,11:3,12:6,16:1,17:1,18:1,20:1,21:6,22:3,23:4"
table,39,11,"4:6,5:1,6:4,8:1,11:3,12:4,17:1,18:1,20:12,21:1,22:5"
actually,38,12,"4:2,5:1,6:9,9:1,12:5,15:1,17:1,18:2,20:8,21:1,22:2,23:5"
fact,38,14,"4:2,8:1,10:2,12:4,13:1,14:1,15:3,16:2,17:1,18:1,20:12,21:3,22:1,23:4"
fish,38,6,"10:3,12:26,20:4,21:1,22:2,23:2"
have,38,16,"4:2,5:5,6:3,8:1,9:2,10:2,11:3,12:4,15:2,16:2,17:1,18:1,20:6,21:1,22:2,23:1"
run,38,15,"4:2,5:3,6:3,8:1,9:3,10:2,12:4,14:1,15:1,17:1,18:1,20:2,21:6,22:4,23:4"
son,38,13,"5:17,6:1,8:2,9:1,10:3,11:1,12:2,14:1,17:1,22:5,23:2,24:1,25:1"
wonder,38,14,"4:1,5:1,6:4,9:4,10:2,11:1,12:5,13:2,14:1,18:5,20:4,21:5,22:2,23:1"
chair,37,12,"4:2,5:2,6:5,8:1,10:1,12:9,13:1,16:6,18:2,20:4,22:1,23:3"
gold,37,11,"4:1,5:19,6:5,12:2,13:1,16:1,17:1,20:4,21:1,22:1,23:1"
picture,37,11,"4:4,6:3,9:2,11:1,12:4,17:1,18:10,20:6,21:2,22:1,23:3"
apartment,36,11,"4:6,6:5,10:2,12:4,15:1,16:1,18:1,20:1,21:3,22:1,23:11"
glance,36,14,"4:4,5:4,6:1,8:1,10:1,14:1,15:2,16:1,17:2,18:7,20:2,21:2,22:3,23:5"
listen,36,12,"4:1,5:7,6:6,8:1,9:1,10:1,11:2,12:2,18:5,21:1,22:4,23:5"
real,36,13,"4:2,6:11,8:1,9:1,10:1,11:2,12:2,16:1,18:5,20:4,21:1,22:2,23:3"
blue,35,13,"4:3,5:1,6:6,9:2,10:1,11:2,13:1,17:1,18:8,20:4,21:1,22:4,23:1"
forget,35,10,"4:2,6:1,10:2,11:1,12:1,18:6,20:6,21:5,22:7,23:4"
guy,35,11,"4:2,5:3,6:7,11:1,12:6,15:1,16:1,18:3,20:2,21:2,23:7"
kind,35,14,"4:1,5:1,6:7,11:3,12:3,14:1,15:1,16:1,17:1,18:1,20:4,21:3,22:1,23:7"
like,35,14,"4:3,5:2,6:5,8:2,10:2,12:1,14:1,16:1,17:1,18:1,20:7,21:5,22:2,23:2"
red,35,11,"4:1,5:6,6:4,9:1,10:1,11:4,16:1,18:1,21:3,22:10,23:3"
shake,35,14,"4:2,6:3,9:1,10:2,11:4,12:4,14:2,15:1,16:1,17:1,18:4,21:4,22:2,23:4"
skin,35,9,"5:3,6:6,11:2,12:3,18:1,20:11,21:7,22:1,23:1"
spend,35,14,"5:2,6:1,8:2,9:1,10:2,12:2,14:1,15:2,16:3,18:2,20:6,21:5,22:3,23:3"
sure,35,13,"4:1,5:4,6:2,9:2,10:1,12:3,14:1,15:2,18:6,20:2,21:3,22:3,23:5"
thought,35,10,"5:1,9:1,11:1,12:5,16:3,17:2,18:5,20:14,22:2,23:1"
daughter,34,8,"5:4,8:1,9:1,10:2,18:14,20:2,22:1,23:9"
fall,34,11,"4:5,6:2,8:2,9:1,14:1,16:1,18:4,20:4,21:4,22:5,23:5"
street,34,9,"4:5,5:2,6:3,12:1,16:1,18:3,21:8,22:7,23:4"
wallet,34,4,"4:25,21:2,22:4,23:3"
later,33,15,"4:2,5:2,6:5,10:3,11:1,12:1,13:1,14:1,15:1,16:2,18:6,20:1,21:2,22:1,23:4"
mind,33,12,"5:3,8:1,9:1,10:1,12:4,15:1,16:3,18:2,20:8,21:1,22:4,23:4"
month,33,11,"4:1,5:6,12:1,13:2,14:2,15:3,18:3,20:7,21:2,22:2,23:4"
notice,33,11,"4:4,6:5,8:2,12:5,13:1,14:2,18:4,20:2,21:1,22:4,23:3"
pass,33,13,"4:3,5:3,6:3,9:1,11:1,12:1,13:3,17:1,18:2,20:3,21:4,22:3,23:5"
step,33,10,"4:2,6:1,9:3,11:1,12:3,18:6,20:1,21:5,22:8,23:3"
big,32,13,"4:2,5:1,6:3,9:1,10:1,11:1,12:4,16:2,18:5,20:2,21:6,22:2,23:2"
dance,32,12,"5:1,6:2,8:1,10:13,11:1,12:1,16:1,18:2,20:2,21:2,22:5,23:1"
line,32,14,"4:3,5:3,6:2,9:1,10:1,11:1,12:7,14:1,16:1,18:4,20:1,21:3,22:2,23:2"
music,32,10,"4:1,5:9,6:6,9:1,10:2,11:1,12:2,21:2,22:1,23:7"
person,32,14,"4:4,5:1,6:4,8:1,11:1,13:1,15:1,16:1,17:1,18:3,20:4,21:3,23:6,26:1"
shirt,32,11,"4:2,6:7,8:2,9:1,12:9,17:1,18:2,20:1,21:3,22:3,23:1"
shoulder,32,13,"4:1,5:2,6:5,8:2,9:1,10:1,11:1,12:1,18:3,20:6,21:3,22:4,23:2"
story,32,12,"4:6,5:1,6:2,9:2,10:2,11:2,16:3,18:1,20:8,23:1,24:2,25:2"
write,32,8,"4:5,5:2,6:1,12:4,18:3,20:8,22:6,23:3"
believe,31,12,"4:2,5:2,6:3,11:1,12:4,14:1,16:2,17:1,18:5,20:3,21:2,23:5"
drive,31,10,"5:7,6:5,9:4,11:1,14:1,15:3,17:1,18:5,21:1,22:3"
manage,31,9,"4:5,5:2,9:1,12:3,18:2,20:9,21:3,22:1,23:5"
mouth,31,8,"4:2,5:6,9:1,12:3,18:4,20:12,21:2,23:1"
pause,31,13,"4:5,5:2,9:2,12:2,13:1,14:1,15:1,16:1,17:1,18:7,21:1,22:3,23:4"
reason,31,9,"6:1,9:2,11:2,12:2,15:1,17:1,20:14,21:2,23:6"
set,31,13,"4:2,5:3,6:2,9:3,12:1,13:2,14:1,15:2,17:1,18:4,20:2,22:6,23:2"
sleep,31,10,"6:3,8:1,9:2,12:1,17:1,18:10,20:1,21:8,22:3,23:1"
morning,30,13,"4:1,5:2,8:1,9:1,11:1,12:7,14:2,15:3,16:2,18:4,21:2,22:3,23:1"
wall,30,10,"4:3,5:2,6:6,11:1,12:1,16:1,18:3,21:1,22:6,23:6"
week,30,13,"5:1,6:7,8:1,10:1,11:1,12:2,13:2,14:2,18:2,20:3,21:2,22:5,23:1"
fuck,29,10,"5:2,6:6,9:1,10:1,14:1,15:1,16:1,20:10,21:4,23:2"
hour,29,11,"4:1,6:1,9:1,10:2,12:4,15:1,16:1,18:5,21:5,22:4,23:4"
nice,29,9,"5:2,6:2,9:1,11:1,18:1,20:15,21:3,22:1,23:3"
warm,29,16,"4:2,5:1,6:4,8:2,9:1,10:3,11:1,12:1,13:1,15:1,16:1,17:2,18:2,21:2,22:3,23:2"
wish,29,15,"4:3,5:2,6:1,9:1,10:1,12:1,13:1,14:2,16:3,17:1,18:3,20:3,21:2,22:1,23:4"
car,28,9,"5:7,6:1,10:1,11:1,12:1,15:2,18:10,21:3,22:2"
city,28,10,"4:1,5:1,6:3,12:3,15:3,17:1,18:7,21:3,22:4,23:2"
eat,28,9,"6:6,9:3,12:4,16:1,18:4,20:3,21:1,22:2,23:4"
hard,28,13,"4:2,5:3,6:4,8:1,11:1,12:1,15:1,16:1,18:4,20:2,21:3,22:1,23:4"
read,28,12,"4:1,5:5,6:1,8:1,10:2,12:4,16:1,18:3,20:2,21:3,22:1,23:4"
tiny,28,12,"4:3,5:4,6:1,9:1,10:1,11:2,12:1,13:2,18:2,21:2,22:7,23:2"
appear,27,13,"4:1,5:1,9:1,10:1,12:1,16:1,17:1,18:6,20:4,22:2,23:6,24:1,25:1"
brother,27,10,"5:1,6:5,10:3,12:1,14:1,15:5,16:6,18:1,21:3,22:1"
cry,27,13,"5:1,6:1,8:1,10:1,11:6,12:1,14:1,17:1,18:2,20:7,21:3,22:1,23:1"
half,27,10,"5:5,9:1,10:2,11:1,12:1,18:2,20:5,21:1,22:6,23:3"
leg,27,11,"6:2,8:1,9:2,11:5,12:2,16:1,18:1,20:5,21:2,22:5,23:1"
push,27,11,"4:1,5:2,6:4,9:2,11:2,16:2,18:3,20:2,21:3,22:2,23:4"
slide,27,10,"4:1,5:1,6:6,10:1,11:1,12:2,18:2,21:1,22:5,23:7"
understand,27,13,"4:1,5:1,6:3,8:1,9:1,10:2,12:3,13:1,14:1,18:4,20:6,22:1,23:2"
wife,27,6,"5:1,8:1,12:6,18:1,22:7,23:11"
body,26,11,"4:3,5:2,6:2,9:2,10:1,16:1,18:3,20:2,21:4,22:4,23:2"
care,26,13,"4:1,6:5,8:1,9:2,10:1,11:2,12:3,13:1,16:3,18:1,20:4,22:1,23:1"
cover,26,12,"4:2,5:2,6:5,11:1,12:1,16:3,17:1,18:2,20:6,21:1,22:1,23:1"
crazy,26,11,"5:2,6:1,8:5,9:3,10:4,11:1,16:1,20:2,21:2,22:2,23:3"
drink,26,8,"5:2,6:7,8:3,9:2,10:2,18:2,21:2,22:6"
drop,26,11,"4:3,5:3,6:3,12:5,13:1,15:1,17:1,18:2,21:2,22:3,23:2"
imagine,26,9,"9:1,11:2,12:3,14:1,18:4,20:8,21:1,22:5,23:1"
lift,26,12,"4:6,5:3,6:2,10:1,12:2,14:1,17:1,18:1,20:2,21:2,22:1,23:4"
seat,26,7,"5:3,6:1,9:10,12:3,18:3,20:4,22:2"
self,26,11,"3:2,4:1,9:1,10:1,12:1,16:3,17:1,18:2,20:9,22:3,23:2"
slip,26,11,"4:4,5:4,9:2,10:1,15:1,17:1,18:1,20:3,21:3,22:2,23:4"
bad,25,11,"4:3,5:1,6:1,11:3,12:2,17:1,18:3,20:3,21:4,22:2,23:2"
breath,25,11,"5:1,6:2,9:1,10:2,11:1,12:1,15:1,16:2,21:7,22:1,23:6"
building,25,9,"5:1,6:1,12:6,15:1,18:2,20:1,21:2,22:3,23:8"
desk,25,8,"4:2,9:1,10:1,12:15,16:1,17:1,21:1,22:3"
dress,25,11,"10:2,11:1,12:1,13:2,14:1,15:1,18:6,20:3,21:1,22:6,23:1"
ear,25,10,"5:3,6:4,8:1,10:1,11:1,14:1,17:1,18:4,21:4,23:5"
far,25,10,"4:1,5:1,9:2,11:1,12:2,18:5,20:7,21:1,22:3,23:2"
glass,25,10,"4:2,5:2,6:4,11:1,12:7,16:1,18:1,21:1,22:2,23:4"
idea,25,10,"4:2,5:3,6:2,15:3,16:6,18:4,21:1,22:2,23:1,24:1"
late,25,14,"4:1,5:1,6:2,8:2,9:1,10:1,11:2,12:1,13:1,16:1,18:2,21:2,22:4,23:4"
office,25,8,"4:3,5:4,12:7,15:1,17:3,18:3,22:2,23:2"
return,25,11,"4:2,5:2,8:2,10:4,13:1,15:3,16:1,17:1,20:5,22:2,23:2"
band,24,9,"4:3,5:5,6:6,9:1,11:1,12:2,21:3,22:2,23:1"
brown,24,9,"4:3,6:6,9:3,12:2,14:1,17:1,20:6,22:1,23:1"
catch,24,11,"4:1,5:3,8:1,10:1,12:7,13:1,18:1,20:2,21:5,22:1,23:1"
