"number","title","artist","album","album_release_date","release_date","pageviews","word_count","line_count","featured_artists","genius_url","genius_id","lyrics"
"21","Problem Child","AC/DC","Dirty Deeds Done Dirt Cheap (Australia)","","September 20, 1976","41930","290","66","","https://genius.com/Ac-dc-problem-child-lyrics","118584","Cop this

I'm hot and when I'm not
I'm cold as ice
Get out my way
Just step aside or pay the price

What I want, I take, what I don't, I break
And I don't want you
With a flick of my knife, I can change your life
There's nothin' you can do

I'm a problem child
I'm a problem child, yes, I am
I'm a problem child
And I'm wild

Make my stand, no man's land
On my own
Man in blue, it's up to you
The seed is sown

What I want, I stash, what I don't, I smash
And you're on my list
Dead or alive, I got a .45
And I never miss

Oh, I'm a problem child
Ayy, I'm a problem child
Oh, I'm a problem child
Just runnin' wild
Haha

Just watch your step

Every night, street alight
I drink my booze
Some run, some fight
But I win, they lose

What I need, I like, what I don't, I fight
And I don't like you
Say ""bye-bye"" while you're still alive
Your time is through

'Cause I'm a problem child
Oh, I'm a problem child
I'm a problem child
I'm a problem child
Problem child
I'm a problem child, even my mother hates me
I'm a problem child, all right
I'm a problem child, hey, yeah

Problem child
Problem child
Problem child
Problem child
You've got your troubles, I've got mine
Problem child
Problem child
Problem child
Problem child
Yeah, problem child
I'm a problem child
Problem child
And I'm a problem (Problem child), like a child
Problem child
Problem child
Problem child
I'm Problem child
I'm a problem child (Problem child)
Problem child
Problem child
Problem child
Problem child
Problem child"
"22","Who Made Who","AC/DC","Who Made Who","","May 24, 1986","41189","234","38","","https://genius.com/Ac-dc-who-made-who-lyrics","307558","The video game say ""Play me""
Face it on a level, but it take you every time on a one-on-one
Feelin' runnin' down your spine
Nothin' gonna save your one last dime, 'cause it own you
Through and through
The databank know my number
Says I got to pay 'cause I made the grade last year
Feel it when I turn the screw
Kick you 'round the world, there ain't a thing that it can't do
Do to you, yeah

(Who made who?) Who made you?
(Who made who?) Ain't nobody told you?
(Who made who?) Who made you?
If you made them and they made you
Who picked up the bill and who made who?
Yeah
Who made who?
Who turned the screw?

Yeah
Yeah, ooh, yeah

Yeah, satellites send me picture
Get it in the aisle, take it to the wall
Spinnin' like a dynamo
Feel it goin' 'round and 'round
Runnin' outta chips, you got no line in an 8-bit town
So don't look down, no

(Who made who?) Who made you?
(Who made who?) Ain't nobody told you?
(Who made who?) Who made you?
If you made them and they made you
Who picked up the bill and who made who?

Ain't nobody told you?
Oh, who made who?
Who made you?
Who made who?

(Who made who?) And who made who?
(Who made who?) Yeah
Oh, nobody told you"
"23","Rock and Roll Ain’t Noise Pollution","AC/DC","Bonfire","","July 25, 1980","36405","275","45","","https://genius.com/Ac-dc-rock-and-roll-aint-noise-pollution-lyrics","75954","Alright
Hey there, all you middle-men
Throw away your fancy clothes
And while you're out there sittin' on a fence
So get off your ass and come down here
'Cause rock and roll ain't no riddle, man
To me, it makes good, good sense
Good sense, yeah, let's go
Ow
Ooh, yes

Heavy decibels are playin' on my guitar
We got vibrations comin' up from the floor
We're just listenin' to the rock that's givin' too much noise
Are you deaf? You wanna hear some more?

We're just talkin' 'bout the future
Forget about the past
It'll always be with us
It's never gonna die, never gonna die

Rock and roll ain't noise pollution
Rock and roll ain't gonna die
Rock and roll ain't noise pollution
Rock and roll, it will survive
Yes, it will, haha

I took a look inside your bedroom door
You looked so good lyin' on your bed
When I asked you if you wanted any rhythm and love
You said, ""You wanna rock and roll instead?""

We're just talkin' 'bout the future
Forget about the past
It'll always be with us
It's never gonna die, never gonna die

Rock and roll ain't noise pollution
Rock and roll ain't gonna die
Rock and roll ain't no pollution
Rock and roll, it's just rock and roll

Oh, rock and roll ain't noise pollution
Rock and roll ain't gonna die
Rock and roll ain't no pollution
Rock and roll, it will survive
Rock and roll ain't noise pollution
Rock and roll, it'll never die
Rock and roll ain't no pollution

Rock and roll
Ah, rock and roll
Is just rock and roll, yeah"
"24","If You Want Blood (You’ve Got It)","AC/DC","Iron Man 2","","July 27, 1979","35459","297","74","","https://genius.com/Ac-dc-if-you-want-blood-youve-got-it-lyrics","307482","It's criminal
There ought to be a law
Criminal
There ought to be a whole lot more
You get nothin' for nothin'
Tell me, who can you trust?
We got what you want
And you've got the lust

If you want blood
You got it
If you want blood
You got it
Blood on the streets, blood on the rocks
Blood in the gutter, every last drop
You want blood
You got it
Yes, you have

It's animal
Livin' in a human zoo
Animal
The shit that they toss to you
Feelin' like a Christian
Locked in a cage
Thrown to the lions
On the second page

If you want blood
You got it
If you want blood, you got it
Blood on the streets, blood on the rocks
Blood in the gutter, every last drop
You want blood
You got it

Oh
O positive

Oh
Yeah, yeah
Woah

Blood on the rocks
Blood on the streets
Blood in the sky
Blood on the sheets
If you want blood
You got it

I want you to bleed for me
Sss-yeah

If you want blood,
you got it
If you want blood,
you got it
If you want blood,
you got it
If you want blood,
you got it
If you want blood, you got it
If you want blood, you got it
If you want blood, you got it
If you want blood, you got it
(Oh)
If you want blood, you got it
(Yow)
If you want blood
(Blood, blood),
you got it
(Blood, blood)
If you want blood
(Blood),
you got it
If you want blood,
you got it
If you want blood, you got it
If you want blood, you got it
Oh, if you want blood,
you got it
If you want blood"
"25","Let Me Put My Love Into You","AC/DC","Bonfire","","July 25, 1980","32339","246","45","","https://genius.com/Ac-dc-let-me-put-my-love-into-you-lyrics","75950","Flyin' on a free flight
Drivin' all night
With my machinery
'Cause I, I got the power, any hour
To show the man in me
And those reputations, blown to pieces
With my artillery
I'll be guidin' and we'll be ridin'
Give a-what you got to me

Don't you struggle
Don't you fight
Don't you worry
'Cause it's your turn tonight

Let me put my love into you, babe
Let me put my love on the line
Let me put my love into you, babe
Let me cut your cake with my knife, oh

Oh, like a fever, burnin' faster
You spark the fire in me
Crazy feelings got me reelin'
They got me raisin' steam

Now, don't you struggle
Don't you fight
Don't you worry
'Cause it's your turn tonight, yeah

Let me put my love into you, babe
Let me put my love on the line
Let me put my love into you, babe
Let me cut your cake with my knife
Oh
Cut it

Let me
Let me

Oh, let me put my love into you, babe
Let me put my love on the line
Let me put my love into you, babe
Let me cut your cake with my knife
Oh, let me put my love into you, babe
Let me put my love on the line
Let me put my love into you, babe

Let me give it all
Let me give it all
To you
To you
Give it all"
"26","Sin City","AC/DC","Powerage (Europe)","","May 5, 1978","31640","155","46","","https://genius.com/Ac-dc-sin-city-lyrics","307436","Diamonds and dust
Poor man last
Rich man first
Lamborghinis
Caviar
Dry martinis
Woo, Shangri-La

I got a burnin' feelin'
Deep inside of me
It's a-yearnin'
But I'm gonna set it free

I'm goin' in
To Sin City
I'm gonna win
In Sin City
Where the lights are bright
Do the town tonight
I'm gonna win
In Sin City

Oh, let me roll you baby, yeah
Should we die
Oh

Ladders
And snakes
Ladders give
Snakes take
Rich man, poor man
Beggar man, thief
Ain't got a hope in hell
That's my belief
Fingers Freddy
Diamond Jim
They're gettin' ready
Look out, I'm comin' in

So spin that wheel, cut that pack
And roll those loaded dice
Bring on the dancin' girls
And put the champagne on ice

I'm goin' in
To Sin City
I'm gonna win
In Sin City
Where the lights are bright
Do the town tonight
I'm goin' in
To Sin City"
"27","Through the Mists of Time","AC/DC","POWER UP","","November 13, 2020","31073","194","38","","https://genius.com/Ac-dc-through-the-mists-of-time-lyrics","6033882","See dark shadows on the walls
See the pictures
Some hang, some fall
And the painted faces all in a line

And the painted ladies
Yeah, the painted ladies

Through the mists of time (Ah, ah)
Mists of time (Ah, ah)
Of the restless kind (Ah, ah)
Through the mists of time
On a magic ride
Through the mists of time (Ah, ah)
Ah, ah

Hear the whisper of the whirlwind
Monster shadows
A light gone dim
Dark horses roam in my sleep
Mystic voices conjure up our dreams

And the painted ladies
Yeah, the painted ladies

Through the mists of time (Ah, ah)
Mists of time (Ah, ah)
Of the restless kind (Ah, ah)
Through the mists of time
On a magic ride
Through the mists of time

Ah, ah
Ah, ah
And the painted faces (Ah, ah)
Lookin' so divine (Ah, ah)

Through the mists of time (Ah, ah)
Mists of time (Ah, ah)
Of the restless kind (Ah, ah)
Through the mists of time (Ah, ah)
On a magic ride (Ah, ah)
Searchin' for a sign (Ah, ah)
Through the mists of time (Ah, ah)
The mists of time, time (Ah)"
"28","Ride On","AC/DC","Bonfire","","September 20, 1976","30969","286","49","","https://genius.com/Ac-dc-ride-on-lyrics","118588","It's another lonely evenin'
In another lonely town
But I ain't too young to worry and I ain't too old to cry
When a woman gets me down
Got another empty bottle
Mm, and another empty bed
Ain't too young to admit it and I'm not too old to lie
I'm just another empty head

Mm, that's why I'm lonely
I'm so lonely
But I know what I'm gonna do

I'm gonna ride on
Ride on
(Ride on) Standin' on the edge of the road
(Ride on) Thumb in the air
(Ride on) One of these days, I'm gonna
(Ride on) Change my evil ways, ha
Till then, I'll just keep
Ridin' on

Broke another promise
Now I broke another heart
But I ain't too young to realize that I ain't too old to try
Try to get back to the start
And it's another red-light nightmare
Woah, and another red-light street
And I ain't too old to hurry, 'cause I ain't too old to die
But I sure am hard to beat

But I'm lonely
Lord, I'm lonely
What am I gonna do?

Ride on
(Ride on) Got myself a one-way ticket
Ride on
(Ride on) Goin' the wrong way
(Ride on) Gonna change my evil ways
(Ride on) One of these days
One of these days

Ride on
Ride on
I'm gonna ride on
(Ride on) Mm, lookin' for a truck
(Ride on) Mhm
(Ride on) Keep on ridin'
Ridin' on and on and on and on and on and on and on (Ride on)
(Ride on) Gonna have myself a good time
(Ride on) Mm, yeah
(Ride on) Ride, ride, ride
(Ride on) One of these days
(Ride on) One of these days"
"29","Hell Ain’t a Bad Place to Be","AC/DC","Iron Man 2","","March 21, 1977","30263","201","34","","https://genius.com/Ac-dc-hell-aint-a-bad-place-to-be-lyrics","307449","Hey, you
Yeah, you

Sometimes I think this woman is kinda hot
Sometimes I think this woman is sometimes not
Puts me down, fool me around
Why she do it to me?
Out for satisfaction, any piece of action
That ain't the way it should be

She needs lovin', knows I'm the man
She's gotta see
Pours my beer, licks my ear
Brings out the devil in me
Hell ain't a bad place to be

Spends my money, drinks my booze
Stays out every night
But I got to thinkin', ""Hey, just a minute
Somethin' ain't right""
Oh, disillusions and confusion
Make me wanna cry
All the shame, you playin' your games
Tellin' me those lies

Don't mind her playin' demon
As long as it's with me
If this is hell, then let me say
It's heavenly
Hell ain't a bad place to be

End of the night, turns down the light
Closes up on me
Opens my heart, tears it apart
Brings out the devil in me
Hell ain't a bad place to be
I said, Hell ain't a bad place to be
Hell ain't a bad place to be
You know that hell ain't a bad place to be"
"30","Rock N’ Roll Train","AC/DC","Black Ice","","October 17, 2008","29987","292","54","","https://genius.com/Ac-dc-rock-n-roll-train-lyrics","291497","One hot angel
One cool devil
Your mind on the fantasy
Livin' on the ecstasy
Give it all, give it, give it what you got
Come on, give it all the lot
Pick it up, move it, give it to the spot

Your mind on a fantasy, livin' on ecstasy

Runaway train
Runnin' right off the track
Runaway train
Runnin' right off the track
Runaway train
Runnin' right off the track
Down the runaway train
Runnin' right off the track

One hard ring a bell
Old school rebel
A ten for the revelry
Jammin' up the agency
Shake it, shake it, take it to the spot
You know, she make it really hot
Give it all, give it up, come, on give it all you got

Your mind on a fantasy, livin' on the ecstasy

Runaway train
Runnin' right off the track
Oh, the runaway train, yeah
Runnin' right off the track
I'm on the runaway train
Runnin' right off the track
Runaway train
Runnin' right off the track

God, yeah

One hot southern belle
Son of a devil
A school boy's spellin' bee
A school girl with a fantasy
One hard ring a bell
Old school rebel
It's a ten for the revelry
Jammin' up the agency
Shake it, take it, take it to the spot
You know, she make it really hot, yeah
Give it all, give it up, come on, give it what you got
You know she's just like it

Runaway train
(Runnin' right off the track) She's comin' off the track now
Runaway train, yeah
Runnin' right off the track

Give it all, give it up, come on, give it what you got
Runaway train
Runnin' right off the track
Runaway train
Runnin' right off the track"
"31","Girls Got Rhythm","AC/DC","Highway to Hell","","July 27, 1979","29006","273","62","","https://genius.com/Ac-dc-girls-got-rhythm-lyrics","307464","I've been around the world
I've seen a million girls
Ain't one of them got
What my lady, she's got
She's stealin' the spotlight
Knocks me off my feet
She's enough to start a landslide
Just a-walkin' down the street

Wearin' dresses so tight
And lookin' dynamite
About to blow me out
No doubt about it, can't live without it

The girl's got rhythm (
Girl's got rhythm
)
The girl's got rhythm (
Girl's got rhythm
)
She's got the backseat rhythm (
Backseat rhythm
)
The girl's got rhythm, oh

She's like a lethal brand
Too much for any man
She give me first degree
She really satisfy me
Love me till I'm limbless
Achin' and sore
Enough to stop a freight train
Or start the Third World War

You know I'm losin' sleep
But I'm in too deep
Like a body needs blood
No doubt about it, can't live without it

The girl's got rhythm (
Girl's got rhythm
)
The girl's got rhythm (
Girl's got rhythm
)
She's got the backseat rhythm (
Backseat rhythm
)
The girl's got rhythm, ow

You know she move like sin
And when she let me in
It's like liquid love
No doubt about it, can't live without it

The girl's got rhythm (
Girl's got rhythm
)
The girl's got rhythm (
Girl's got rhythm
)
She's got the backseat rhythm (
Backseat rhythm
)
The girl's got rhythm (Girl's got rhythm)
You know she really got the rhythm (Girl's got rhythm)
She's got the backseat rhythm (Backseat rhythm)
Rock and roll rhythm (Rock and roll rhythm)
The girl's got rhythm"
"32","Jailbreak","AC/DC","Dirty Deeds Done Dirt Cheap (Australia)","","June 14, 1976","28309","221","55","","https://genius.com/Ac-dc-jailbreak-lyrics","118589","There was a friend of mine on murder
And the judge's gavel fell
Jury found him guilty
Gave him sixteen years in hell
He said, ""I ain't spendin' my life here
I ain't livin' alone
Ain't breakin' no rocks on the chain gang
I'm breakin' out and headin' home""
Gonna make a
jailbreak
And I'm lookin' towards the sky
I'm gonna make a
jailbreak
Oh, how I wish that I could fly

All in the name of liberty
All in the name of liberty
Got to be free

Jailbreak
Let me outta here
Jailbreak
Sixteen years
Jailbreak
Had more than I can take
Jailbreak
Yeah

He said he'd seen his lady bein' fooled with
By another man
She was down and he was up
Had a gun in his hand
Ah, the bullets started flyin' everywhere
People start to scream
Big man lyin' on the ground
With a hole in his body where his life had been

But it was all in the name of liberty
All in the name of liberty
I got to be free

Jailbreak
Jailbreak, I got to break out
Out of here

Heartbeats, they were racin'
Freedom, he was chasin'
Spotlights, sirens
Rifles firin'
But he made it out
With a bullet in his back

Jailbreak
Jailbreak
Jailbreak
Jailbreak (Ha-ha-ha-ha-ha-ha)
Jailbreak
Jailbreak
Jailbreak
Jailbreak
Jailbreak
Jailbreak"
"33","High Voltage","AC/DC","Backtracks","","June 23, 1975","27640","225","43","","https://genius.com/Ac-dc-high-voltage-lyrics","307360","Well, you ask me 'bout the clothes I wear
And you ask me why I grow my hair
And you ask me why I'm in a band
I dig doin' one night stands
And you want to see me doin' my thing
All you got to do is plug me in

To high
I said, ""High""

High voltage rock 'n' roll
High voltage rock 'n' roll
High voltage, high voltage
High voltage rock 'n' roll

Well, you ask me why I like to dance
And you ask me why I like to sing
And you ask me why I like to play
I got to get my kicks some way
And you ask me what I'm all about
Come on, let me hear you shout

High
I said, ""High""

High voltage rock 'n' roll
High voltage rock 'n' roll
High voltage, high voltage
High voltage rock 'n' roll

Rock 'n' roll

I said, ""High""
I said, ""High"", oh

High voltage rock 'n' roll
High voltage rock 'n' roll
High voltage, high voltage
High voltage rock 'n' roll

Stars, bulbs all around the spotlight
Put the lights out, turn me on

High voltage rock 'n' roll
High voltage rock 'n' roll
Wine, women and song
High voltage
(
High voltage
) Plugged in and turned on
It's sparkin', man (
High voltage rock 'n' roll
)"
"34","Night Prowler","AC/DC","Highway to Hell","","July 27, 1979","25456","309","57","","https://genius.com/Ac-dc-night-prowler-lyrics","307487","Somewhere, a clock strikes midnight
And there's a full moon in the sky
You hear a dog bark in the distance
You hear someone's baby cry
A rat runs down the alley
And a chill runs down your spine
And someone walks across your grave
And you wish the sun would shine
'Cause no one's gonna warn you
And no one's gonna yell ""attack""
And you don't feel the steel
Till it's hangin' out your back

I'm your night (Night) prowler
I sleep in the day
Night (Night) prowler
Get out of my way
Yeah, I'm the night (Night) prowler
Watch out tonight
Yes, I'm the night (Night) prowler
When you turn out the light, oh

Too scared to turn your light out
'Cause there's somethin' on your mind
Was that a noise outside the window?
What's that shadow on the blind?
As you lie there naked
Like a body in a tomb
Suspended animation
As I slip into your room

I'm your night (Night) prowler
I sleep in the day
Yeah, I'm the night (Night) prowler
Get out of my way
Look out for the night (Night) prowler, haha
Watch out tonight
Yes, I'm the night (Night) prowler
When you turn out the light

Oh
Oh

I'm your night (Night) prowler
I sleep in the day
Yes, I'm the night (Night) prowler
Get out of my way
Look out for the night (Night) prowler, ow
Watch out tonight
Yes, I'm the night (Night) prowler
When you turn out the light
I'm your night (Night) prowler, oh
Break down your door
I'm your night (Night) prowler
Crawlin' cross your floor
Yeah, I'm out for the night (Night) prowler
Make a mess of you (Yes, I will)
Night (Night) prowler

And I'm tellin' this to you, there ain't nothin'
There ain't nothin', oh
Nothin' you can do
""Shazbot, nanu nanu"""
"35","What Do You Do for Money Honey","AC/DC","Bonfire","","July 25, 1980","23961","258","44","","https://genius.com/Ac-dc-what-do-you-do-for-money-honey-lyrics","75947","You're workin' in bars, ridin' in cars
Never gonna give it for free
Your apartment with a view, on the finest avenue
Lookin' at your beat on the street
You're always pushin', shovin', satisfied with nothin'
You bitch, you must be gettin' old

So, stop your love on the road, all your diggin' for gold
You make me wonder
Yes, I wonder, I wonder

Honey
What do you do for money?
Honey
What do you do for money? Oh, where do you get your kicks?

You're lovin' on the take and you're always on the make
Squeezin' all the blood outta men
Yeah, we're standin' in a queue just to spend the night with you
It's business as usual again
You're always grabbin', stabbin', tryin' get it back in
But girl, you must be gettin' slow

So, stop your love on the road, all your diggin' for gold
You make me wonder
Yes, I wonder
Yes, I wonder

Honey
What do you do for money?
Oh, honey
What do you do for money?

Oh, what do you do for money honey? How do you get your kicks?
What do you do for money honey? How do you get your licks? Go

Yow, honey
What do you do for money?
I said, honey
What do you do for money? Oh, honey
(
Honey
) Oh, honey
What do you do for money?
(What you gotta do right now?)
(
Honey
) Oh, yeah, honey
What do you do for money?

What you gonna do?
Ah, what you gotta do?"
"36","She’s Got Balls","AC/DC","High Voltage","","February 17, 1975","22055","208","50","","https://genius.com/Ac-dc-shes-got-balls-lyrics","307355","She's got style, that woman
Makes me smile, that woman
She's got spunk, that woman
Funk, that woman
She's got speed, my lady
Got what I need, my baby
She's got the ability, hey
To make a man out of me

But most important of all
Let me tell you

The lady's got balls
She's got balls
She's got balls
She's got balls

She's got soul, my lady
Likes to crawl, my baby
All around the floor on her hands and knees
Ooh, because she likes to please me

But most important of all
Ah, let me tell you

The lady's got balls
She's got balls
She's got balls
She's got (
Balls
) balls

And she's got taste, my lady
Pace, my lady
Makes my heart race
With her pretty face
She's got balls, my lady
Likes to crawl, my lady
Hands and knees all around the floor
No one has to tell her what a feller is for

But let me tell you all
Ooh, yeah

The lady's got balls
She's got balls
She's got balls
She's got (
Balls
) balls
She's got balls, ow
She's got balls
(My lady's got)
She's got balls
(Balls)
She's got balls
(Look at her go)

She's got balls"
"37","Realize","AC/DC","POWER UP","","November 11, 2020","21582","193","46","","https://genius.com/Ac-dc-realize-lyrics","6034390","Ah-ah-ah-ah
Ah-ah-ah-ah

The moment you realize
Those moments just pass you by
Gonna take you to paradise

Move it
Make you prove it, yeah
Breakin' out, break it down
Feel the chills, feel the chills movin' down your spine

(Ah-ah)
When we recall and (Ah-ah)
Realize
Ah-ah-ah-ah
Make you realize
Ah-ah-ah-ah
I've got the power to hypnotize
Make a play, mesmerize
Feel the chills up and down your spine
I'm gonna make you fly

Your eye's playin' tricks on you
Your mind will seek the truth
You know you're gonna make it through

I said, move it
Makе you prove it, yeah
Shake it out, shakе it down
Feel the chills, feel the chills movin' down your spine

(Ah-ah)
When we recall and (Ah-ah)
Realize, hey, yeah
Ah-ah-ah-ah
Gonna make you realize
Ah-ah-ah-ah
I got the power to electrify
Make a play to satisfy
Feel a chill up and down your spine
I'm gonna make you fly
Fly, fly

When we recall and
Realize
Ah-ah-ah-ah
Gonna make you realize
Ah-ah-ah-ah
I got the power to hypnotize
Make a play, mesmerize
Feel the chills up and down your spine
I'm gonna make you fly"
"38","Shake a Leg","AC/DC","Bonfire","","July 25, 1980","20698","290","40","","https://genius.com/Ac-dc-shake-a-leg-lyrics","75953","Idle juvenile on the street, on the street
Ooh, he's kickin' everything with his feet, with his feet
Fightin' on the wrong side of the law, of the law, yeah
Don't kick, don't fight, don't sleep at night and shake a leg
Shake a leg
Shake a leg
Shake it, yeah

Keepin' out of trouble with eyes in the back of my face
Kickin' ass in the class and they tell me I'm a damn disgrace
They tell me what they think, but they stink and I really don't care
Got a mind of my own, move on, get out of my hair

Oh, shake a leg, shake your head
Shake a leg, wake the dead
Shake a leg, get stuck in
Shake a leg, shake a leg, yow

Magazines, wet dreams, dirty women on machines for me
Big licks, skin flicks, tricky dicks are my chemistry
Goin' against the grain, tryin' to keep me sane with you
So, stop your grinnin' and drop your linen for me

Oh, shake a leg, shake your head
Shake a leg, wake the dead
Shake a leg, get stuck in
Shake a leg, shake a leg

Yeah, shake it
Come on, yeah
Yow

Idle juvenile on the street, on the street
Kickin' everything with his feet, with his feet, yeah
Fightin' on the wrong side of the law, of the law, yeah
Spittin' and bitin' and kickin' and fightin' for more

Shake a leg, shake your head
Shake a leg, wake the dead
Shake a leg, get stuck in
Shake a leg, play to win
Shake a leg, shake your head
Shake a leg, wake the dead
Shake a leg, get stuck in

Shake a leg, shake a leg
Shake it, ow
Ow"
"39","Shot Down in Flames","AC/DC","Highway to Hell","","July 27, 1979","20559","210","45","","https://genius.com/Ac-dc-shot-down-in-flames-lyrics","307476","(Woah)
Woah
One, two

Out on the town, lookin' for a woman
Gonna give me good love
Anybody want to hang off of me
And give me plenty of?
She was standin' alone over by the jukebox
Like she's somethin' to sell
I said, ""Baby, what's the goin' price?""
She told me to go to hell

Shot down in flames
Shot down in flames
Ain't it a shame
To be shot down in flames?

Singles bar, got my eye on a honey
Hangin' out everywhere
She might be straight, she might want my money
I really don't care, no
Said, ""Baby, you're drivin' me crazy""
Laid it right on the line
When a guy with a chip on his shoulder said
""Toss off, buddy, she's mine""

Shot down in flames
Shot down in flames
Ain't it a shame, yeah
To be shot down in flames?

Hey, you, Angus
Shoot me, shoot

That's nice
Whoa

Oh, oh
Whoa, shot down in flames
Shot down in flames
Ain't it a shame
To be shot down in flames?
Oh, shot
Shot down in flames, ooh
Shot down in flames
Ain't it a shame
To be shot down in flames?

I don't need the pain
Don't want to be
Shot down in flames
Ow"
"40","Demon Fire","AC/DC","POWER UP","","November 13, 2020","20393","177","41","","https://genius.com/Ac-dc-demon-fire-lyrics","6033879","He loves to drive 'em crazy
With his evil lips
Great guns are blazin'
On a deadly trip

Yeah, born of no family, born of no creed
Yeah, raised by a jackal, raised a bad seed
You better look around before you hit the ground
Give me no quarrel, lives of crime

Like a devil on a deadline
Gonna send you down

Demon fire
Is all you desire
Demon fire
It glows sapphire

Seekin' out power, girl, I'll hunt you down
Boy, Lord of the Flies is gonna knock you out
You better look around, hear the evil sound?
Give me no quarrel, drenched in grime

With all the bad intentions
Gonna send you down

Demon fire
Is all you desire
Demon fire
It glows sapphire
Demon fire
Flames burn higher
Demon fire
It's an all-out hellfire

Ooh, yeah, yeah, yeah, yeah, yeah
Hey, hey, hey

Hey, demon fire
Is all you desire
Demon fire
It glows sapphire
Demon fire
Flames burn higher
Demon fire
It's an all-out hellfire

Fire, demon, fire
Fire, demon, fire
Demon fire"
"41","War Machine","AC/DC","Black Ice","","October 17, 2008","20259","186","54","","https://genius.com/Ac-dc-war-machine-lyrics","308219","Push your foot to the floor
Don't need no more
You been kickin' all 'round
While you're messin' about

Black is the name, come on in
Give me that thing
That thing gone wild

War machine (
War machine
)
War machine (
War machine
)

Make a stand, show your hand
Call in a high command
Don't think, just obey
I'm like a bird of prey

Black is the name, come on in
Give me that thing
That thing gone wild

War machine (
War machine
)
War machine (
War machine
)

Better watch your back
And cover your tracks
Kick your foot through the door
Hit the deck, know the score
They're taken by surprise
And here's mud in your eye

Misery's the name if you shoot 'em for gain
Call of the wild, huntin' for miles
That thing gone wild

War machine (
War machine
)
War machine (
War machine
), let's go

That thing gone wild

War machine (
War machine
)
War machine (
War machine
)
War machine (
War machine
)
War machine (
War machine
)"
"42","Walk All Over You","AC/DC","Highway to Hell","","July 27, 1979","20002","232","32","","https://genius.com/Ac-dc-walk-all-over-you-lyrics","307467","Out of my way, I'm a runnin' high
Take a chance with me and a-give it a try
Ain't no woman in the world don't know
'Cause I ain't lookin' for overflow
Oh, baby, I ain't got much
Resistance to your touch
Take off the high heels, let down your hair
Paradise ain't far from there

I'm gonna walk all over you (Walk all over you)
I'm gonna walk all over you (Walk all over you)
Do anythin' you want me to (
Walk all over you
), baby
I'm gonna walk all over you, oh

Reflections on the bedroom wall
And, there, you thought you'd seen it all
We're risin', fallin' like the sea
You're lookin' so good under me

I'm gonna walk all over you (Walk all over you)
I'm gonna walk all over you (Walk all over you)
Do anythin' you want me to (Walk all over you), to you
I'm gonna walk all over you

Moanin', groanin', stirrin' it up
So, gimme the stage, I'm gonna steal the show
Leave on the lace and turn off the light
Tonight is gonna be that night

I'm gonna walk all over you (Walk all over you)
I'm gonna walk all over you (Walk all over you)
Do anythin' you want me to (Walk all over you), baby

I'm gonna walk all over
You, ow
I'm gonna walk all over you"
"43","Are You Ready","AC/DC","The Razors Edge","","September 24, 1990","19947","319","43","","https://genius.com/Ac-dc-are-you-ready-lyrics","307643","Are you ready?
Are you ready?
Are you ready?
Are you ready?

Sweet apple pie, standin' in the street
Hand out of line, lookin' for some heat
She take you high when you feel her steel
She make you fly and you know you're comin'

Who all need it? Who?
Who all need it? You
(Who all need it, who all need it?) Yes, you do
You all breathe it, we all need it

Are you ready for a good time?
Then get ready for the night line
Are you ready for a good time?
Then get ready for the night line
Are you ready for a good time?

She makin' eyes at everythin' she meet
It ain't a crime when she make you pump heat
She make you fly because that's her thing
She make you dry, then you know you're broken in

(Who all need it?) You (Who all need it?), yes, you do
You all breathe it, we all need it

Are you ready for a good time?
Then get ready for the night line
Are you ready for a good time?
Then get ready for the night line
Are you ready for a good time?
Get ready

(Who all need it?) Yeah (Who all need it?)
You all breathe it, we all breathe it

Are you ready for a good time?
Then get ready for the night line
Are you ready for a good time?
Are you ready for a good time?
Are you ready for a good time? Are you ready?
(Are you ready for a good time?) I want a good time
(Are you ready for a good time?) Are you, are you ready?
(Are you ready for a good time?) Good, good, good, good time
(Are you ready for a good time?) Are you ready, ready, ready?
Are you ready for a good time?

Are you ready for a good time?
Yeah"
"44","Gone Shootin’","AC/DC","Powerage (Europe)","","May 5, 1978","18617","174","41","","https://genius.com/Ac-dc-gone-shootin-lyrics","307440","Feel the pressure rise
Hear the whistle blow
Bought a ticket of her own accord
To, I don't know
Packed her heart in a travellin' bag
I never said ""bye-bye""
Somethin' missin' in the neighbourhood
Of her cryin' eyes

I stirred my coffee with the same spoon
Knew her favourite tune

Gone shootin'
My baby's gone shootin'

Wrapped herself around
Like a second skin
Backed her favourite nag
But she could never win
I took an offer in another town
She took another pill
She was runnin' in an overdrive
A victim of overkill

She never made it past the bedroom door
What was she aimin' for?

Gone shootin'
She's gone
Gone, gone, gone

Gone shootin'
My baby's gone shootin'
And look out, woo
Gone shootin'
Oh, my baby's got a gun
Gone shootin'
Ow, look out, look out, look out
Gone shootin'
I shouldn't get in her way
Gone shootin'
Ah, she sure is loaded
She's gone (Gone shootin')
Gone, gone, gone, she's gone
Gone shootin'

(Way)
I used to love her so"
