"number","title","artist","album","album_release_date","release_date","pageviews","word_count","line_count","featured_artists","genius_url","genius_id","lyrics"
"11","Unchained Melody","Elvis Presley"," Walk a Mile in My Shoes: The Essential ’70s Masters","","July 19, 1977","120727","105","20","","https://genius.com/Elvis-presley-unchained-melody-lyrics","198090","Oh, my love, my darling
I've hungered
For your touch
A long, lonely time
Time goes by
So slowly
And time can do so much
Are you still mine?
I need your love, I need your love
God speed your love to me

Lonely rivers flow to the sea, to the sea
To the open arms of the sea
Lonely rivers cry, ""Wait for me, wait for me""
I'll be coming home, wait for me

Oh, my love, my darling
I've hungered for your touch
A long, lonely time
I need your love, I need your love
God speed your love to me

Thank you"
"12","Blue Christmas","Elvis Presley","The King Of Rock ‘N’ Roll: The Complete 50's Masters CD3","","October 15, 1957","115528","86","10","","https://genius.com/Elvis-presley-blue-christmas-lyrics","197055","I'll have a blue Christmas without you
I'll be so blue just thinkin' about you
Decorations of red on a green Christmas tree
Won't be the same, dear, if you're not here with me

And when those blue snowflakes start fallin'
That's when those blue memories start callin'
You'll be doin' all right with your Christmas of white
But I'll have a blue, blue, blue, blue Christmas

You'll be doin' all right with your Christmas of white
But I'll have a blue, blue, blue, blue Christmas"
"13","Always On My Mind","Elvis Presley"," Walk a Mile in My Shoes: The Essential ’70s Masters","","November 1972","114102","230","38","","https://genius.com/Elvis-presley-always-on-my-mind-lyrics","198228","Maybe I didn't treat you
Quite as good as I should have
Maybe I didn't love you
Quite as often as I could have

Little things I should have said and done
I just never took the time

You were always on my mind
(You were always on my mind)
You were always on my mind

Maybe I didn't hold you
All those lonely, lonely times
And I guess I never told you
I'm so happy that you're mine

If I made you feel second best
Girl, I'm so sorry I was blind

You were always on my mind
(You were always on my mind)
You were always on my mind

Tell me
Tell me that your sweet love hasn't died
Give me
Give me one more chance to keep you satisfied, satisfied

Little things I should have said and done
I just never took the time

You were always on my mind
(You were always on my mind)
You were always on my mind
You were always on my mind

Maybe I didn't treat you
Quite as good as I should have
Maybe I didn't love you
Quite as often as I could have
Maybe I didn't hold you
All those lonely, lonely times
And I guess I never told you
I'm so happy that you're mine
Maybe I didn't treat you
Quite as good as I should have"
"14","Are You Lonesome Tonight?","Elvis Presley","If I Can Dream: The Very Best of Elvis","","November 1, 1960","108026","220","27","","https://genius.com/Elvis-presley-are-you-lonesome-tonight-lyrics","197277","Are you lonesome tonight? Do you miss me tonight?
Are you sorry we drifted apart?
Does your memory stray to a brighter summer day
When I kissed you and called you sweetheart?

Do the chairs in your parlor seem empty and bare?
Do you gaze at your doorstep and picture me there?
Is your heart filled with pain? Shall I come back again?
Tell me, dear, are you lonesome tonight?

I wonder if you are lonesome tonight
You know someone said that the world's a stage, and each must play a part
Fate had me playing in love with you as my sweetheart
Act one was where we met
I loved you at first glance
You read your lines so cleverly and never missed a cue
Then came act two
You seemed to change, you acted strange
And why I've never known
Honey, you lied when you said you loved me
And I had no cause to doubt you
But I'd rather go on hearing your lies
Than to go on living without you
Now the stage is bare, and I'm standing there
With emptiness all around
And if you won't come back to me
Then they can bring the curtain down

Is your heart filled with pain? Shall I come back again?
Tell me, dear, are you lonesome tonight?"
"15","It’s Now or Never","Elvis Presley","If I Can Dream: The Very Best of Elvis","","July 5, 1960","90184","179","46","","https://genius.com/Elvis-presley-its-now-or-never-lyrics","197252","It's now or never
Come hold me tight
Kiss me, my darling
Be mine tonight
Tomorrow
Will be too late
It's now or never
My love won't wait

When I first saw you
With your smile so tender
My heart was captured
My soul surrendered
I spent a lifetime
Waiting for the right time
Now that you're near
The time is here at last

It's now or never
Come hold me tight
Kiss me, my darling
Be mine tonight
Tomorrow
Will be too late
It's now or never
My love won't wait

Just like a willow
We would cry an ocean
If we lost true love
And sweet devotion
Your lips excite me
Let your arms invite me
For who knows when
We'll meet again this way

It's now or never
Come hold me tight
Kiss me, my darling
Be mine tonight
Tomorrow
Will be too late
It's now or never
My love won't wait

It's now or never
My love won't wait
It's now or never
My love won't wait
It's now or never
My love won't wait"
"16","Burning Love","Elvis Presley"," Walk a Mile in My Shoes: The Essential ’70s Masters","","August 1, 1972","89926","270","49","","https://genius.com/Elvis-presley-burning-love-lyrics","197926","Lord Almighty
I feel my temperature rising
Higher higher
It's burning through to my soul
Girl, girl, girl, girl
You're gonna set me on fire
My brain is flaming
I don't know which way to go

Your kisses lift me higher
Like a sweet song of a choir
You light my morning sky
With burning love

Ooh, ooh, ooh
I feel my temperature rising
Help me, I'm flaming
I must be a hundred and nine
Burning, burning, burning
And nothing can cool me
I just might turn into smoke
But I feel fine

'Cause your kisses lift me higher
Like a sweet song of a choir
And you light my morning sky
With burning love

It's coming closer
The flames are now licking my body
Won't you help me
I feel like I'm slippin' away
It's hard to breathe
And my chest is a-heaving
Lord, have mercy
I'm burning a hole where I lay

Your kisses lift me higher
Like the sweet song of a choir
You light my morning sky
With burning love
With burning love
(Ah, ah, burning love)

I'm just a hunk, a hunk of burning love
Just a hunk, a hunk of burning love
Just a hunk, a hunk of burning love
Just a hunk, a hunk of burning love
Just a hunk, a hunk of burning love
Just a hunk, a hunk of burning love
Just a hunk, a hunk of burning love
Just a hunk, a hunk of burning love
Just a hunk, a hunk of burning love
Just a hunk, a hunk of burning love
Just a hunk, a hunk of burning love"
"17","Love Me","Elvis Presley","If I Can Dream: The Very Best of Elvis","","October 19, 1956","84066","152","25","","https://genius.com/Elvis-presley-love-me-lyrics","197024","Treat me like a fool
Treat me mean and cruel, but love me
Wring my faithful heart
Tear it all apart, but love me (Won't you love me?)

Well, if you ever go
Darling, I'll be oh-so lonely
I'll be sad and blue
Crying over you, dear only

I would beg and steal (Beg and steal)
Just to feel (Just to feel)
Your heart (I want your heart)
Beating close to mine (So close to mine)

Well, if you ever go
Darling, I'll be oh-so lonely
I'll be sad and blue
Crying over you, dear only (Ooh)

I would beg and steal (He would beg and steal)
Just to feel (Yes, just to feel)
Your heart (I want your heart)
Beating close to mine (So close to mine)

Well, if you ever go
Darling, I'll be oh-so lonely
Beggin' on my knees
All I ask is please, please love me
Oh yeah"
"18","(You’re the) Devil in Disguise","Elvis Presley","If I Can Dream: The Very Best of Elvis","","June 18, 1963","79928","202","36","","https://genius.com/Elvis-presley-youre-the-devil-in-disguise-lyrics","197615","You look like an angel (Look like an angel)
Walk like an angel (Walk like an angel)
Talk like an angel
But I got wise

You're the devil in disguise
Oh, yes you are
The devil in disguise, mmm
You fooled me with your kisses
You cheated and you schemed
Heaven knows how you lied to me
You're not the way you seemed

You look like an angel (Look like an angel)
Walk like an angel (Walk like an angel)
Talk like an angel
But I got wise

You're the devil in disguise
Oh, yes you are
The devil in disguise, mmm, ah
I thought that I was in heaven
But I was sure surprised
Heaven help me, I didn't see
The devil in your eyes

You look like an angel (Look like an angel)
Walk like an angel (Walk like an angel)
Talk like an angel
But I got wise

You're the devil in disguise
Oh, yes you are
The devil in disguise, mmm

You're the devil in disguise
Oh, yes you are
The devil in disguise, mmm (Oh, yes you are)
The devil in disguise
Oh, yes you are
Devil in disguise (Oh, yes you are)
The devil in disguise"
"19","A Little Less Conversation","Elvis Presley","Elvis Command Performances - The Essential 60's Masters II Disc 2","","September 1968","73069","305","37","","https://genius.com/Elvis-presley-a-little-less-conversation-lyrics","197767","A little less conversation, a little more action please
All this aggravation ain't satisfactionin' me
A little more bite and a little less bark
A little less fight and a little more spark
Close your mouth and open up your heart and baby satisfy me
Satisfy me, baby

Baby, close your eyes and listen to the music
And dig to the summer breeze
It's a groovy night and I can show you how to use it
Come along with me and put your mind at ease

Hey, a little less conversation, a little more action please
All this aggravation ain't satisfactionin' me
A little more bite and a little less bark
A little less fight and a little more spark
Shut your mouth and open up your heart and baby satisfy me (Satisfy me)
Satisfy me, baby (Satisfy me)

Come on baby, I'm tired of talking
Grab your coat and let's start walking
Come on, come on (Come on, come on)
Come on, come on (Come on, come on)
Come on, come on (Come on, come on)
Don't procrastinate, don't articulate
Girl it's getting late, and you just sit and wait around

A little less conversation, a little more action please
All this aggravation ain't satisfactioning me
A little more bite and a little less bark
A little less fight and a little more spark
Shut your mouth and open up your heart and baby satisfy me (Satisfy me)
Satisfy me baby (Satisfy me)
Satisfy me girl (Come on, come on, come on, come on)
Satisfy me baby (Satisfy me)
Satisfy me (Come on, come on, come on, come on)
Satisfy me baby (Satisfy me)
Satisfy me girl (Come on, come on, come on, come on)
Satisfy me (Satisfy me)
Satisfy me baby (Come on, come on, come on, come on)
Satisfy me (Satisfy me)"
"20","The Wonder of You","Elvis Presley"," Walk a Mile in My Shoes: The Essential ’70s Masters","","April 20, 1970","72018","120","21","","https://genius.com/Elvis-presley-the-wonder-of-you-lyrics","197711","When no one else can understand me
When everything I do is wrong
You give me hope and consolation
You give me strength to carry on

And you're always there to lend a hand
In everything I do
That's the wonder
The wonder of you

And when you smile, the world is brighter
You touch my hand and I'm a king
Your kiss to me is worth a fortune
Your love for me is everything

I'll guess I'll never know the reason why
You love me as you do
That's the wonder
The wonder of you
Play it, James

I'll guess I'll never know the reason why
You love me as you do
That's the wonder
The wonder of you"
"21","Don’t Be Cruel","Elvis Presley","If I Can Dream: The Very Best of Elvis","","July 13, 1956","71239","192","31","","https://genius.com/Elvis-presley-dont-be-cruel-lyrics","197061","You know I can be found
Sitting home all alone
If you can't come around
At least please telephone

Don't be cruel to a heart that's true

Baby, if I made you mad
For something I might have said
Please, let's forget my past
The future looks bright ahead

Don't be cruel to a heart that's true

I don't want no other love
Baby, it's just you I'm thinkin' of
Mmmm

Don't stop thinking of me
Don't make me feel this way
C'mon over here and love me
You know what I want you to say

Don't be cruel to a heart that's true

Why should we be apart?
I really love you, baby, cross my heart

Let's walk up to the preacher
And let us say, ""I do""
Then you'll know you'll have me
And I'll know that I'll have you

Don't be cruel to a heart that's true

I don't want no other love
Baby, it's just you I'm thinkin' of

Don't be cruel to a heart that's true
Don't be cruel to a heart that's true

I don't want no other love
Baby, it's just you I'm thinkin' of"
"22","All Shook Up","Elvis Presley","If I Can Dream: The Very Best of Elvis","","March 22, 1957","71189","233","30","","https://genius.com/Elvis-presley-all-shook-up-lyrics","197053","Uh, well, a-bless my soul, what's wrong with me?
I'm itchin' like a man on a fuzzy tree
My friends say I'm actin' wild as a bug
I'm in love, I'm all shook up
Mm, ooh, yeah, yeah-yay

Well, my hands are shaky, and my knees are weak
I can't seem to stand on my own two feet
Who do you thank when you have such luck?
I'm in love, I'm all shook up
Mm, ooh, yeah, yeah-yay

Well, please don't ask me what's on my mind
I'm a little mixed up, but I feel fine
When I'm near the girl that I love best
My heart beats so it scares me to death

When she touched my hand, what a chill I got
Her lips are like a volcano that's hot
I'm proud to say that she's my buttercup
I'm in love, I'm all shook up
Mm, ooh, yeah, yeah-yay

My tongue gets tied when I try to speak
My insides shake like a leaf on a tree
There's only one cure for this body of mine
That's to have that girl that I love so fine

She touched my hand, what a chill I got
Her lips are like a volcano that's hot
I'm proud to say that she's my buttercup
I'm in love, uh, I'm all shook up
Mm, ooh, yeah, yeah-yay

Mm, ooh, yeah, yeah
I'm all shook up"
"23","Viva Las Vegas","Elvis Presley","If I Can Dream: The Very Best of Elvis","","April 28, 1964","67470","234","36","","https://genius.com/Elvis-presley-viva-las-vegas-lyrics","198216","Bright light city gonna set my soul
Gonna set my soul on fire
Got a whole lot of money that's ready to burn
So get those stakes up higher

There's a thousand pretty women waiting out there
And they're all living the devil may care
And I'm just a devil with love to spare
So Viva Las Vegas
Viva Las Vegas

How I wish that there were more
Than the 24 hours in the day
Even if there were 40 more
I wouldn't sleep a minute away

Oh, there's blackjack and poker and the roulette wheel
A fortune won and lost on every deal
All you need's a strong heart and a nerve of steel
Viva Las Vegas
Viva Las Vegas

Viva Las Vegas with you neon flashing
And your one arm bandits crashing
All those hopes down the drain
Viva Las Vegas, turning day into nighttime
Turning night into daytime
If you see it once
You'll never be the same again

I'm gonna keep on the run, I'm gonna have me some fun
If it costs me my very last dime
If I wind up broke, oh well, I'll always remember
That I had a swinging time

I'm gonna give it everything I've got
Lady luck please let the dice stay hot
Let me shoot a seven with every shot
Viva Las Vegas
Viva Las Vegas
Viva Las Vegas
Viva, Viva Las Vegas"
"24","An American Trilogy","Elvis Presley"," Walk a Mile in My Shoes: The Essential ’70s Masters","","April 4, 1972","60970","113","19","","https://genius.com/Elvis-presley-an-american-trilogy-lyrics","197888","Oh, I wish I was in the land of cotton
Old times they are not forgotten
Look away, look away, look away Dixieland
Oh, I wish I was in Dixie, away, away
In Dixieland I take my stand to live and die in Dixie
For Dixieland, that's where I was born
Early Lord one frosty morning
Look away, look away, look away Dixieland

Glory, glory hallelujah
Glory, glory hallelujah
Glory, glory hallelujah
His truth is marching on

So hush little baby
Don't you cry
You know your daddy's bound to die
But all my trials, Lord, will soon be over

Glory, glory hallelujah
His truth is marching on
His truth is marching on"
"25","My Way","Elvis Presley"," Walk a Mile in My Shoes: The Essential ’70s Masters","","January 14, 1973","59293","248","38","","https://genius.com/Elvis-presley-my-way-lyrics","197944","And now the end is near
So I face the final curtain
My friend, I'll say it clear
I'll state my case of which I'm certain

I've lived a life that's full
I've traveled each and every highway
And more, much more than this
I did it my way

Regrets, I've had a few
But then again, too few to mention
I did what I had to do
And saw it through without exception

I planned each charted course
Each careful step along the byway
Oh, and more, much more than this
I did it my way

Yes, there were times, I'm sure you knew
When I bit off more than I could chew
But through it all when there was doubt
I ate it up and spit it out
I faced it all and I stood tall
And did it my way

I've loved, I've laughed and cried
I've had my fill, my share of losing
And now as tears subside
I find it all so amusing
To think I did all that
And may I say, not in a shy way
Oh, no, no not me
I did it my way

For what is a man, what has he got
If not himself, then he has not
To say the words he truly feels
And not the words of one who kneels
The record shows I took the blows
And did it my way
The record shows I took the blows
And did it my way"
"26","Peace In The Valley","Elvis Presley","Amazing Grace. His Greatest Sacred Performances","","","55949","184","22","","https://genius.com/Elvis-presley-peace-in-the-valley-lyrics","198237","Oh well, I'm tired and so weary
But I must go alone
Till the lord comes and calls, calls me away, oh yes
Well the morning's so bright
And the lamp is alight
And the night, night is as black as the sea, oh yes

There will be peace in the valley for me, someday
There will be peace in the valley for me, oh Lord I pray
There'll be no sadness, no sorrow
No trouble, trouble I see
There will be peace in the valley for me, for me

Well the bear will be gentle
And the wolves will be tame
And the lion shall lay down by the lamb, oh yes
And the beasts from the wild
Shall be lit by a child
And I'll be changed, changed from this creature that I am, oh yes

There will be peace in the valley for me, some day
There will be peace in the valley for me, oh Lord I pray
There'll be no sadness, no sorrow
No trouble, trouble I see
There will be peace in the valley for me, for me"
"27","Memories","Elvis Presley","ELVIS: 2nd to None","","December 3, 1968","55420","137","22","","https://genius.com/Elvis-presley-memories-lyrics","197640","Memories, pressed between the pages of my mind
Memories, sweetened through the ages just like wine

Quiet thoughts come floating down
And settle softly to the ground
Like golden autumn leaves around my feet
I touched them and they burst apart with sweet memories
Sweet memories

Of holding hands and red bouquets
And twilights trimmed in purple haze
And laughing eyes and simple ways
And quiet nights and gentle days, with you

Memories, pressed between the pages of my mind
Memories, sweetened through the ages just like wine
Memories, memories

Of holding hands and red bouquets
And twilight trimmed in purple haze
And laughing eyes and simple ways
And quiet nights and gentle days, with you

Memories, pressed between the pages of my mind
Memories, sweetened through the ages just like wine
Memories, memories, sweet memories
Memories"
"28","That’s All Right","Elvis Presley","MEMPHIS","","July 19, 1954","54959","138","21","","https://genius.com/Elvis-presley-thats-all-right-lyrics","197868","Well, that's all right, mama
That's all right for you
That's all right, mama, just anyway you do
Well, that's all right, that's all right
That's all right now, mama, anyway you do

Well, Mama, she done told me
Papa done told me too
“Son, that gal you're fooling with
She ain't no good for you”
But that's all right, that's all right
That's all right now, mama, anyway you do

I'm leaving town now baby
I'm leaving town for sure
Well, then you won't be bothered with
Me hanging around your door
But that's all right, that's all right
That's all right now, mama, anyway you do

Ah da da dee dee dee dee, dee dee dee dee, dee dee dee dee
I need your lovin'
That's all right
That's all right now, mama, anyway you do"
"29","Stuck on You","Elvis Presley","If I Can Dream: The Very Best of Elvis","","March 23, 1960","53123","225","40","","https://genius.com/Elvis-presley-stuck-on-you-lyrics","197256","You can shake an apple off an apple tree
Shake-a, shake-a sugar, but you'll never shake me
Uh-uh-uh
No-sir-ee, uh-uh
I'm going to stick like glue
Stick, because I'm
Stuck on you

I'm gonna run my fingers through your long black hair
Squeeze you tighter than a grizzly bear
Uh-uh-huh
Yes-sir-ee, uh, uh
I'm going to stick like glue
Stick, because I'm
Stuck on you

Hide in the kitchen, hide in the hall
Ain't gonna do you no good at all
'Cause once I catch you, and the kissing starts
A team of wild horses couldn't tear us apart

Try to take a tiger from his daddy's side
That's how love is gonna keep us tied
Uh-uh-huh
Huh, huh
Oh yeah, huh, huh
I'm gonna stick like glue
Stick, because I'm
Stuck on you

Hide in the kitchen, hide in the hall
Ain't gonna do you no good at all
'Cause once I catch you, and the kissing starts
A team of wild horses couldn't tear us apart

Try to take a tiger from his daddy's side
That's how love is gonna keep us tied
Uh-uh-uh
Yes-sir-ee, uh, uh
I'm gonna stick like glue, yeah, yeah
Because I'm stuck on you

I'm gonna stick like glue, yeah, yeah
Because I'm stuck on you
I'm gonna stick like glue, yeah, yeah
Because I'm stuck on you"
