"number","title","artist","album","album_release_date","release_date","pageviews","word_count","line_count","featured_artists","genius_url","genius_id","lyrics"
"11","Everglow","Coldplay","A Head Full of Dreams (Atlantic 75 Edition)","","November 26, 2015","594909","224","27","","https://genius.com/Coldplay-everglow-lyrics","2378782","Oh, they say people come, say people go
This particular diamond was extra special
And though you might be gone, and the world may not know
Still I see you celestial

Like a lion you ran, a goddess you rolled
Like an eagle you circled in perfect purple
So how come things move on? How come cars don't slow?
When it feels like the end of my world
When I should but I can't let you go

But when I'm cold, cold
Yeah, when I'm cold, cold
There's a light that you give me when I'm in shadow
There's a feelin' within me, everglow

Like brothers in blood, sisters who ride
And we swore on that night we'd be friends 'til we die
But the changin' of winds and the way waters flow
Life is short as the fallin' of snow
And now I'm gonna miss you, I know

But when I'm cold, cold
In water rolled, salt
And I know that you're with me and the way you will show
And you're with me wherever I go
And you give me this feelin', this everglow

Oh, what I wouldn't give for just a moment to hold
Yeah, I live for this feelin', this everglow

So if you love someone, you should let them know
Oh, the light that you left me will everglow"
"12","Magic","Coldplay","Ghost Stories (Target Exclusive Edition)","","March 3, 2014","463098","273","42","","https://genius.com/Coldplay-magic-lyrics","373966","Call it magic, call it true
I call it magic when I'm with you
And I just got broken, broken into two
Still I call it magic when I'm next to you

And I don't, and I don't, and I don't, and I don't
No, I don't, it's true
I don't, no, I don't, no, I don't, no, I don't
Want anybody else but you
I don't, no, I don't, no, I don't, no, I don't
No, I don't, it's true
I don't, no, I don't, no, I don't, no, I don't
Want anybody else but you

Ooh-ooh-ooh, ooh, ooh

Call it magic, cut me into two
And with all your magic, I disappear from view
And I can't get over, can't get over you
Still I call it magic, such a precious jewel

And I don't, and I don't, and I don't, and I don't
No, I don't, it's true
I don't, no, I don't, no, I don't, no, I don't
Want anybody else but you
I don't, no, I don't, no, I don't, no, I don't
No, I don't, it's true
I don't, no, I don't, no, I don't, no, I don't
Want anybody else but you

Wanna fall, fall so far
I wanna fall, fall so hard
And I call it magic
And I call it true
I call it ma-, ma-ma-magic
Ooh-ooh-ooh, ooh, ooh
Ooh-ooh-ooh, ooh, ooh
Ooh-ooh-ooh, ooh, ooh
Ooh-ooh-ooh, ooh, ooh

And if you were to ask me
After all that we've been through
""Still believe in magic?""
Oh, yes, I do

Oh, yes, I do
Yes, I do
Oh, yes, I do
Of course, I do"
"13","Orphans","Coldplay","Everyday Life","","October 24, 2019","333747","285","48","","https://genius.com/Coldplay-orphans-lyrics","4950030","I want to know when I can go
Back and get drunk with my friends
Boom boom kah, buba de kah
Boom boom kah, buba de kah
Boom boom kah, buba de kah

Rosaleem of the Damascene
Yes, she had eyes like the moon
Would have been on the silver screen
But for the missile monsoon

She went (Woo-woo, woo-woo, ooh-ooh-ooh)
Indigo up in heaven today
(Woo-woo, woo-woo, ooh-ooh-ooh)
Bombs going boom-ba-ba-boom
She say

I want to know when I can go
Back and get drunk with my friends
I want to know when I can go
Back and be young again

Baba would go where the flowers grow
Almond and peach trees in bloom
And he would know just when and what to sow
So golden and opportune

But he went (Woo-woo, woo-woo, ooh-ooh-ooh)
Tulips the colour of honey today
(It's true, true, woo-woo, ooh-ooh-ooh)
Bombs going boom-ba-ba-boom
He say

Oh, I want to know when I can go
Back and get drunk with my friends
I want to know when I can go
Back and be young again (Yeah)

Woo-woo, woo-woo, ooh-ooh-ooh
Woo-woo, woo-woo, ooh-ooh-ooh
Cherubim, Seraphim soon
Come sailing us home by the light of the moon

Oh, I want to know when I can go
Back and get drunk with my friends
I want to know when I can go
Back and feel home again

Woo-woo, woo-woo, ooh-ooh-ooh
I guess we'll be raised on our own then
Woo-woo, woo-woo, ooh-ooh-ooh
'Cause I want to be with you 'til the world ends
I want to be with you 'til the whole world ends

Boom boom kah, buba de kah
Boom boom kah, buba de kah
Boom boom kah, buba de kah
Boom"
"14","My Universe","Coldplay","Music of the Spheres (Digital Deluxe Edition)","","September 24, 2021","255194","338","53","","https://genius.com/Coldplay-and-bts-my-universe-lyrics","7026181","You (You), you are (You are) my universe
And I (I) just want (Just want) to put you first
And you (You), you are (You are) my universe, and I

In the night, I lie and look up at you
When the morning comes, I watch you rise
There's a paradise they couldn't capture
That bright infinity inside your eyes

매일 밤 네게 날아가 (가)
꿈이란 것도 잊은 채
나 웃으며 너를 만나 (나)
Never-ending forever, baby

You (You), you are (You are) my universe
And I (I) just want (Just want) to put you first
And you (You), you are (You are) my universe
And you make my world light up inside

어둠이 내겐 더 편했었지
길어진 그림자 속에서 (Eyes)
And they said that we can't be togethеr
Because, becausе we come from different sides

You (You), you are (You are) my universe
And I (I) just want (Just want) to put you first
And you (You), you are (You are) my universe
And you make my world light up inside

My universe (Do-do, do-do)
My universe (Do-do, do-do)
My universe (Do-do, do-do)
(You make my world)
You make my world light up inside
Make my world light up inside

나를 밝혀주는 건
너란 사랑으로 수 놓아진 별
내 우주의 넌
또 다른 세상을 만들어 주는 걸
너는 내 별이자 나의 우주니까
지금 이 시련도 결국엔 잠시니까
너는 언제까지나 지금처럼 밝게만 빛나줘
우리는 너를 따라 이 긴 밤을 수놓을 거야

너와 함께 날아가
When I'm without you, I'm crazy
자 어서 내 손을 잡아
We are made of each other, baby

You (You), you are (You are) my universe
And I (I) just want (Just want) to put you first (To put you first)
And you (You), you are (You are) my universe
And you make my world light up inside

My universe (Do-do, do-do)
You, you are (You are)
My universe (Do-do, do-do)
I just want (Just want)
My universe
You, you are (You are) my universe, and I
My universe

(Ayy, ayy, ayy, ayy, ayy)"
"15","Daddy","Coldplay","Everyday Life","","November 20, 2019","251763","144","29","","https://genius.com/Coldplay-daddy-lyrics","4961971","Daddy, are you out there?
Daddy, won't you come and play?
Daddy, do you not care?
Is there nothing that you wanna say?

I know
You're hurting too
But I need you, I do
Daddy, if you're out there
Daddy, all I want to say

You're so far away
Oh, you're so far away
That's okay, it's okay
I'm okay

Daddy, are you out there?
Daddy, why'd you run away?
Daddy, are you okay?
Look, Dad, we got the same hair
And Daddy, it's my birthday
And all I wanna say

Is you're so far away
Oh, and you're so far away
That's okay, it's okay
It's okay

Ooh, ooh, ooh, ooh
(Ooh, ooh, ooh, ooh) You're so far away

Won't you come and won't you stay?
Please stay, oh, please stay
Won't you come and won't you stay?
One day, just one day"
"16","feelslikeimfallinginlove","Coldplay","Moon Music (Notebook Edition)","","June 21, 2024","235454","228","50","","https://genius.com/Coldplay-feelslikeimfallinginlove-lyrics","10503573","I know that this could hurt me bad
I know that this could feel like that
But I just can't stop
Let my defences drop
I know that I was born to kill
Any angel on my windowsill
But it's so dark inside
I throw the windows wide

I know, la-la-la-la-la-la-la-la-la
I know, la-la-la-la-la-la-la-la
Still I don't let go
And fields of flowers grow

Oh, it feels like
I'm fallin' in love
Maybe for the first time
Baby, it's my mind you blow
It feels like
I'm fallin' in love
You're throwin' me a lifeline
This is for a lifetime, I know

I know that in this kind of scene
Of two people there's a spark between
One gets torn apart
One gets a broken heart

I know, la-la-la-la-la-la-la-la-la
I know, la-la-la-la-la-la-la-la
Still I don't let go
And fields of flowers grow

Oh, it feels like
I'm fallin' in love
Maybe for the first time
Baby, it's my mind you blow
It feels like
I'm fallin' in love
You're throwin' me a lifeline
This is for a lifetime, I know

Ooh
Ooh (Feels like)
Woah

It feels like
I'm fallin' in love
You're throwin' me a lifeline
Oh, now for the first time
I know I'm not alone

Ah-la-la, la-la, lo-lee-lo
Ah-la-la, la-la, lo-lee-lo
Ah-la-la, la-la, lo-lee-lo, oh
Ah-la-la, la-la, lo-lee-lo
Ah-la-la, la-la, lo-lee-lo
Ah-la-la, la-la, lo-lee-lo, oh"
"17","Higher Power","Coldplay","Music of the Spheres (Digital Deluxe Edition)","","May 7, 2021","232126","361","55","","https://genius.com/Coldplay-higher-power-lyrics","6737626","Three, two, one
Bah, bah-ooh, bah, bah
Bah, bah, bah-ooh

Sometimes, I just can't take it
Sometimes, I just can't take it and it isn't alright
I'm not gonna make it
And I think my shoe's untied (Oh-oh)
I'm like a broken record
I'm like a broken record and I'm not playing right
Drocer nekorb a ekil m'I
Till you tell me on the heavenly phone

To hold tight (Hold tight)
Come on (Come on)
Come on (Come on)
Oh-oh-oh-oh-oh, oh-oh
Come on (Come on)
Come on (Come on, yeah)
Don't let go, oh-oh
Hold tight (Hold tight)
Hold tight (Hold tight)
Oh-oh-oh-oh-oh, oh-oh
""It's alright, it's alright,"" you said
I got my hands up shaking just to let you know

That you've got a higher power
Got me singin' every sеcond, dancin' every hour
Oh, yeah, you'vе got a higher power
And you're really someone I wanna know (Oh-oh)

This boy is electric (Hmm)
This boy is electric and you're sparklin' light
The universe connected
And I'm buzzin' night after night after night (Oh-oh)
This joy is electric (Hmm)
This joy is electric and you're circuiting through
I'm so happy that I'm alive
Happy I'm alive at the same time as you

'Cause you've got a higher power
Got me singin' every second, dancin' every hour
Oh, yeah, you've got a higher power
And you're really someone I wanna know (I wanna know, oh-oh)

You got, yeah, you got a high
You got, yeah, you got a higher
You got, yeah, you got a high
You got, oh-oh-oh-oh-oh, oh-oh
You got, oh, you got a high
You got, yeah, you got a higher
You've got, oh, you've got a high
My hands up shaking just to let you know now

You've got a higher power
You got me singin' every second, dancin' any hour
Oh, yeah, you've got a higher power
You're once in any lifetime, I'm goin' a million miles an hour

When, for so long, I'd been down on my knees
Then your love song saved me over and over
For so long, I'd been down on my knees
Till your love song floats me on, ee-oh-oh-oh-oh (Oh-oh)"
"18","Trouble","Coldplay","The Singles 1999–2006","","July 10, 2000","228457","171","23","","https://genius.com/Coldplay-trouble-lyrics","77783","Oh no, I see
A spiderweb is tangled up with me
And I lost my head
And thought of all the stupid things I'd said

Oh no, what's this?
A spiderweb, and I'm caught in the middle
So I turned to run
And thought of all the stupid things I'd done

And I, I never meant to cause you trouble
And I, I never meant to do you wrong
And I, well, if I ever caused you trouble
And oh no, I never meant to do you harm

Oh no, I see
A spiderweb, and it's me in the middle
So I twist and turn
But here am I in my little bubble

Singin' that I, I never meant to cause you trouble
And I, I never meant to do you wrong
And I, well, if I ever caused you trouble
And oh no, I never meant to do you harm

They spun a web for me
And they spun a web for me
And they spun a web for me"
"19","In My Place","Coldplay","The Singles 1999–2006","","August 5, 2002","222639","180","29","","https://genius.com/Coldplay-in-my-place-lyrics","77596","In my place, in my place
Were lines that I couldn't change
I was lost, oh yeah
And I was lost, I was lost
Crossed lines I shouldn't have crossed
I was lost, oh yeah

Yeah, how long must you wait for it?
Yeah, how long must you pay for it?
Yeah, how long must you wait for it?
Oh, for it?

I was scared, I was scared
Tired and underprepared
But I'll wait for it
And if you go, if you go
And leave me down here on my own
Then I'll wait for you, yeah

Yeah, how long must you wait for it?
Yeah, how long must you pay for it?
Yeah, how long must you wait for it?
Oh, for it? Yeah

Sing it please, please, please
Come back, come sing to me, to me, me
Come on and sing it out, now, now
Come on and sing it out to me, me
Come back and sing

In my place, in my place
Were lines that I couldn't change
And I was lost, oh yeah
Oh, yeah"
"20","Everyday Life","Coldplay","Everyday Life","","November 3, 2019","222355","140","23","","https://genius.com/Coldplay-everyday-life-lyrics","4961983","What in the world are we going to do?
Look at what everybody's going through
What kind of world do you want it to be?
Am I the future or the history?

'Cause everyone hurts, everyone cries
Everyone tells each other all kinds of lies
Everyone falls, everybody dreams and doubts
Got to keep dancing when the lights go out

How in the world am I going to see
You as my brother, not my enemy?

'Cause everyone hurts, everyone cries
Everyone sees the colour in each other's eyes
Everyone loves, everybody gets their hearts ripped out
Got to keep dancing when the lights go out
Gonna keep dancing when the lights go out
Hold tight for everyday life
Hold tight for everyday life

At first light, throw my arms out, open wide
Hallelujah, hallelujah
Hallelu-halle-hallelujah
Hallelujah, hallelujah
Hallelu-halle-hallelujah
Yes"
"21","Up&Up","Coldplay","A Head Full of Dreams (Atlantic 75 Edition)","","December 4, 2015","202290","523","72","","https://genius.com/Coldplay-up-up-lyrics","2357091","Fixin' up a car, drivin' it again
Searchin' for the water, hopin' for the rain
Up and up, up and up
Down upon the canvas, workin' meal to meal
Waitin' for a chance to pick your orange field
Up and up, up and up
See a pearl form, a diamond in the rough
See a bird soaring high above the flood
It's in your blood, It's in your blood
Underneath the storm an umbrella is saying
Sitting with the poison takes away the pain
Up and up, up and up
(Oh, oh) It's saying

We're gonna get it, get it together right now
(Oh, oh) Gonna get it, get it together somehow
Gonna get it, get it together and flower
Woah, oh-oh, oh-oh-oh
We're gonna get it, get it together I know
(Oh, oh) Gonna get it, get it together and flow
Gonna get it, get it together and go
Up, and up, and up

Lying in the gutter, aiming for the moon
Trying to empty out the ocean with a spoon
Up and up, up and up
How come people suffer? How come people part?
How come people struggle? How come people break your heart
Break your heart?
Oh, yes, I wanna grow, yes, I want to feel
Yes, I wanna know, show me how to heal it up
Heal it up
Oh, see the forest there in every seed
Angels in the marble waiting to be freed
Just need love, just need love
(Oh, oh) When the going is rough, saying

We're gonna get it, get it together right now
(Oh, oh) Gonna get it, get it together somehow
Gonna get it, get it together and flower
Woah, oh-oh, oh-oh-oh
We're gonna get it, get it together I know
(Oh, oh) Gonna get it, get it together and flow
Gonna get it, get it together and go (Oh, oh)

And you can say what is, or fight for it
Close your mind or take a risk
You can say it's mine and clench your fist
Or see each sunrise as a gift

We're gonna get it, get it together right now
(Oh, oh) Gonna get it, get it together somehow
Gonna get it, get it together and flower
Woah, oh-oh, oh-oh-oh
We're gonna get it, get it together I know
(Oh, oh) Gonna get it, get it together and flow
Gonna get it, get it together and go (Oh, yeah)
Up, and up, and up
We're gonna get it, get it together right now
(Oh, oh) Gonna get it, get it together somehow
Gonna get it, get it together and flower (Wooh!)
Woah, oh-oh, oh-oh-oh
We're gonna get it, get it together I know
(Oh, oh) Gonna get it, get it together and flow (Ooh)
Gonna get it, get it together and go (Oh, yeah)
Up, and up, and up

Everyone, now, ey, ey
Oh-oh-oh
(Oh, oh) Oh-oh-oh, oh (Oh-oh-oh)
(Oh, oh) Oh-oh-oh (Oh-oh-oh)
(Oh, oh) Oh-oh-oh, oh (Oh-oh-oh)
(Oh, oh)

Fixin' up a car to drive in it again
When you're in pain, when you think you've had enough
Don't ever give up
Don't ever give up

Believe in love..."
