"number","title","artist","album","album_release_date","release_date","pageviews","word_count","line_count","featured_artists","genius_url","genius_id","lyrics"
"11","I’ll Stick Around","Foo Fighters","Foo Fighters (Rough Mixes)","","September 4, 1995","85568","252","37","","https://genius.com/Foo-fighters-ill-stick-around-lyrics","207841","I thought I knew all it took to bother you
Every word I said was true, and that you'll see
How could it be I'm the only one who sees
Your rehearsed insanity, yeah

I still refused all the methods you abused
It's alright if you're confused, let me be
I've been around all the pawns you've gagged and bound
They'll come back and knock you down and I'll be free

I've taken all and I've endured
One day it all will fade, I'm sure

I don't owe you anything
I don't owe you anything
I don't owe you anything
I don't owe you anything

I had no hand in your ever desperate plan
It returns and when it lands, words are due
I should've known we were better off alone
I looked in and I was shown, you were too

I've taken all and I've endured
One day it all will fade, I'm sure

I don't owe you anything
I don't owe you anything
I don't owe you anything
I don't owe you anything
I don't owe you anything
I don't owe you anything
I don't owe you anything
I don't owe you anything

I'll stick around, I'll stick around
And learn from all that came from it
I'll stick around, I'll stick around
And learn from all that came from it
I'll stick around, I'll stick around
And learn from all that came from it
I'll stick around, I'll stick around
And learn from all that came from it
Yeah"
"12","These Days","Foo Fighters","The Essential Foo Fighters","","November 1, 2011","75527","297","39","","https://genius.com/Foo-fighters-these-days-lyrics","211748","One of these days, the ground will drop
Out from beneath your feet
One of these days, your heart will stop
And play its final beat

One of these days, the clocks will stop
And time won't mean a thing
One of these days, their bombs will drop
And silence everything

But it's alright, yeah, it's alright
Said it's alright

Easy for you to say! Your heart has never been broken!
Your pride has never been stolen! Not yet, not yet!
One of these days, I bet your heart'll be broken!
I bet your pride'll be stolen! I bet, I bet, I bet, I bet!
One of these days, one of these days

One of these days, your eyes will close
And pain will disappear
One of these days, you will forget
To hope and learn to fear

But it's alright, yeah, it's alright
Said it's alright

Easy for you to say! Your heart has never been broken!
Your pride has never been stolen! Not yet, not yet!
One of these days, I bet your heart'll be broken!
I bet your pride'll be stolen! I bet, I bet, I bet, I bet!
One of these days, one of these days

But it's alright, yeah, it's alright
Said it's alright, yeah, it's alright
Don't say it's alright, don't say it's alright
Don't say it's alright

One of these days, your heart will stop
And play its final beat

But it's alright

Easy for you to say! Your heart has never been broken!
Your pride has never been stolen! Not yet, not yet!
One of these days, I bet your heart'll be broken!
I bet your pride'll be stolen! I bet, I bet, I bet, I bet!
One of these days, one of these days
One of these days"
"13","This Is a Call","Foo Fighters","The Essential Foo Fighters","","June 19, 1995","73089","226","30","","https://genius.com/Foo-fighters-this-is-a-call-lyrics","207836","Visiting is pretty, visitin' is good
Seems that all they ever wanted was a brother
This can be a secret, we can keep it good
Even all they ever wanted had a problem

This is a call to all my past resignations
This is a call to all

Fingernails are pretty, fingernails are good
Seems that all they ever wanted was a markin'
Them balloons are pretty big and say they should
Ever fall to ground, call the magic marker

This is a call to all my past resignations
This is a call to all
This is a call to all my past resignations
It's been too long

Minocin is pretty, Minocin is good
Even all the cysts and mollusks tend to barter
Ritalin is easy, Ritalin is good
Even all the ones that watered down the daughter

This is a call to all my past resignations
This is a call to all
This is a call to all my past resignations
It's been too long

Fingernails are pretty, fingernails are good
Seems that all they ever wanted was a markin'
Them balloons are pretty big and say they should
Ever fall to ground, call the magic marker

This is a call to all my past resignations
This is a call to all
This is a call to all my past resignations
It's been too long"
"14","The Glass","Foo Fighters","But Here We Are","","June 2, 2023","64106","249","31","","https://genius.com/Foo-fighters-the-glass-lyrics","9033360","I had a vision of you, and just like that
I was left to live without it, left to live without it
I found a version of love, and just like that
I was left to live without it, left to live without it

Waitin' for this storm to pass
Waitin' on this side of the glass
But I see my reflection in you, see your reflection in me
How could it be? How could it be?

There is somethin' between us
Between me and you
There is somethin' between us
I see right through, I see right through

I had a version of home, and just like that
I was left to live without it, left to live without it
I had a person I loved, and just like that
I was left to live without him, left to live without him

Waitin' for the storm to pass
Waitin' on this side of the glass
But I see my reflection in you, see your reflection in me
How can it be? How can it be?

There is somethin' between us
Between me and you
There is somethin' between us
I see right through, I see right through

There is somethin' between us
Between me and you
There is somethin' between us
I see right through, I see right through

I had a vision of you, and just like that
I was left to live without it, left to live without it
Waitin' on this side of the glass"
"15","Aurora","Foo Fighters","There Is Nothing Left to Lose","","November 2, 1999","57603","306","45","","https://genius.com/Foo-fighters-aurora-lyrics","211637","You believe there's something else
To relieve your emptiness
And you dream about yourself, and you bleed and breathe the air
And it's on and on and on and on and on

I just kinda died for you
You just kinda stared at me
We will always have that chance
We can do this one more time

Hell yeah, I remember Aurora
Hell yeah, I remember Aurora
All this time
Hell yeah, I remember Aurora

Take me now
We can spin the sun around
And the stars will all come out
Then we'll turn and come back down
Turn and come back down

You believe there's somewhere else
Where it's easier than this
And you see outside yourself, and you buy the hole you'll fill
But still it's on and on and on and on and on

Hell yeah, I remember Aurora
Hell yeah, I remember Aurora
All this time
Hell yeah, I remember Aurora

Take me now
We can spin the sun around
And the stars will all come out
Then we'll turn and come back down
Turn and come back down

On and on and on, Aurora, wait for everyone
Wait 'til the last one's done
On and on and on, Aurora, wait for everyone
Wait 'til the last one's done

Take me now
We can spin the sun around
And the stars will all come out
Then we'll turn and come back down
Turn and come back down
Turn and come back down
Turn and come back down

On and on and on and on and on and on and on and on
And on and on and on and on and on and on and on and on
And on and on and on and on and on and on and on and on
And on and on and on and on"
"16","Shame Shame","Foo Fighters","The Essential Foo Fighters","","November 7, 2020","56560","269","58","","https://genius.com/Foo-fighters-shame-shame-lyrics","5821306","If you want to
I'll make you feel something real just to bother you
Now I got you
Under my thumb like a drug, I will smother you

I'll be the one, be the moon, be the sun
Be the rain in your song, go and put that record on
If you want to
I'll be the one, be the tongue that will swallow you

Shame, shame
Shame, shame
Shame, shame
Shame, shame

Another splinter under the skin
Another season of loneliness
I found a reason and buried it
Beneath a mountain of emptiness

Oh-oh-oh, oh-oh-oh
Oh-oh, oh-oh
Oh, oh-oh-oh
Oh-oh, oh

Shame, shame
Shame, shame

Who, what, where, when (Shame, shame)
Just move along, nothing wrong 'til we meet again (Shame, shame)
I'll be the end (Shame, shame)
I'll be the war at your door, come and let me in (Shame, shame)

I'll be the one, be the moon, be the sun (Shame, shame)
Be the rain in your song, go put that record on (Shame, shame)
If you want to (Shame, shame)
I'll be the one, be the tongue that will swallow you (Shame, shame)

Another splinter under the skin
Another season of loneliness
I found a reason and buried it
Beneath a mountain of emptiness

Oh-oh-oh, oh-oh-oh
Oh-oh, oh-oh
Oh, oh-oh-oh
Oh-oh, oh

Shame, shame
Shame, shame
Shame, shame
Shame, shame
Shame, shame
Shame, shame
Shame, shame
Shame, shame

Another splinter under the skin
Another season of loneliness
I found a reason and buried it
Beneath a mountain of emptiness

Oh-oh-oh, oh-oh-oh
Oh-oh, oh-oh
Oh, oh-oh-oh
Oh-oh, oh

Shame, shame
Shame, shame
Shame, shame
Shame, shame"
"17","Under You","Foo Fighters","But Here We Are","","May 17, 2023","56364","246","29","","https://genius.com/Foo-fighters-under-you-lyrics","9033357","I woke up and walked a million miles today
I've been looking up and down for you
All this time it still feels just like yesterday
That I walked a million miles with you

Over it, think I'm getting over it
But there's no getting over it

There are times that I need someone, there are times I feel like no one
Sometimes I just don't know what to do
There are days I can't remember, there are days that last forever
Someday I'll come out from under you, out from under you

Someone said I'll never see your face again
Part of me just can't believe it's true
Pictures of us sharing songs and cigarettes
This is how I'll always picture you

Over it, think I'm getting over it
But there's no getting over it

There are times that I need someone, there are times I feel like no one
Sometimes I just don't know what to do
There are days I can't remember, there are days that last forever
Someday I'll come out from under you, out from under you

Out from under you

There are times I think it's over, there are times I can't recover
Sometimes I just don't know what to do
There are days I can't remember, there are days that last forever
Someday I'll come out from under you, out from under you

Out from under you

Out from under you
Out from under you
Out from under you"
"18","Rescued","Foo Fighters","But Here We Are","","April 19, 2023","56058","258","34","","https://genius.com/Foo-fighters-rescued-lyrics","9033354","It came in a flash, it came outta nowhere
It happened so fast, and then it was over

Oh, are you thinkin' what I'm thinkin'?
Is this happenin' now?
Oh, are you feelin' what I'm feelin'?
This is happenin' now

We're all free to some degree to dance under the lights
I'm just waitin' to be rescued, bring me back to life
Kings and queens and in-betweens, we all deserve the right
I'm just waitin' to be rescued, I'm just waitin' to be rescued
We're all just waitin' to be rescued tonight

(Everyonе was right...)

I fell in a trap, my heart's gettin' coldеr
It's comin' on fast, it's over my shoulder

Oh, are you thinkin' what I'm thinkin'?
Is this happenin' now?
Oh, are you feelin' what I'm feelin'?
This is happenin' now

We're all free to some degree to dance under the lights
I'm just waitin' to be rescued, bring me back to life
Kings and queens and in-betweens, we all deserve the right
I'm just waitin' to be rescued, I'm just waitin' to be rescued
We're all just waitin' to be rescued tonight

To be rescued tonight
Rescue me tonight
Rescue me tonight

We're all free to some degree to dance under the lights
I'm just waitin' to be rescued, bring me back to life
Kings and queens and in-betweens, we all deserve the right
I'm just waitin' to be rescued, I'm just waitin' to be rescued
We're all just waitin' to be rescued tonight

To be rescued tonight
Rescue me tonight
Rescue me tonight"
"19","Rest","Foo Fighters","But Here We Are","","June 2, 2023","48192","156","23","","https://genius.com/Foo-fighters-rest-lyrics","9033365","Wakin' up, bottom of an empty cup
Layin’ in your favorite clothes chosen just for you
Make you laugh, maybe I could make you laugh
Books of faded photographs, moments saved for you
Angel dust, tiny little papercuts
Close my eyes and feel your touch, holdin' onto you

Rest, you can rest now
Rest, you will be safe now
Rest, you can rest now
Rest, you will be saved now

Love and trust, life is just a game of luck
All this time escaping us, until our time is through

Rest, you can rest now
Rest, you will be safe now
Rest, you can rest now
Rest, you will be safe now
Rest, you can rest now
Rest, you will be safe now
Rest, you can rest now
Rest, you will be safe now
You will be safe now

Wakin' up, had another dream of us
In the warm Virginia sun, there I will meet you"
"20","La Dee Da","Foo Fighters","Concrete and Gold","","September 15, 2017","46445","191","33","","https://genius.com/Foo-fighters-la-dee-da-lyrics","3125127","Look out 'cause you know what you're doing
Turn up the American ruse
Whitehouse, Death in June
Jim Jones paintin' in a blue bedroom

You don't own this, la-dee-da
You don't own this, how bizarre
Keep your pretty promise to yourself
Do you notice? La-dee-da
Got me goin', how bizarre
Keep your pretty promise to yourself
Dear God

Hate if I want to, love who I like
Hate if I want to, hate!
Psychic Television and Death in June
Jim Jones paintin' in a blue bedroom
Hate if I want to, hate!

You can't shame me, la-dee-da
Give or take me, how bizarre
Keep your pretty promise to yourself
Keep your pretty promise to yourself
Dear God

Hate if I want to, love who I like
Hate if I want to, hate!
Psychic Television and Death in June
Jim Jones paintin' in a blue bedroom
Hate if I want to
Alright!

Hate if I want to, love who I like
Hate if I want to, hate!
Psychic Television and Death in June
Jim Jones paintin' in a blue bedroom
Hate if I want to, hate!

Keep your pretty crosses to yourself"
"21","Arrows","Foo Fighters","Concrete and Gold","","September 15, 2017","45967","207","28","","https://genius.com/Foo-fighters-arrows-lyrics","3128046","She was a friend of mine, alone on a dead end street
Dancin' through life on the front lines
She led a quiet life, ends, they don't always meet
Years passed her by waitin' to rise

She had arrows in her eyes, fear where her heart should be
War in her mind

Arrows in her eyes, fear where her heart should be
War in her mind, shame in her cries
Arrows in her eyes, tears in her arteries
War in her mind, shame as she cries
Fire away

Under a silent light, screamin' biology
Queen Gemini, the world in her sights
I want a new life forming inside of me
Blessed and born into this fire

You had arrows in your eyes, fear where your heart should be
War in your mind

Arrows in your eyes, fear where your heart should be
War in your mind, shame in your cries
Arrows in your eyes, tears in your arteries
War in your mind, shame as you cry
Fire away, oh!

Arrows in her eyes, fear where her heart should be
War in her mind, shame in her cries
Arrows in her eyes, tears in her arteries
War in her mind, shame as she cries
Fire away, oh-oh-oh-oh-oh-oh
Oh-oh-oh-oh"
"22","Arlandria","Foo Fighters","Wasting Light (Deluxe Edition Best Buy Exclusive)","","September 18, 2011","44623","426","57","","https://genius.com/Foo-fighters-arlandria-lyrics","120559","Ain't that the way it always starts?
A simple round of conversation
Became a shameful equation
I flipped you station to station
Hey
Don't go and turn the other way
Don't say there's nothin' more to say
Come on, hear me out

Hush, hush, settle down, button up, don't make a sound
Shame, shame, go away, come again some other day

You used to say I couldn't save you enough
So I've been savin' it up, I started savin' it up
And when you said I couldn't give you enough
I started givin' you up, I started givin' you up
You are not me, Arlandria, Arlandria
You and what army, Arlandria, Arlandria?
Oh, God, you gotta make it stop

Chase
All of those memories away
Save them all for another day
Don't you remember it was rain that drowned you
Wait
I wanna see if you can shake
I wanna keep all I can take
I feel much better now

Use me up, spit me out, let me be your hand-me-down
Fame, fame, go away, come again some other day

You used to say I couldn't save you enough
So I've been savin' it up, I started savin' it up
And when you said I couldn't give you enough
I started givin' you up, I started givin' you up
You are not me, Arlandria, Arlandria
You and what army, Arlandria, Arlandria?
Oh, God, you gotta make it stop

My sweet Virginia
I'm the same as I was in your arms
My sweet Virginia
I'm the same as I was in your heart

Shame, shame go away, come again some other day
Memories keep hauntin' me, help me chase them all away
Hush now, settle down, button up, don't make a sound
Close your eyes, turn around, help me burn this to the ground
Come now, take the blame, that's okay, I'll play the game
I don't care, it's all the same, watch it all go up in flames
Use me up, spit me out, let me be your hand-me-down
Fame, fame, go away, come again some other day!

You used to say I couldn't save you enough
So I've been savin' it up, I started savin' it up
And when you said I couldn't give you enough
I started givin' you up, I started givin' you up
You are not me, Arlandria, Arlandria
You and what army, Arlandria, Arlandria?
Oh, God, you gotta make it stop

My sweet Virginia
Oh, God, you gotta make it stop
My sweet Virginia
Oh, God, you gotta make it stop"
"23","Wheels","Foo Fighters","Greatest Hits","","September 29, 2009","44421","286","41","","https://genius.com/Foo-fighters-wheels-lyrics","100409","(One, two, three, four)

I know what you're thinkin'
We were goin' down
I can feel the sinkin'
But then I came around
And everyone I've loved before
Flashed before my eyes
And nothin' mattered anymore
I looked into the sky

Well, I wanted somethin' better, man
I wished for somethin' new
And I wanted somethin' beautiful
I wish for somethin' true
Been lookin' for a reason, man
Somethin' to lose

When the wheels come down (When the wheels come down)
When the wheels touch ground (When the wheels touch ground)
And you feel like it's all over, there's another round for you
When the wheels come down (When the wheels come down)

Know your head is spinnin'
Broken hearts will mend
This is our beginnin'
Comin' to an end

Well, you wanted somethin' better, man
You wished for somethin' new
Well, you wanted somethin' beautiful
You wished for somethin' true
Been lookin' for a reason, man
Somethin' to lose

When the wheels come down (When the wheels come down)
When the wheels touch ground (When the wheels touch ground)
And you feel like it's all over, there's another round for you
When the wheels come down (When the wheels come down)

When the wheels come down (When the wheels come down)
When the wheels touch ground (When the wheels touch ground)
And you feel like it's all over, there's another round for you
When the wheels come down (When the wheels come down)
When the wheels come down (When the wheels come down)
When the wheels touch ground (When the wheels touch ground)
And you feel like it's all over, there's another round for you
When the wheels come down (When the wheels come down)"
"24","Something from Nothing","Foo Fighters","Sonic Highways","","October 16, 2014","42899","293","53","Rick Nielsen","https://genius.com/Foo-fighters-something-from-nothing-lyrics","543112","Give me the flammable life
I'm cold as a match, ready to strike
So here I go
Here lies a city on fire
Singin' along, the arsonist choir
Now here I go

It started with a spark
And burned into the dark
Now here I go

There is a river I found
Into the wild, under the ground
So here I go

A button on a string
And I heard everything
Now here I go, well

Oh, sweet ignition, be my fuse
You have no choice, you have to choose
Bid farewell to yesterday
Say goodbye, I'm on my way

But in the end we all
Come from what's come before
So here I go, well

Oh, sweet ignition, be my fuse
You had no choice, you had to choose
Bid farewell to yesterday
Say goodbye, I'm on my way
I threw it all away because
I had to be what never was
Been so hungry, I could lie
Took my word, I took your wine
And held you in my bloody hands
These rattled bones and rubber bands
Washed them in the muddy water
Lookin' for a dime and found a quarter
But you can't make me change my name
You'll never make me change my name
Pay no mind, now ain't that something
Fuck it all, I came from nothing

I'm something from nothing
You are my fuse
I'm something from nothing
You are my fuse
It goes oh, oh, oh
Oh, oh, oh
Oh, oh, oh
It goes oh, oh, oh
All rise!

No, you can't make me change my name
You'll never make me change my name
Pay no mind, now ain't that something
Fuck it all, I came from nothing

I'm something from nothing
I'm something from nothing"
